0,date,time,p_open,p_high,p_low,p_close,volume,st_bullish,st_bearish,st_neutral,ss_asia,ss_europe,ss_newyork,vol_diff,upper_wick_length,lower_wick_length,support,resistance
211,2019.11.04,00:00,1.2928,1.29428,1.28762,1.28827,86073,0,1,0,0,0,0,-1.0,4.0,5.0,0,0
212,2019.11.05,00:00,1.28828,1.29175,1.2859,1.28816,107272,0,1,0,0,0,0,2.0,3.0,4.0,0,0
213,2019.11.06,00:00,1.28816,1.28974,1.28441,1.28503,83505,0,1,0,0,0,0,-2.0,4.0,5.0,0,0
214,2019.11.07,00:00,1.28528,1.2878,1.2794,1.28079,110834,0,1,0,0,0,0,2.0,4.0,5.0,0,0
215,2019.11.08,00:00,1.28079,1.28227,1.27688,1.27783,89989,0,1,0,0,0,0,-1.0,4.0,5.0,0,0
216,2019.11.11,00:00,1.279,1.28979,1.2784,1.28523,81179,1,0,0,0,0,0,,3.0,5.0,1,0
217,2019.11.12,00:00,1.28523,1.2874,1.28156,1.28449,95417,0,1,0,0,0,0,1.0,4.0,3.0,0,1
218,2019.11.13,00:00,1.28436,1.2862,1.28217,1.2849,93379,1,0,0,0,0,0,,4.0,3.0,1,0
219,2019.11.14,00:00,1.28488,1.28883,1.28249,1.28807,88098,1,0,0,0,0,0,,5.0,4.0,0,0
220,2019.11.15,00:00,1.28804,1.2919,1.28673,1.28993,74669,1,0,0,0,0,0,-1.0,4.0,4.0,0,0
221,2019.11.18,00:00,1.29212,1.29855,1.29095,1.29529,84756,1,0,0,0,0,0,1.0,3.0,5.0,0,0
222,2019.11.19,00:00,1.29526,1.29698,1.29104,1.29254,91572,0,1,0,0,0,0,0.0,4.0,4.0,0,1
223,2019.11.20,00:00,1.29254,1.29305,1.28874,1.29229,88448,0,1,0,0,0,0,,5.0,1.0,0,0
224,2019.11.21,00:00,1.29223,1.29702,1.28932,1.29067,86224,0,1,0,0,0,0,,2.0,5.0,0,0
225,2019.11.22,00:00,1.29067,1.29285,1.28237,1.28283,90505,0,1,0,0,0,0,0.0,4.0,5.0,0,0
226,2019.11.25,00:00,1.28507,1.29117,1.28409,1.29,80082,1,0,0,0,0,0,-1.0,5.0,5.0,1,0
227,2019.11.26,00:00,1.29,1.29036,1.2835,1.28648,83684,0,1,0,0,0,0,0.0,5.0,3.0,0,1
228,2019.11.27,00:00,1.28648,1.29226,1.28272,1.29202,90069,1,0,0,0,0,0,0.0,5.0,4.0,1,0
229,2019.11.28,00:00,1.29202,1.29508,1.28991,1.29101,82390,0,1,0,0,0,0,,3.0,4.0,0,1
230,2019.11.29,00:00,1.29107,1.29419,1.2879,1.29279,85150,1,0,0,0,0,0,0.0,4.0,3.0,1,0
231,2019.12.02,00:00,1.29092,1.2949,1.28962,1.29263,85797,1,0,0,0,0,0,0.0,3.0,4.0,0,0
232,2019.12.03,00:00,1.29397,1.30113,1.29303,1.29913,87141,1,0,0,0,0,0,0.0,4.0,5.0,0,0
233,2019.12.04,00:00,1.29912,1.31206,1.29826,1.31034,97908,1,0,0,0,0,0,1.0,5.0,5.0,0,0
234,2019.12.05,00:00,1.3104,1.31662,1.31019,1.31586,82788,1,0,0,0,0,0,-1.0,5.0,5.0,0,0
235,2019.12.06,00:00,1.3156,1.31653,1.31007,1.31352,82489,0,1,0,0,0,0,,5.0,3.0,0,1
236,2019.12.09,00:00,1.31338,1.31809,1.31318,1.31355,81323,1,0,0,0,0,0,,1.0,5.0,1,0
237,2019.12.10,00:00,1.31355,1.3215,1.31327,1.3154,86218,1,0,0,0,0,0,0.0,2.0,5.0,0,0
238,2019.12.11,00:00,1.31534,1.32137,1.31073,1.31939,99590,1,0,0,0,0,0,1.0,5.0,3.0,0,0
239,2019.12.12,00:00,1.31941,1.32293,1.30506,1.31642,129590,0,1,0,0,0,0,2.0,5.0,2.0,0,1
240,2019.12.13,00:00,1.31642,1.35147,1.31642,1.3332,168109,1,0,0,0,0,0,2.0,3.0,5.0,1,0
241,2019.12.16,00:00,1.33335,1.34221,1.33209,1.33243,109061,0,1,0,0,0,0,-2.0,1.0,5.0,0,1
242,2019.12.17,00:00,1.33243,1.33349,1.30991,1.31294,124880,0,1,0,0,0,0,1.0,5.0,5.0,0,0
243,2019.12.18,00:00,1.31293,1.31341,1.30597,1.30781,126282,0,1,0,0,0,0,0.0,5.0,4.0,0,0
244,2019.12.19,00:00,1.30775,1.31329,1.29898,1.30074,114047,0,1,0,0,0,0,,4.0,5.0,0,0
245,2019.12.20,00:00,1.30082,1.30793,1.29782,1.29966,92654,0,1,0,0,0,0,-1.0,2.0,5.0,0,0
246,2019.12.23,00:00,1.29988,1.30319,1.29048,1.29342,95067,0,1,0,0,0,0,0.0,4.0,4.0,0,0
247,2019.12.24,00:00,1.29343,1.3016,1.29104,1.2991,152778,1,0,0,0,0,0,4.0,4.0,4.0,1,0
248,2019.12.27,00:00,1.29879,1.31173,1.29682,1.30843,101088,1,0,0,0,0,0,-2.0,4.0,5.0,0,0
249,2019.12.30,00:00,1.30847,1.31502,1.30617,1.31133,97489,1,0,0,0,0,0,,3.0,4.0,0,0
