0,date,time,open,p_high,p_low,p_close,volume,st_bullish,st_bearish,st_neutral,ss_asia,ss_europe,ss_newyork
999,2020.02.28,15:00,1.28748,1.28775,1.28459,1.28555,8832,0,1,0,0,1,1
1000,2020.02.28,16:00,1.28556,1.28566,1.28208,1.28219,11168,0,1,0,0,1,1
1001,2020.02.28,17:00,1.28218,1.28337,1.27601,1.27736,12642,0,1,0,0,1,1
1002,2020.02.28,18:00,1.27733,1.27917,1.27531,1.27765,15063,1,0,0,0,1,1
1003,2020.02.28,19:00,1.27766,1.27829,1.27542,1.27611,8917,0,1,0,0,0,1
1004,2020.02.28,20:00,1.27611,1.27611,1.27257,1.27551,8420,0,1,0,0,0,1
1005,2020.02.28,21:00,1.27549,1.28064,1.27546,1.27919,9698,1,0,0,0,0,1
1006,2020.02.28,22:00,1.27918,1.28327,1.27878,1.28199,6666,1,0,0,0,0,1
1007,2020.02.28,23:00,1.28195,1.28271,1.28123,1.28153,4359,0,1,0,0,0,0
1008,2020.03.02,00:00,1.27669,1.28245,1.27657,1.27959,2158,1,0,0,0,0,0
1009,2020.03.02,01:00,1.27954,1.28097,1.27951,1.28042,4326,1,0,0,0,0,0
1010,2020.03.02,02:00,1.28041,1.28152,1.27937,1.28101,4393,1,0,0,1,0,0
1011,2020.03.02,03:00,1.28102,1.28273,1.28101,1.28157,5384,1,0,0,1,0,0
1012,2020.03.02,04:00,1.28158,1.28302,1.28139,1.28287,4606,1,0,0,1,0,0
1013,2020.03.02,05:00,1.28287,1.28375,1.28227,1.2836,3870,1,0,0,1,0,0
1014,2020.03.02,06:00,1.28347,1.28349,1.282,1.28243,3948,0,1,0,1,0,0
1015,2020.03.02,07:00,1.28241,1.28334,1.28208,1.2826,3065,1,0,0,1,0,0
1016,2020.03.02,08:00,1.28261,1.28506,1.28245,1.28356,4052,1,0,0,1,0,0
1017,2020.03.02,09:00,1.28356,1.28443,1.28059,1.28062,10398,0,1,0,1,0,0
1018,2020.03.02,10:00,1.28059,1.28104,1.27614,1.27811,14291,0,1,0,1,1,0
1019,2020.03.02,11:00,1.27812,1.27834,1.27556,1.27649,12114,0,1,0,0,1,0
1020,2020.03.02,12:00,1.27649,1.27904,1.27587,1.27783,9087,1,0,0,0,1,0
1021,2020.03.02,13:00,1.27784,1.27992,1.27521,1.27824,10429,1,0,0,0,1,0
1022,2020.03.02,14:00,1.27824,1.2791,1.27459,1.27532,10893,0,1,0,0,1,0
1023,2020.03.02,15:00,1.27533,1.27923,1.27465,1.27736,12743,1,0,0,0,1,1
1024,2020.03.02,16:00,1.2774,1.27892,1.27614,1.27728,11765,0,1,0,0,1,1
1025,2020.03.02,17:00,1.27732,1.27843,1.27397,1.27467,12651,0,1,0,0,1,1
1026,2020.03.02,18:00,1.27464,1.27915,1.27422,1.27896,11277,1,0,0,0,1,1
1027,2020.03.02,19:00,1.27895,1.28248,1.27889,1.28089,8819,1,0,0,0,0,1
1028,2020.03.02,20:00,1.2809,1.28134,1.27767,1.27799,5778,0,1,0,0,0,1
1029,2020.03.02,21:00,1.278,1.27844,1.27672,1.27758,5213,0,1,0,0,0,1
1030,2020.03.02,22:00,1.27757,1.27758,1.27616,1.27648,5442,0,1,0,0,0,1
1031,2020.03.02,23:00,1.27649,1.27678,1.275,1.27513,3479,0,1,0,0,0,0
1032,2020.03.03,00:00,1.27521,1.27525,1.27415,1.27461,1279,0,1,0,0,0,0
1033,2020.03.03,01:00,1.27458,1.27696,1.27458,1.27661,2944,1,0,0,0,0,0
1034,2020.03.03,02:00,1.2766,1.27768,1.27646,1.27721,2724,1,0,0,1,0,0
1035,2020.03.03,03:00,1.27722,1.27735,1.27582,1.27663,3862,0,1,0,1,0,0
1036,2020.03.03,04:00,1.2766,1.27746,1.27633,1.27745,3880,1,0,0,1,0,0
1037,2020.03.03,05:00,1.27744,1.27805,1.2773,1.27753,2935,1,0,0,1,0,0
1038,2020.03.03,06:00,1.27754,1.27854,1.27739,1.27791,3750,1,0,0,1,0,0
1039,2020.03.03,07:00,1.27792,1.27839,1.27764,1.27818,2661,1,0,0,1,0,0
1040,2020.03.03,08:00,1.27817,1.27973,1.27789,1.27964,3235,1,0,0,1,0,0
1041,2020.03.03,09:00,1.27966,1.28044,1.27773,1.27987,8924,1,0,0,1,0,0
1042,2020.03.03,10:00,1.27992,1.28128,1.27652,1.27683,11822,0,1,0,1,1,0
1043,2020.03.03,11:00,1.27683,1.27898,1.27626,1.27805,10358,1,0,0,0,1,0
1044,2020.03.03,12:00,1.27808,1.28152,1.27787,1.27841,10392,1,0,0,0,1,0
1045,2020.03.03,13:00,1.27847,1.28011,1.27714,1.27869,8725,1,0,0,0,1,0
1046,2020.03.03,14:00,1.27868,1.27968,1.27747,1.27772,11173,0,1,0,0,1,0
1047,2020.03.03,15:00,1.27773,1.27956,1.27678,1.27938,11869,1,0,0,0,1,1
1048,2020.03.03,16:00,1.27936,1.2801,1.27803,1.27844,9220,0,1,0,0,1,1
1049,2020.03.03,17:00,1.27846,1.28324,1.27828,1.28178,21322,1,0,0,0,1,1
1050,2020.03.03,18:00,1.28176,1.2837,1.2794,1.28254,14591,1,0,0,0,1,1
1051,2020.03.03,19:00,1.28253,1.28441,1.28002,1.28106,8197,0,1,0,0,0,1
1052,2020.03.03,20:00,1.28106,1.28174,1.27967,1.28019,6282,0,1,0,0,0,1
1053,2020.03.03,21:00,1.28019,1.28133,1.27969,1.28108,9724,1,0,0,0,0,1
1054,2020.03.03,22:00,1.28108,1.28152,1.28043,1.28084,6951,0,1,0,0,0,1
1055,2020.03.03,23:00,1.28084,1.28163,1.28004,1.28118,3171,1,0,0,0,0,0
1056,2020.03.04,01:00,1.28118,1.28305,1.28092,1.28196,2724,1,0,0,0,0,0
1057,2020.03.04,02:00,1.28197,1.28282,1.28178,1.28259,3777,1,0,0,1,0,0
1058,2020.03.04,03:00,1.28259,1.28302,1.28175,1.28193,3363,0,1,0,1,0,0
1059,2020.03.04,04:00,1.28192,1.2826,1.28167,1.2822,2331,1,0,0,1,0,0
1060,2020.03.04,05:00,1.28222,1.28232,1.28089,1.2813,2136,0,1,0,1,0,0
1061,2020.03.04,06:00,1.2813,1.28133,1.28071,1.28132,1269,1,0,0,1,0,0
1062,2020.03.04,07:00,1.28133,1.2819,1.28117,1.28126,1243,0,1,0,1,0,0
1063,2020.03.04,08:00,1.28125,1.28167,1.28062,1.28111,2082,0,1,0,1,0,0
1064,2020.03.04,09:00,1.2811,1.28131,1.27827,1.27922,6947,0,1,0,1,0,0
1065,2020.03.04,10:00,1.27921,1.27966,1.278,1.27907,8920,0,1,0,1,1,0
1066,2020.03.04,11:00,1.27905,1.27941,1.27777,1.27835,8672,0,1,0,0,1,0
1067,2020.03.04,12:00,1.27835,1.28011,1.27717,1.27785,8650,0,1,0,0,1,0
1068,2020.03.04,13:00,1.27783,1.2814,1.27699,1.2794,8400,1,0,0,0,1,0
1069,2020.03.04,14:00,1.27944,1.28271,1.27925,1.27993,9434,1,0,0,0,1,0
1070,2020.03.04,15:00,1.27992,1.28322,1.27972,1.28291,7642,1,0,0,0,1,1
1071,2020.03.04,16:00,1.28292,1.28309,1.28019,1.28187,10969,0,1,0,0,1,1
1072,2020.03.04,17:00,1.2817,1.28241,1.28029,1.28202,11827,1,0,0,0,1,1
1073,2020.03.04,18:00,1.28201,1.28462,1.28,1.28352,9134,1,0,0,0,1,1
1074,2020.03.04,19:00,1.28352,1.28579,1.28351,1.28419,4649,1,0,0,0,0,1
1075,2020.03.04,20:00,1.2842,1.28695,1.28419,1.28651,3847,1,0,0,0,0,1
1076,2020.03.04,21:00,1.28651,1.28718,1.28609,1.28674,3354,1,0,0,0,0,1
1077,2020.03.04,22:00,1.28675,1.2869,1.28648,1.28672,2152,0,1,0,0,0,1
1078,2020.03.04,23:00,1.28673,1.28727,1.28633,1.28696,1351,1,0,0,0,0,0
1079,2020.03.05,00:00,1.28703,1.28703,1.28626,1.28664,1520,0,1,0,0,0,0
1080,2020.03.05,01:00,1.28667,1.28725,1.28666,1.28711,1507,1,0,0,0,0,0
1081,2020.03.05,02:00,1.2871,1.28746,1.28665,1.28682,2181,0,1,0,1,0,0
1082,2020.03.05,03:00,1.28682,1.28689,1.28606,1.28646,2140,0,1,0,1,0,0
1083,2020.03.05,04:00,1.28647,1.287,1.28636,1.28699,1167,1,0,0,1,0,0
1084,2020.03.05,05:00,1.28697,1.28727,1.2869,1.28698,1399,1,0,0,1,0,0
1085,2020.03.05,06:00,1.28698,1.2874,1.28681,1.2873,981,1,0,0,1,0,0
1086,2020.03.05,07:00,1.2873,1.28792,1.28715,1.28766,1454,1,0,0,1,0,0
1087,2020.03.05,08:00,1.28767,1.28891,1.28728,1.28777,2026,1,0,0,1,0,0
1088,2020.03.05,09:00,1.28777,1.28848,1.2867,1.28745,4933,0,1,0,1,0,0
1089,2020.03.05,10:00,1.28741,1.2903,1.2869,1.28924,7526,1,0,0,1,1,0
1090,2020.03.05,11:00,1.28925,1.2923,1.28924,1.29192,7321,1,0,0,0,1,0
1091,2020.03.05,12:00,1.29192,1.2931,1.29096,1.29159,7264,0,1,0,0,1,0
1092,2020.03.05,13:00,1.29157,1.2923,1.29017,1.29221,7136,1,0,0,0,1,0
1093,2020.03.05,14:00,1.29223,1.29362,1.28999,1.29133,7698,0,1,0,0,1,0
1094,2020.03.05,15:00,1.29133,1.29245,1.29054,1.2919,8882,1,0,0,0,1,1
1095,2020.03.05,16:00,1.2919,1.29251,1.29129,1.29164,8896,0,1,0,0,1,1
1096,2020.03.05,17:00,1.29163,1.29337,1.29049,1.2927,9591,1,0,0,0,1,1
1097,2020.03.05,18:00,1.29271,1.29466,1.29176,1.29379,7378,1,0,0,0,1,1
1098,2020.03.05,19:00,1.29378,1.29458,1.29302,1.29391,6341,1,0,0,0,0,1
1099,2020.03.05,20:00,1.29392,1.29414,1.2931,1.29348,3914,0,1,0,0,0,1
1100,2020.03.05,21:00,1.29348,1.29493,1.29347,1.29441,3619,1,0,0,0,0,1
1101,2020.03.05,22:00,1.29441,1.29682,1.29398,1.29612,4650,1,0,0,0,0,1
1102,2020.03.05,23:00,1.29609,1.29655,1.29431,1.29453,2983,0,1,0,0,0,0
1103,2020.03.06,00:00,1.29433,1.29522,1.29368,1.29443,617,1,0,0,0,0,0
1104,2020.03.06,01:00,1.2948,1.29557,1.2948,1.29489,2966,1,0,0,0,0,0
1105,2020.03.06,02:00,1.2949,1.29584,1.29489,1.29546,3625,1,0,0,1,0,0
1106,2020.03.06,03:00,1.29545,1.29648,1.29517,1.29636,3538,1,0,0,1,0,0
1107,2020.03.06,04:00,1.29635,1.29655,1.29521,1.29528,3299,0,1,0,1,0,0
1108,2020.03.06,05:00,1.29528,1.29611,1.29528,1.29589,2631,1,0,0,1,0,0
1109,2020.03.06,06:00,1.29588,1.29635,1.2953,1.29551,2312,0,1,0,1,0,0
1110,2020.03.06,07:00,1.29551,1.29573,1.29507,1.29527,1942,0,1,0,1,0,0
1111,2020.03.06,08:00,1.29529,1.29656,1.29489,1.29626,3511,1,0,0,1,0,0
1112,2020.03.06,09:00,1.29623,1.29775,1.29583,1.29754,6301,1,0,0,1,0,0
1113,2020.03.06,10:00,1.29753,1.29819,1.29614,1.29702,11207,0,1,0,1,1,0
1114,2020.03.06,11:00,1.29703,1.2998,1.29672,1.29883,10796,1,0,0,0,1,0
1115,2020.03.06,12:00,1.29884,1.30145,1.29854,1.29954,13228,1,0,0,0,1,0
1116,2020.03.06,13:00,1.29954,1.30262,1.29931,1.30106,11104,1,0,0,0,1,0
1117,2020.03.06,14:00,1.30107,1.30172,1.2989,1.29924,9534,0,1,0,0,1,0
1118,2020.03.06,15:00,1.29924,1.30111,1.29867,1.29961,12938,1,0,0,0,1,1
1119,2020.03.06,16:00,1.29963,1.30321,1.2993,1.30297,14134,1,0,0,0,1,1
1120,2020.03.06,17:00,1.30293,1.30492,1.3023,1.30289,19337,0,1,0,0,1,1
1121,2020.03.06,18:00,1.30288,1.30447,1.3004,1.30087,10879,0,1,0,0,1,1
1122,2020.03.06,19:00,1.30087,1.30188,1.29908,1.3003,8901,0,1,0,0,0,1
1123,2020.03.06,20:00,1.3003,1.30063,1.29937,1.30009,7527,0,1,0,0,0,1
1124,2020.03.06,21:00,1.3001,1.30202,1.29991,1.30142,6111,1,0,0,0,0,1
1125,2020.03.06,22:00,1.3014,1.30338,1.30112,1.30334,7293,1,0,0,0,0,1
1126,2020.03.06,23:00,1.30336,1.30521,1.30331,1.30473,3492,1,0,0,0,0,0
1127,2020.03.09,00:00,1.30758,1.30878,1.30732,1.30771,519,1,0,0,0,0,0
1128,2020.03.09,01:00,1.3077,1.3105,1.30754,1.30891,4937,1,0,0,0,0,0
1129,2020.03.09,02:00,1.30888,1.31057,1.30778,1.30962,6978,1,0,0,1,0,0
1130,2020.03.09,03:00,1.3096,1.30988,1.30668,1.30727,6218,0,1,0,1,0,0
1131,2020.03.09,04:00,1.30726,1.31268,1.30629,1.30785,9495,1,0,0,1,0,0
1132,2020.03.09,05:00,1.30786,1.31121,1.30632,1.30683,10124,0,1,0,1,0,0
1133,2020.03.09,06:00,1.30683,1.30873,1.30606,1.30783,8758,1,0,0,1,0,0
1134,2020.03.09,07:00,1.30783,1.30797,1.30607,1.30697,4847,0,1,0,1,0,0
1135,2020.03.09,08:00,1.30699,1.30779,1.30473,1.30526,5005,0,1,0,1,0,0
1136,2020.03.09,09:00,1.30528,1.30986,1.30344,1.30944,7204,1,0,0,1,0,0
1137,2020.03.09,10:00,1.30943,1.32004,1.30926,1.31909,17002,1,0,0,1,1,0
1138,2020.03.09,11:00,1.31911,1.31912,1.31369,1.31431,17796,0,1,0,0,1,0
1139,2020.03.09,12:00,1.3143,1.31516,1.31168,1.31328,13106,0,1,0,0,1,0
1140,2020.03.09,13:00,1.31329,1.31437,1.30724,1.3089,12176,0,1,0,0,1,0
1141,2020.03.09,14:00,1.30891,1.31066,1.30625,1.3099,12436,1,0,0,0,1,0
1142,2020.03.09,15:00,1.30987,1.31212,1.30849,1.31004,13682,1,0,0,0,1,1
1143,2020.03.09,16:00,1.31009,1.31297,1.3085,1.30987,18770,0,1,0,0,1,1
1144,2020.03.09,17:00,1.30984,1.31387,1.30914,1.31387,18529,1,0,0,0,1,1
1145,2020.03.09,18:00,1.31386,1.31503,1.30986,1.30989,14716,0,1,0,0,1,1
1146,2020.03.09,19:00,1.3099,1.31428,1.30908,1.31389,15195,1,0,0,0,0,1
1147,2020.03.09,20:00,1.31385,1.31423,1.31203,1.31209,11023,0,1,0,0,0,1
1148,2020.03.09,21:00,1.31209,1.3132,1.31088,1.31113,11585,0,1,0,0,0,1
1149,2020.03.09,22:00,1.31113,1.31142,1.3095,1.31045,9143,0,1,0,0,0,1
1150,2020.03.09,23:00,1.31044,1.31257,1.30989,1.31257,4368,1,0,0,0,0,0
1151,2020.03.10,00:00,1.31257,1.3128,1.30835,1.30851,1667,0,1,0,0,0,0
1152,2020.03.10,01:00,1.30851,1.31159,1.30845,1.30956,3908,1,0,0,0,0,0
1153,2020.03.10,02:00,1.30955,1.30975,1.30713,1.30727,5040,0,1,0,1,0,0
1154,2020.03.10,03:00,1.30728,1.30885,1.30503,1.30516,7330,0,1,0,1,0,0
1155,2020.03.10,04:00,1.30513,1.30815,1.30405,1.30756,7206,1,0,0,1,0,0
1156,2020.03.10,05:00,1.30762,1.30847,1.30659,1.30715,4030,0,1,0,1,0,0
1157,2020.03.10,06:00,1.30716,1.30737,1.30521,1.30599,3834,0,1,0,1,0,0
1158,2020.03.10,07:00,1.30597,1.30731,1.30591,1.30635,4894,1,0,0,1,0,0
1159,2020.03.10,08:00,1.30635,1.30641,1.30224,1.30259,7556,0,1,0,1,0,0
1160,2020.03.10,09:00,1.30257,1.30509,1.30168,1.30207,7971,0,1,0,1,0,0
1161,2020.03.10,10:00,1.30207,1.30693,1.30176,1.30661,13436,1,0,0,1,1,0
1162,2020.03.10,11:00,1.30661,1.30802,1.30523,1.30589,15423,0,1,0,0,1,0
1163,2020.03.10,12:00,1.3059,1.30709,1.30489,1.30601,13337,1,0,0,0,1,0
1164,2020.03.10,13:00,1.30594,1.30597,1.30352,1.30497,12305,0,1,0,0,1,0
1165,2020.03.10,14:00,1.30498,1.30576,1.30211,1.3038,9859,0,1,0,0,1,0
1166,2020.03.10,15:00,1.30379,1.3045,1.30183,1.30243,15128,0,1,0,0,1,1
1167,2020.03.10,16:00,1.30244,1.3039,1.30172,1.30268,14719,1,0,0,0,1,1
1168,2020.03.10,17:00,1.30268,1.30321,1.29902,1.30077,12947,0,1,0,0,1,1
1169,2020.03.10,18:00,1.30074,1.30076,1.29318,1.29327,16406,0,1,0,0,1,1
1170,2020.03.10,19:00,1.29325,1.2948,1.29082,1.29108,16561,0,1,0,0,0,1
1171,2020.03.10,20:00,1.2911,1.29398,1.29002,1.29257,11317,1,0,0,0,0,1
1172,2020.03.10,21:00,1.29256,1.29288,1.28946,1.29119,9425,0,1,0,0,0,1
1173,2020.03.10,22:00,1.29118,1.29249,1.28919,1.29042,10522,0,1,0,0,0,1
1174,2020.03.10,23:00,1.29042,1.29249,1.28815,1.29072,4891,1,0,0,0,0,0
1175,2020.03.11,00:00,1.29072,1.29188,1.28659,1.28827,1658,0,1,0,0,0,0
1176,2020.03.11,01:00,1.28827,1.29048,1.2882,1.29042,1942,1,0,0,0,0,0
1177,2020.03.11,02:00,1.29043,1.29111,1.29,1.2905,3132,1,0,0,1,0,0
1178,2020.03.11,03:00,1.29049,1.29108,1.2898,1.29011,3879,0,1,0,1,0,0
1179,2020.03.11,04:00,1.29012,1.29143,1.28994,1.29067,3785,1,0,0,1,0,0
1180,2020.03.11,05:00,1.29067,1.29119,1.29045,1.29106,3268,1,0,0,1,0,0
1181,2020.03.11,06:00,1.29106,1.29242,1.29072,1.29177,3569,1,0,0,1,0,0
1182,2020.03.11,07:00,1.29177,1.29272,1.29136,1.29258,3035,1,0,0,1,0,0
1183,2020.03.11,08:00,1.29259,1.29351,1.29221,1.29314,4154,1,0,0,1,0,0
1184,2020.03.11,09:00,1.29313,1.29372,1.29265,1.2937,6017,1,0,0,1,0,0
1185,2020.03.11,10:00,1.29373,1.29373,1.28291,1.28995,13560,0,1,0,1,1,0
1186,2020.03.11,11:00,1.28992,1.29544,1.28974,1.29315,11836,1,0,0,0,1,0
1187,2020.03.11,12:00,1.29313,1.29764,1.29216,1.29598,9761,1,0,0,0,1,0
1188,2020.03.11,13:00,1.29598,1.29623,1.29232,1.29271,7086,0,1,0,0,1,0
1189,2020.03.11,14:00,1.29271,1.29325,1.29114,1.29176,7105,0,1,0,0,1,0
1190,2020.03.11,15:00,1.29176,1.29595,1.29048,1.29396,11559,1,0,0,0,1,1
1191,2020.03.11,16:00,1.29406,1.29559,1.29119,1.29415,11614,1,0,0,0,1,1
1192,2020.03.11,17:00,1.29415,1.29644,1.29241,1.29339,12469,0,1,0,0,1,1
1193,2020.03.11,18:00,1.29339,1.29359,1.28835,1.28863,12813,0,1,0,0,1,1
1194,2020.03.11,19:00,1.28863,1.28875,1.28501,1.28569,12403,0,1,0,0,0,1
1195,2020.03.11,20:00,1.28568,1.28701,1.28461,1.28493,10591,0,1,0,0,0,1
1196,2020.03.11,21:00,1.28492,1.28505,1.28295,1.28392,8673,0,1,0,0,0,1
1197,2020.03.11,22:00,1.28389,1.28444,1.2804,1.28068,10852,0,1,0,0,0,1
1198,2020.03.11,23:00,1.28064,1.28275,1.2805,1.28132,3301,1,0,0,0,0,0
1199,2020.03.12,00:00,1.2817,1.28207,1.281,1.28184,1098,1,0,0,0,0,0
1200,2020.03.12,01:00,1.28185,1.28231,1.28126,1.28134,3113,0,1,0,0,0,0
1201,2020.03.12,02:00,1.28133,1.28204,1.28107,1.28172,2179,1,0,0,1,0,0
1202,2020.03.12,03:00,1.28172,1.28278,1.28152,1.28199,3239,1,0,0,1,0,0
1203,2020.03.12,04:00,1.282,1.28488,1.28153,1.28355,9482,1,0,0,1,0,0
1204,2020.03.12,05:00,1.28358,1.28436,1.28211,1.2825,6321,0,1,0,1,0,0
1205,2020.03.12,06:00,1.28249,1.28303,1.28181,1.28238,3471,0,1,0,1,0,0
1206,2020.03.12,07:00,1.28245,1.28265,1.28115,1.28138,3480,0,1,0,1,0,0
1207,2020.03.12,08:00,1.28142,1.28222,1.28101,1.28203,2540,1,0,0,1,0,0
1208,2020.03.12,09:00,1.28202,1.28208,1.27806,1.27974,4594,0,1,0,1,0,0
1209,2020.03.12,10:00,1.27969,1.2821,1.27907,1.28163,10114,1,0,0,1,1,0
1210,2020.03.12,11:00,1.2816,1.28285,1.27662,1.27734,10528,0,1,0,0,1,0
1211,2020.03.12,12:00,1.27741,1.27785,1.27413,1.27486,8408,0,1,0,0,1,0
1212,2020.03.12,13:00,1.27486,1.27569,1.27349,1.27505,9265,1,0,0,0,1,0
1213,2020.03.12,14:00,1.27505,1.27628,1.27195,1.27321,10691,0,1,0,0,1,0
1214,2020.03.12,15:00,1.27318,1.27474,1.26528,1.26599,18397,0,1,0,0,1,1
1215,2020.03.12,16:00,1.26601,1.26927,1.25941,1.26236,16503,0,1,0,0,1,1
1216,2020.03.12,17:00,1.26235,1.26353,1.2583,1.26246,18237,1,0,0,0,1,1
1217,2020.03.12,18:00,1.26245,1.26264,1.25388,1.25396,18392,0,1,0,0,1,1
1218,2020.03.12,19:00,1.25396,1.26002,1.24906,1.25957,19493,1,0,0,0,0,1
1219,2020.03.12,20:00,1.25957,1.26294,1.25829,1.26207,17113,1,0,0,0,0,1
1220,2020.03.12,21:00,1.26205,1.2641,1.25791,1.25814,11530,0,1,0,0,0,1
1221,2020.03.12,22:00,1.25814,1.26165,1.25764,1.25975,9673,1,0,0,0,0,1
1222,2020.03.12,23:00,1.25975,1.26124,1.25474,1.25652,6497,0,1,0,0,0,0
1223,2020.03.13,00:00,1.25652,1.25944,1.2555,1.25752,2914,1,0,0,0,0,0
1224,2020.03.13,01:00,1.25752,1.2584,1.25566,1.25748,7856,0,1,0,0,0,0
1225,2020.03.13,02:00,1.25748,1.25788,1.25615,1.25718,9319,0,1,0,1,0,0
1226,2020.03.13,03:00,1.25719,1.25735,1.25075,1.25175,10089,0,1,0,1,0,0
1227,2020.03.13,04:00,1.25176,1.25491,1.25152,1.25426,7980,1,0,0,1,0,0
1228,2020.03.13,05:00,1.25425,1.25564,1.25368,1.25501,7971,1,0,0,1,0,0
1229,2020.03.13,06:00,1.25502,1.25569,1.25249,1.25535,5634,1,0,0,1,0,0
1230,2020.03.13,07:00,1.25533,1.25604,1.25369,1.25552,7183,1,0,0,1,0,0
1231,2020.03.13,08:00,1.25551,1.25706,1.25394,1.2555,8640,0,1,0,1,0,0
1232,2020.03.13,09:00,1.2555,1.25765,1.25458,1.25568,8743,1,0,0,1,0,0
1233,2020.03.13,10:00,1.25569,1.25981,1.25546,1.25767,15338,1,0,0,1,1,0
1234,2020.03.13,11:00,1.25761,1.26244,1.25714,1.25923,11948,1,0,0,0,1,0
1235,2020.03.13,12:00,1.25924,1.26161,1.2589,1.25909,10102,0,1,0,0,1,0
1236,2020.03.13,13:00,1.25912,1.26243,1.25733,1.25758,8630,0,1,0,0,1,0
1237,2020.03.13,14:00,1.25758,1.25877,1.25039,1.25185,10269,0,1,0,0,1,0
1238,2020.03.13,15:00,1.25184,1.25279,1.24577,1.24673,16904,0,1,0,0,1,1
1239,2020.03.13,16:00,1.24672,1.2511,1.24542,1.25076,16364,1,0,0,0,1,1
1240,2020.03.13,17:00,1.25081,1.25212,1.24895,1.25158,18222,1,0,0,0,1,1
1241,2020.03.13,18:00,1.25159,1.25184,1.23994,1.24046,17456,0,1,0,0,1,1
1242,2020.03.13,19:00,1.24047,1.24094,1.23404,1.23589,18016,0,1,0,0,0,1
1243,2020.03.13,20:00,1.23589,1.2372,1.23336,1.23483,15104,0,1,0,0,0,1
1244,2020.03.13,21:00,1.2348,1.23494,1.22761,1.2305,13972,0,1,0,0,0,1
1245,2020.03.13,22:00,1.23054,1.23617,1.22996,1.23575,11455,1,0,0,0,0,1
1246,2020.03.13,23:00,1.23575,1.23592,1.2261,1.22797,8026,0,1,0,0,0,0
1247,2020.03.16,00:00,1.22637,1.24213,1.22495,1.24104,1253,1,0,0,0,0,0
1248,2020.03.16,01:00,1.24114,1.24211,1.2321,1.23954,13075,0,1,0,0,0,0
1249,2020.03.16,02:00,1.23953,1.24207,1.23888,1.23963,10482,1,0,0,1,0,0
1250,2020.03.16,03:00,1.23966,1.23991,1.2316,1.23343,12654,0,1,0,1,0,0
1251,2020.03.16,04:00,1.2336,1.23377,1.22849,1.23087,11528,0,1,0,1,0,0
1252,2020.03.16,05:00,1.23087,1.23311,1.22935,1.23204,6823,1,0,0,1,0,0
1253,2020.03.16,06:00,1.232,1.23585,1.23123,1.23433,5562,1,0,0,1,0,0
1254,2020.03.16,07:00,1.23433,1.23495,1.23273,1.23372,4717,0,1,0,1,0,0
1255,2020.03.16,08:00,1.2337,1.23485,1.23297,1.23428,6634,1,0,0,1,0,0
1256,2020.03.16,09:00,1.23424,1.23727,1.23298,1.23321,10378,0,1,0,1,0,0
1257,2020.03.16,10:00,1.23321,1.23712,1.22797,1.22997,17979,0,1,0,1,1,0
1258,2020.03.16,11:00,1.22999,1.23734,1.22999,1.23612,17832,1,0,0,0,1,0
1259,2020.03.16,12:00,1.23615,1.23621,1.22585,1.22729,12095,0,1,0,0,1,0
1260,2020.03.16,13:00,1.22729,1.23349,1.22648,1.22949,12500,1,0,0,0,1,0
1261,2020.03.16,14:00,1.22949,1.23337,1.22708,1.2331,13164,1,0,0,0,1,0
1262,2020.03.16,15:00,1.2331,1.23409,1.22648,1.22733,17344,0,1,0,0,1,1
1263,2020.03.16,16:00,1.22755,1.23123,1.22297,1.22669,17494,0,1,0,0,1,1
1264,2020.03.16,17:00,1.22666,1.22934,1.22158,1.22806,19217,1,0,0,0,1,1
1265,2020.03.16,18:00,1.22807,1.233,1.2269,1.22769,13020,0,1,0,0,1,1
1266,2020.03.16,19:00,1.22768,1.23016,1.22341,1.22432,13628,0,1,0,0,0,1
1267,2020.03.16,20:00,1.22432,1.22583,1.22021,1.22342,12862,0,1,0,0,0,1
1268,2020.03.16,21:00,1.22347,1.2238,1.22063,1.2235,9372,1,0,0,0,0,1
1269,2020.03.16,22:00,1.2235,1.2273,1.22313,1.22592,12549,1,0,0,0,0,1
1270,2020.03.16,23:00,1.22592,1.22737,1.2232,1.22697,6021,1,0,0,0,0,0
1271,2020.03.17,00:00,1.22697,1.22709,1.22348,1.22693,1224,0,1,0,0,0,0
1272,2020.03.17,01:00,1.22693,1.22724,1.22598,1.22664,7034,0,1,0,0,0,0
1273,2020.03.17,02:00,1.22664,1.22733,1.22641,1.22656,12947,0,1,0,1,0,0
1274,2020.03.17,03:00,1.22658,1.22701,1.22347,1.22393,14980,0,1,0,1,0,0
1275,2020.03.17,04:00,1.22395,1.2252,1.22316,1.22418,13935,1,0,0,1,0,0
1276,2020.03.17,05:00,1.2242,1.22628,1.22401,1.22444,14373,1,0,0,1,0,0
1277,2020.03.17,06:00,1.22443,1.22651,1.22392,1.22636,13827,1,0,0,1,0,0
1278,2020.03.17,07:00,1.22634,1.22666,1.22459,1.22539,9591,0,1,0,1,0,0
1279,2020.03.17,08:00,1.22539,1.22587,1.22373,1.22394,4799,0,1,0,1,0,0
1280,2020.03.17,09:00,1.22394,1.22426,1.22177,1.22257,10693,0,1,0,1,0,0
1281,2020.03.17,10:00,1.22256,1.22377,1.21917,1.21946,17723,0,1,0,1,1,0
1282,2020.03.17,11:00,1.21947,1.22411,1.21947,1.22061,15932,1,0,0,0,1,0
