0,date,time,open,p_high,p_low,p_close,volume,st_bullish,st_bearish,st_neutral,ss_asia,ss_europe,ss_newyork
1839,2019.04.18,19:00,1.30027,1.30067,1.2979,1.29807,5430,0,1,0,0,0,1
1840,2019.04.18,20:00,1.29809,1.29889,1.29804,1.29876,3837,1,0,0,0,0,1
1841,2019.04.18,21:00,1.29876,1.29929,1.29858,1.29883,2783,1,0,0,0,0,1
1842,2019.04.18,22:00,1.29884,1.29936,1.29827,1.29834,2788,0,1,0,0,0,1
1843,2019.04.18,23:00,1.29834,1.29903,1.29808,1.2983,2960,0,1,0,0,0,0
1844,2019.04.19,00:00,1.29832,1.29929,1.29816,1.29896,1318,1,0,0,0,0,0
1845,2019.04.19,01:00,1.29895,1.29927,1.29863,1.29878,3465,0,1,0,0,0,0
1846,2019.04.19,02:00,1.29878,1.29936,1.29855,1.29924,4017,1,0,0,1,0,0
1847,2019.04.19,03:00,1.29915,1.29944,1.29897,1.29922,5706,1,0,0,1,0,0
1848,2019.04.19,04:00,1.29924,1.29965,1.29853,1.29892,10628,0,1,0,1,0,0
1849,2019.04.19,05:00,1.29894,1.29956,1.29873,1.29916,16913,1,0,0,1,0,0
1850,2019.04.19,06:00,1.29912,1.29945,1.29903,1.29942,3479,1,0,0,1,0,0
1851,2019.04.19,07:00,1.29941,1.30012,1.29923,1.30001,14584,1,0,0,1,0,0
1852,2019.04.19,08:00,1.3,1.30014,1.29938,1.29954,5986,0,1,0,1,0,0
1853,2019.04.19,09:00,1.29954,1.30014,1.29926,1.29966,5272,1,0,0,1,0,0
1854,2019.04.19,10:00,1.29961,1.30012,1.29942,1.29987,4248,1,0,0,1,1,0
1855,2019.04.19,11:00,1.29987,1.30019,1.29973,1.29999,5942,1,0,0,0,1,0
1856,2019.04.19,12:00,1.29999,1.30089,1.29992,1.30016,7547,1,0,0,0,1,0
1857,2019.04.19,13:00,1.30014,1.30036,1.2999,1.30009,11445,0,1,0,0,1,0
1858,2019.04.19,14:00,1.30006,1.30087,1.29975,1.30032,7174,1,0,0,0,1,0
1859,2019.04.19,15:00,1.30031,1.3004,1.29933,1.29955,8023,0,1,0,0,1,1
1860,2019.04.19,16:00,1.29955,1.29981,1.29943,1.29974,6037,1,0,0,0,1,1
1861,2019.04.19,17:00,1.2997,1.30055,1.29963,1.30024,7628,1,0,0,0,1,1
1862,2019.04.19,18:00,1.30025,1.30028,1.29961,1.30007,7981,0,1,0,0,1,1
1863,2019.04.19,19:00,1.30005,1.30013,1.2994,1.29985,5037,0,1,0,0,0,1
1864,2019.04.19,20:00,1.29984,1.30013,1.29876,1.29938,4614,0,1,0,0,0,1
1865,2019.04.19,21:00,1.29941,1.29997,1.299,1.29946,4748,1,0,0,0,0,1
1866,2019.04.19,22:00,1.29947,1.30023,1.299,1.29954,2742,1,0,0,0,0,1
1867,2019.04.19,23:00,1.29962,1.30016,1.29794,1.29824,3682,0,1,0,0,0,0
1868,2019.04.22,00:00,1.29859,1.29991,1.29847,1.29875,229,1,0,0,0,0,0
1869,2019.04.22,01:00,1.29875,1.29953,1.2986,1.29931,764,1,0,0,0,0,0
1870,2019.04.22,02:00,1.29931,1.29959,1.2991,1.29921,1482,0,1,0,1,0,0
1871,2019.04.22,03:00,1.29921,1.29931,1.29853,1.29875,1900,0,1,0,1,0,0
1872,2019.04.22,04:00,1.29875,1.29933,1.29858,1.29924,2679,1,0,0,1,0,0
1873,2019.04.22,05:00,1.29924,1.29964,1.29902,1.29956,1938,1,0,0,1,0,0
1874,2019.04.22,06:00,1.29951,1.29976,1.2991,1.29914,1691,0,1,0,1,0,0
1875,2019.04.22,07:00,1.29914,1.29941,1.29912,1.29934,1469,1,0,0,1,0,0
1876,2019.04.22,08:00,1.29934,1.2997,1.29915,1.29926,1882,0,1,0,1,0,0
1877,2019.04.22,09:00,1.29926,1.29974,1.29925,1.29963,2581,1,0,0,1,0,0
1878,2019.04.22,10:00,1.29961,1.29973,1.2991,1.29956,3452,0,1,0,1,1,0
1879,2019.04.22,11:00,1.29956,1.29977,1.29884,1.29902,2185,0,1,0,0,1,0
1880,2019.04.22,12:00,1.29903,1.29934,1.29892,1.29903,1237,0,0,1,0,1,0
1881,2019.04.22,13:00,1.29903,1.29933,1.2988,1.29881,1272,0,1,0,0,1,0
1882,2019.04.22,14:00,1.29881,1.29887,1.29851,1.29862,1840,0,1,0,0,1,0
1883,2019.04.22,15:00,1.29862,1.29889,1.29782,1.29788,4193,0,1,0,0,1,1
1884,2019.04.22,16:00,1.29788,1.29867,1.2978,1.29863,3929,1,0,0,0,1,1
1885,2019.04.22,17:00,1.29862,1.29905,1.29757,1.29775,4869,0,1,0,0,1,1
1886,2019.04.22,18:00,1.29775,1.29872,1.29753,1.29822,3595,1,0,0,0,1,1
1887,2019.04.22,19:00,1.29825,1.29854,1.29797,1.29846,2115,1,0,0,0,0,1
1888,2019.04.22,20:00,1.29844,1.29864,1.29824,1.29841,2022,0,1,0,0,0,1
1889,2019.04.22,21:00,1.29841,1.29873,1.29812,1.29813,1618,0,1,0,0,0,1
1890,2019.04.22,22:00,1.29817,1.29832,1.29789,1.29804,1252,0,1,0,0,0,1
1891,2019.04.22,23:00,1.29805,1.29818,1.29776,1.29814,1134,1,0,0,0,0,0
1892,2019.04.23,00:00,1.29777,1.29822,1.29759,1.29817,1258,1,0,0,0,0,0
1893,2019.04.23,01:00,1.29816,1.29836,1.29789,1.29816,1438,0,0,1,0,0,0
1894,2019.04.23,02:00,1.29818,1.29833,1.298,1.29804,1069,0,1,0,1,0,0
1895,2019.04.23,03:00,1.29808,1.29824,1.29748,1.29815,2877,1,0,0,1,0,0
1896,2019.04.23,04:00,1.29819,1.29884,1.29802,1.29827,2355,1,0,0,1,0,0
1897,2019.04.23,05:00,1.29828,1.29852,1.29817,1.29839,1553,1,0,0,1,0,0
1898,2019.04.23,06:00,1.29839,1.29897,1.29839,1.29897,1404,1,0,0,1,0,0
1899,2019.04.23,07:00,1.29896,1.29902,1.29858,1.29875,1736,0,1,0,1,0,0
1900,2019.04.23,08:00,1.29875,1.29882,1.29791,1.29798,2521,0,1,0,1,0,0
1901,2019.04.23,09:00,1.29798,1.29852,1.29758,1.29825,5228,1,0,0,1,0,0
1902,2019.04.23,10:00,1.29825,1.29948,1.29812,1.29876,7826,1,0,0,1,1,0
1903,2019.04.23,11:00,1.29877,1.29991,1.29865,1.29913,6097,1,0,0,0,1,0
1904,2019.04.23,12:00,1.29914,1.30134,1.29907,1.30121,5545,1,0,0,0,1,0
1905,2019.04.23,13:00,1.3012,1.30193,1.30027,1.30085,6398,0,1,0,0,1,0
1906,2019.04.23,14:00,1.30084,1.30087,1.30014,1.30055,5768,0,1,0,0,1,0
1907,2019.04.23,15:00,1.30054,1.30106,1.29529,1.29582,8972,0,1,0,0,1,1
1908,2019.04.23,16:00,1.29584,1.29646,1.29442,1.29596,10002,1,0,0,0,1,1
1909,2019.04.23,17:00,1.2959,1.29625,1.2928,1.29368,10315,0,1,0,0,1,1
1910,2019.04.23,18:00,1.29368,1.29467,1.29289,1.29418,6880,1,0,0,0,1,1
1911,2019.04.23,19:00,1.2942,1.2948,1.29394,1.29463,4080,1,0,0,0,0,1
1912,2019.04.23,20:00,1.29464,1.29466,1.29359,1.29369,3961,0,1,0,0,0,1
1913,2019.04.23,21:00,1.29369,1.29405,1.2932,1.2938,2219,1,0,0,0,0,1
1914,2019.04.23,22:00,1.2938,1.29444,1.29338,1.29436,2450,1,0,0,0,0,1
1915,2019.04.23,23:00,1.29436,1.29438,1.29311,1.29368,1791,0,1,0,0,0,0
1916,2019.04.24,00:00,1.29364,1.29369,1.29283,1.29317,2843,0,1,0,0,0,0
1917,2019.04.24,01:00,1.29317,1.29385,1.29302,1.29355,2516,1,0,0,0,0,0
1918,2019.04.24,02:00,1.29357,1.29386,1.29332,1.29373,2230,1,0,0,1,0,0
1919,2019.04.24,03:00,1.29374,1.29418,1.29347,1.29413,2868,1,0,0,1,0,0
1920,2019.04.24,04:00,1.29415,1.2943,1.29303,1.29344,4694,0,1,0,1,0,0
1921,2019.04.24,05:00,1.29344,1.29385,1.29302,1.29324,3430,0,1,0,1,0,0
1922,2019.04.24,06:00,1.29324,1.2938,1.29297,1.29365,2456,1,0,0,1,0,0
1923,2019.04.24,07:00,1.29365,1.29394,1.29333,1.2937,1829,1,0,0,1,0,0
1924,2019.04.24,08:00,1.29368,1.2938,1.29324,1.29351,2438,0,1,0,1,0,0
1925,2019.04.24,09:00,1.29351,1.29358,1.29204,1.29231,4881,0,1,0,1,0,0
1926,2019.04.24,10:00,1.29229,1.29346,1.29149,1.29293,6311,1,0,0,1,1,0
1927,2019.04.24,11:00,1.29294,1.29342,1.29198,1.29335,8151,1,0,0,0,1,0
1928,2019.04.24,12:00,1.29336,1.29405,1.29274,1.29396,6293,1,0,0,0,1,0
1929,2019.04.24,13:00,1.29395,1.29491,1.29363,1.29388,6840,0,1,0,0,1,0
1930,2019.04.24,14:00,1.29388,1.29537,1.29308,1.29533,6083,1,0,0,0,1,0
1931,2019.04.24,15:00,1.29534,1.29566,1.29437,1.29542,6728,1,0,0,0,1,1
1932,2019.04.24,16:00,1.29539,1.29539,1.29312,1.29487,8605,0,1,0,0,1,1
1933,2019.04.24,17:00,1.29486,1.29635,1.29419,1.29598,10111,1,0,0,0,1,1
1934,2019.04.24,18:00,1.29596,1.29597,1.29423,1.29466,5690,0,1,0,0,1,1
1935,2019.04.24,19:00,1.29467,1.29467,1.29214,1.29219,4760,0,1,0,0,0,1
1936,2019.04.24,20:00,1.2922,1.29302,1.29175,1.29285,2817,1,0,0,0,0,1
1937,2019.04.24,21:00,1.29285,1.29287,1.29036,1.29038,4440,0,1,0,0,0,1
1938,2019.04.24,22:00,1.29037,1.29081,1.28877,1.29039,4277,1,0,0,0,0,1
1939,2019.04.24,23:00,1.29038,1.29084,1.28975,1.29012,2379,0,1,0,0,0,0
1940,2019.04.25,00:00,1.28984,1.29053,1.28922,1.29009,1862,1,0,0,0,0,0
1941,2019.04.25,01:00,1.29016,1.2908,1.29015,1.29071,5320,1,0,0,0,0,0
1942,2019.04.25,02:00,1.29073,1.29074,1.29024,1.29029,4350,0,1,0,1,0,0
1943,2019.04.25,03:00,1.29028,1.29078,1.28963,1.29051,2979,1,0,0,1,0,0
1944,2019.04.25,04:00,1.2905,1.29142,1.28968,1.29119,2770,1,0,0,1,0,0
1945,2019.04.25,05:00,1.29118,1.29165,1.29079,1.29125,2714,1,0,0,1,0,0
1946,2019.04.25,06:00,1.29124,1.29124,1.29031,1.29046,2256,0,1,0,1,0,0
1947,2019.04.25,07:00,1.29045,1.2909,1.28999,1.2904,2275,0,1,0,1,0,0
1948,2019.04.25,08:00,1.2904,1.29088,1.29016,1.29065,2299,1,0,0,1,0,0
1949,2019.04.25,09:00,1.29063,1.29115,1.28978,1.2911,4674,1,0,0,1,0,0
1950,2019.04.25,10:00,1.29109,1.29162,1.28941,1.28972,8961,0,1,0,1,1,0
1951,2019.04.25,11:00,1.28973,1.28993,1.28789,1.28886,8626,0,1,0,0,1,0
1952,2019.04.25,12:00,1.28885,1.28903,1.28709,1.2871,7860,0,1,0,0,1,0
1953,2019.04.25,13:00,1.28711,1.2881,1.28706,1.28742,6007,1,0,0,0,1,0
1954,2019.04.25,14:00,1.28742,1.28773,1.28657,1.28678,5811,0,1,0,0,1,0
1955,2019.04.25,15:00,1.28679,1.28862,1.28671,1.28859,7421,1,0,0,0,1,1
1956,2019.04.25,16:00,1.28853,1.29077,1.28844,1.29057,8595,1,0,0,0,1,1
1957,2019.04.25,17:00,1.29058,1.29145,1.29001,1.29068,8412,1,0,0,0,1,1
1958,2019.04.25,18:00,1.29067,1.2912,1.28912,1.29007,5864,0,1,0,0,1,1
1959,2019.04.25,19:00,1.29006,1.29069,1.28993,1.29012,2979,1,0,0,0,0,1
1960,2019.04.25,20:00,1.29013,1.29034,1.28929,1.28948,3069,0,1,0,0,0,1
1961,2019.04.25,21:00,1.28944,1.28972,1.28876,1.28914,2820,0,1,0,0,0,1
1962,2019.04.25,22:00,1.28913,1.28953,1.28911,1.28934,2500,1,0,0,0,0,1
1963,2019.04.25,23:00,1.28935,1.29034,1.28902,1.28969,1591,1,0,0,0,0,0
1964,2019.04.26,00:00,1.28969,1.28971,1.2873,1.28939,8033,0,1,0,0,0,0
1965,2019.04.26,01:00,1.28935,1.29,1.28933,1.28991,810,1,0,0,0,0,0
1966,2019.04.26,02:00,1.28993,1.29001,1.28938,1.28938,1639,0,1,0,1,0,0
1967,2019.04.26,03:00,1.28939,1.2897,1.28889,1.28902,3972,0,1,0,1,0,0
1968,2019.04.26,04:00,1.28902,1.28993,1.28875,1.28942,3459,1,0,0,1,0,0
1969,2019.04.26,05:00,1.28943,1.29063,1.2889,1.29019,3823,1,0,0,1,0,0
1970,2019.04.26,06:00,1.29019,1.29053,1.28989,1.29011,2778,0,1,0,1,0,0
1971,2019.04.26,07:00,1.2901,1.29051,1.29001,1.29022,1755,1,0,0,1,0,0
1972,2019.04.26,08:00,1.29023,1.29052,1.28989,1.29043,2336,1,0,0,1,0,0
1973,2019.04.26,09:00,1.29044,1.29172,1.29015,1.29121,5181,1,0,0,1,0,0
1974,2019.04.26,10:00,1.29122,1.29124,1.29006,1.29053,5327,0,1,0,1,1,0
1975,2019.04.26,11:00,1.29051,1.29134,1.29006,1.29092,5521,1,0,0,0,1,0
1976,2019.04.26,12:00,1.29094,1.29114,1.2902,1.29053,4503,0,1,0,0,1,0
1977,2019.04.26,13:00,1.29052,1.29123,1.29025,1.2911,4306,1,0,0,0,1,0
1978,2019.04.26,14:00,1.29108,1.29138,1.28958,1.28996,5738,0,1,0,0,1,0
1979,2019.04.26,15:00,1.28998,1.29255,1.28729,1.29177,11103,1,0,0,0,1,1
1980,2019.04.26,16:00,1.29176,1.29281,1.29065,1.29216,10426,1,0,0,0,1,1
1981,2019.04.26,17:00,1.29217,1.29434,1.29147,1.2934,11182,1,0,0,0,1,1
1982,2019.04.26,18:00,1.29339,1.29388,1.2927,1.29289,7654,0,1,0,0,1,1
1983,2019.04.26,19:00,1.29287,1.29374,1.29265,1.29323,3240,1,0,0,0,0,1
1984,2019.04.26,20:00,1.29323,1.29349,1.29253,1.29267,1907,0,1,0,0,0,1
1985,2019.04.26,21:00,1.29267,1.29294,1.29216,1.29264,2220,0,1,0,0,0,1
1986,2019.04.26,22:00,1.29264,1.29268,1.29182,1.29211,2611,0,1,0,0,0,1
1987,2019.04.26,23:00,1.29209,1.29229,1.29136,1.29139,1859,0,1,0,0,0,0
1988,2019.04.29,00:00,1.29078,1.29249,1.29078,1.29181,535,1,0,0,0,0,0
1989,2019.04.29,01:00,1.29177,1.29218,1.29157,1.2921,366,1,0,0,0,0,0
1990,2019.04.29,02:00,1.29209,1.29214,1.29178,1.2919,1274,0,1,0,1,0,0
1991,2019.04.29,03:00,1.2919,1.29216,1.29164,1.292,2390,1,0,0,1,0,0
1992,2019.04.29,04:00,1.29201,1.29205,1.29163,1.29197,2046,0,1,0,1,0,0
1993,2019.04.29,05:00,1.29196,1.29303,1.29194,1.29296,2407,1,0,0,1,0,0
1994,2019.04.29,06:00,1.29296,1.29342,1.29275,1.29319,1669,1,0,0,1,0,0
1995,2019.04.29,07:00,1.29319,1.29395,1.29316,1.29352,1747,1,0,0,1,0,0
1996,2019.04.29,08:00,1.29351,1.29374,1.29329,1.29331,1611,0,1,0,1,0,0
1997,2019.04.29,09:00,1.29331,1.29395,1.29314,1.29377,4043,1,0,0,1,0,0
1998,2019.04.29,10:00,1.29377,1.29458,1.2935,1.29379,6349,1,0,0,1,1,0
1999,2019.04.29,11:00,1.29378,1.29458,1.29354,1.29434,5742,1,0,0,0,1,0
2000,2019.04.29,12:00,1.29433,1.29469,1.29297,1.29375,5143,0,1,0,0,1,0
2001,2019.04.29,13:00,1.29374,1.29375,1.29162,1.29204,5150,0,1,0,0,1,0
2002,2019.04.29,14:00,1.29204,1.29269,1.29182,1.29203,4922,0,1,0,0,1,0
2003,2019.04.29,15:00,1.29202,1.29203,1.29072,1.29172,7844,0,1,0,0,1,1
2004,2019.04.29,16:00,1.29169,1.29219,1.29074,1.29092,6475,0,1,0,0,1,1
2005,2019.04.29,17:00,1.2909,1.29245,1.2905,1.29217,7234,1,0,0,0,1,1
2006,2019.04.29,18:00,1.29216,1.29257,1.29171,1.29222,4538,1,0,0,0,1,1
2007,2019.04.29,19:00,1.29225,1.29363,1.29174,1.29328,4070,1,0,0,0,0,1
2008,2019.04.29,20:00,1.29328,1.29376,1.29281,1.29325,3138,0,1,0,0,0,1
2009,2019.04.29,21:00,1.29325,1.2939,1.29305,1.29352,2682,1,0,0,0,0,1
2010,2019.04.29,22:00,1.29351,1.29385,1.29312,1.29375,2535,1,0,0,0,0,1
2011,2019.04.29,23:00,1.29374,1.29375,1.29291,1.29318,1108,0,1,0,0,0,0
2012,2019.04.30,00:00,1.29317,1.29362,1.29212,1.29285,2146,0,1,0,0,0,0
2013,2019.04.30,01:00,1.29285,1.29329,1.29268,1.29307,514,1,0,0,0,0,0
2014,2019.04.30,02:00,1.29306,1.29323,1.293,1.29318,555,1,0,0,1,0,0
2015,2019.04.30,03:00,1.29318,1.29397,1.29301,1.2939,2326,1,0,0,1,0,0
2016,2019.04.30,04:00,1.2939,1.29397,1.29265,1.29357,4004,0,1,0,1,0,0
2017,2019.04.30,05:00,1.29358,1.29415,1.29356,1.29409,2216,1,0,0,1,0,0
2018,2019.04.30,06:00,1.2941,1.29446,1.2939,1.29407,2029,0,1,0,1,0,0
2019,2019.04.30,07:00,1.29406,1.29426,1.2938,1.29407,1840,1,0,0,1,0,0
2020,2019.04.30,08:00,1.29407,1.29451,1.29353,1.29372,2731,0,1,0,1,0,0
2021,2019.04.30,09:00,1.29371,1.29408,1.29313,1.29405,5028,1,0,0,1,0,0
2022,2019.04.30,10:00,1.29409,1.29559,1.2939,1.29524,6635,1,0,0,1,1,0
2023,2019.04.30,11:00,1.29519,1.29785,1.29516,1.29734,9713,1,0,0,0,1,0
2024,2019.04.30,12:00,1.29734,1.2996,1.29728,1.29895,6984,1,0,0,0,1,0
2025,2019.04.30,13:00,1.29894,1.30123,1.29848,1.30088,5761,1,0,0,0,1,0
2026,2019.04.30,14:00,1.30088,1.30179,1.30014,1.30061,5946,0,1,0,0,1,0
2027,2019.04.30,15:00,1.3006,1.3026,1.30043,1.30212,8472,1,0,0,0,1,1
2028,2019.04.30,16:00,1.30211,1.30431,1.30183,1.3036,7642,1,0,0,0,1,1
2029,2019.04.30,17:00,1.30361,1.30488,1.30219,1.30342,11188,0,1,0,0,1,1
2030,2019.04.30,18:00,1.3035,1.30403,1.30185,1.303,8743,0,1,0,0,1,1
2031,2019.04.30,19:00,1.303,1.30447,1.30283,1.30415,3436,1,0,0,0,0,1
2032,2019.04.30,20:00,1.30414,1.30486,1.30392,1.30436,2939,1,0,0,0,0,1
2033,2019.04.30,21:00,1.3044,1.30444,1.30343,1.30365,2983,0,1,0,0,0,1
2034,2019.04.30,22:00,1.30365,1.30415,1.30355,1.30405,3502,1,0,0,0,0,1
2035,2019.04.30,23:00,1.30402,1.30426,1.30282,1.30285,1668,0,1,0,0,0,0
2036,2019.05.01,00:00,1.30278,1.30379,1.30271,1.30343,2906,1,0,0,0,0,0
2037,2019.05.01,01:00,1.30345,1.30394,1.30306,1.30329,2978,0,1,0,0,0,0
2038,2019.05.01,02:00,1.30328,1.30399,1.30298,1.30389,1489,1,0,0,1,0,0
2039,2019.05.01,03:00,1.30388,1.30443,1.30379,1.3043,2120,1,0,0,1,0,0
2040,2019.05.01,04:00,1.3043,1.30436,1.30395,1.30405,1535,0,1,0,1,0,0
2041,2019.05.01,05:00,1.30403,1.30444,1.30388,1.30403,1983,0,0,1,1,0,0
2042,2019.05.01,06:00,1.30404,1.30464,1.30399,1.30431,1589,1,0,0,1,0,0
2043,2019.05.01,07:00,1.3043,1.30443,1.30402,1.30409,1719,0,1,0,1,0,0
2044,2019.05.01,08:00,1.30408,1.30457,1.30397,1.30442,1924,1,0,0,1,0,0
2045,2019.05.01,09:00,1.30443,1.30455,1.30341,1.3036,2775,0,1,0,1,0,0
2046,2019.05.01,10:00,1.3036,1.30614,1.3035,1.30545,5464,1,0,0,1,1,0
2047,2019.05.01,11:00,1.30545,1.30728,1.30523,1.30601,5108,1,0,0,0,1,0
2048,2019.05.01,12:00,1.30601,1.30756,1.30583,1.30699,5033,1,0,0,0,1,0
2049,2019.05.01,13:00,1.30699,1.30721,1.30639,1.3064,3478,0,1,0,0,1,0
2050,2019.05.01,14:00,1.30639,1.30723,1.30627,1.30707,3312,1,0,0,0,1,0
2051,2019.05.01,15:00,1.30707,1.30772,1.3058,1.3064,5878,0,1,0,0,1,1
2052,2019.05.01,16:00,1.3064,1.30744,1.30616,1.30744,4131,1,0,0,0,1,1
2053,2019.05.01,17:00,1.30747,1.30874,1.30727,1.30832,6448,1,0,0,0,1,1
2054,2019.05.01,18:00,1.30831,1.30922,1.30803,1.30904,4131,1,0,0,0,1,1
2055,2019.05.01,19:00,1.30903,1.30935,1.3078,1.30807,2862,0,1,0,0,0,1
2056,2019.05.01,20:00,1.30808,1.30891,1.30764,1.30872,2871,1,0,0,0,0,1
2057,2019.05.01,21:00,1.30874,1.31023,1.30445,1.30454,12909,0,1,0,0,0,1
2058,2019.05.01,22:00,1.30446,1.30508,1.30375,1.30462,7557,1,0,0,0,0,1
2059,2019.05.01,23:00,1.30461,1.30498,1.30427,1.30478,2539,1,0,0,0,0,0
2060,2019.05.02,00:00,1.30483,1.30525,1.30383,1.30513,2297,1,0,0,0,0,0
2061,2019.05.02,01:00,1.30514,1.30581,1.30494,1.30561,1781,1,0,0,0,0,0
2062,2019.05.02,02:00,1.30561,1.30569,1.30526,1.30531,1561,0,1,0,1,0,0
2063,2019.05.02,03:00,1.30533,1.30575,1.30501,1.30566,2393,1,0,0,1,0,0
2064,2019.05.02,04:00,1.30567,1.30602,1.30547,1.30555,3105,0,1,0,1,0,0
2065,2019.05.02,05:00,1.30554,1.3057,1.30486,1.30498,2543,0,1,0,1,0,0
2066,2019.05.02,06:00,1.30498,1.30573,1.30497,1.30556,2945,1,0,0,1,0,0
2067,2019.05.02,07:00,1.30555,1.3058,1.30519,1.30526,2398,0,1,0,1,0,0
2068,2019.05.02,08:00,1.30525,1.30542,1.30453,1.30458,1743,0,1,0,1,0,0
2069,2019.05.02,09:00,1.30461,1.30595,1.30383,1.30523,4345,1,0,0,1,0,0
2070,2019.05.02,10:00,1.30521,1.30806,1.30503,1.30775,8609,1,0,0,1,1,0
2071,2019.05.02,11:00,1.30778,1.30779,1.30536,1.30558,6488,0,1,0,0,1,0
2072,2019.05.02,12:00,1.30558,1.30638,1.30542,1.30554,4557,0,1,0,0,1,0
2073,2019.05.02,13:00,1.30554,1.30574,1.30423,1.30477,6108,0,1,0,0,1,0
2074,2019.05.02,14:00,1.30477,1.30782,1.3025,1.3045,11521,0,1,0,0,1,0
2075,2019.05.02,15:00,1.3045,1.3051,1.30363,1.30419,7063,0,1,0,0,1,1
2076,2019.05.02,16:00,1.3042,1.3051,1.30238,1.30277,7456,0,1,0,0,1,1
2077,2019.05.02,17:00,1.30275,1.30393,1.30182,1.30328,7583,1,0,0,0,1,1
2078,2019.05.02,18:00,1.30327,1.30376,1.30185,1.30316,7988,0,1,0,0,1,1
2079,2019.05.02,19:00,1.30315,1.30317,1.30228,1.30243,4100,0,1,0,0,0,1
2080,2019.05.02,20:00,1.30245,1.30279,1.30183,1.30277,2685,1,0,0,0,0,1
2081,2019.05.02,21:00,1.30278,1.30315,1.30237,1.30291,2340,1,0,0,0,0,1
2082,2019.05.02,22:00,1.30291,1.30363,1.30251,1.3033,2382,1,0,0,0,0,1
2083,2019.05.02,23:00,1.30329,1.30356,1.30275,1.30275,1560,0,1,0,0,0,0
2084,2019.05.03,00:00,1.30217,1.30345,1.30197,1.30318,1359,1,0,0,0,0,0
2085,2019.05.03,01:00,1.30318,1.30333,1.30299,1.30333,2381,1,0,0,0,0,0
2086,2019.05.03,02:00,1.30337,1.30355,1.30315,1.3032,1472,0,1,0,1,0,0
2087,2019.05.03,03:00,1.3032,1.30395,1.30298,1.30392,1693,1,0,0,1,0,0
2088,2019.05.03,04:00,1.30393,1.30401,1.30343,1.30369,2902,0,1,0,1,0,0
2089,2019.05.03,05:00,1.30369,1.30438,1.30352,1.30392,2252,1,0,0,1,0,0
2090,2019.05.03,06:00,1.30395,1.30412,1.30359,1.30389,1472,0,1,0,1,0,0
2091,2019.05.03,07:00,1.30389,1.30394,1.30332,1.30338,1508,0,1,0,1,0,0
2092,2019.05.03,08:00,1.30339,1.30389,1.30332,1.3035,1946,1,0,0,1,0,0
2093,2019.05.03,09:00,1.30349,1.3039,1.30163,1.30163,4842,0,1,0,1,0,0
2094,2019.05.03,10:00,1.30162,1.30258,1.30151,1.30227,7300,1,0,0,1,1,0
2095,2019.05.03,11:00,1.30226,1.30278,1.30167,1.30184,4600,0,1,0,0,1,0
2096,2019.05.03,12:00,1.30184,1.30193,1.29902,1.2991,4941,0,1,0,0,1,0
2097,2019.05.03,13:00,1.29909,1.30043,1.29908,1.29993,5470,1,0,0,0,1,0
2098,2019.05.03,14:00,1.29993,1.30026,1.29961,1.30023,3568,1,0,0,0,1,0
2099,2019.05.03,15:00,1.30023,1.30322,1.29875,1.30308,9677,1,0,0,0,1,1
2100,2019.05.03,16:00,1.30309,1.30461,1.30183,1.30454,8079,1,0,0,0,1,1
2101,2019.05.03,17:00,1.30449,1.31228,1.30423,1.31154,12129,1,0,0,0,1,1
2102,2019.05.03,18:00,1.31154,1.31768,1.31148,1.31383,11862,1,0,0,0,1,1
2103,2019.05.03,19:00,1.31376,1.31565,1.31331,1.31473,5804,1,0,0,0,0,1
2104,2019.05.03,20:00,1.31473,1.31594,1.31465,1.31568,4223,1,0,0,0,0,1
2105,2019.05.03,21:00,1.31568,1.31725,1.31552,1.31639,4430,1,0,0,0,0,1
2106,2019.05.03,22:00,1.31638,1.31761,1.31617,1.31678,4411,1,0,0,0,0,1
2107,2019.05.03,23:00,1.31678,1.31757,1.31647,1.31741,2265,1,0,0,0,0,0
2108,2019.05.06,00:00,1.31458,1.31631,1.31337,1.31605,1597,1,0,0,0,0,0
2109,2019.05.06,01:00,1.31609,1.31707,1.31592,1.31664,3905,1,0,0,0,0,0
2110,2019.05.06,02:00,1.31662,1.31698,1.31489,1.31504,3711,0,1,0,1,0,0
2111,2019.05.06,03:00,1.31503,1.31507,1.31383,1.31469,4678,0,1,0,1,0,0
2112,2019.05.06,04:00,1.3147,1.315,1.31404,1.31488,4413,1,0,0,1,0,0
2113,2019.05.06,05:00,1.31487,1.31496,1.31254,1.31326,3373,0,1,0,1,0,0
2114,2019.05.06,06:00,1.31326,1.31347,1.3118,1.31226,3967,0,1,0,1,0,0
2115,2019.05.06,07:00,1.31225,1.31245,1.31184,1.31199,2799,0,1,0,1,0,0
2116,2019.05.06,08:00,1.31199,1.31261,1.31123,1.31236,4060,1,0,0,1,0,0
2117,2019.05.06,09:00,1.31237,1.31267,1.31152,1.31201,5228,0,1,0,1,0,0
2118,2019.05.06,10:00,1.31199,1.31259,1.31102,1.31167,6997,0,1,0,1,1,0
2119,2019.05.06,11:00,1.31164,1.31229,1.31065,1.31072,4751,0,1,0,0,1,0
2120,2019.05.06,12:00,1.31072,1.31192,1.30997,1.31029,5692,0,1,0,0,1,0
2121,2019.05.06,13:00,1.31029,1.31129,1.31024,1.3109,6070,1,0,0,0,1,0
2122,2019.05.06,14:00,1.3109,1.31116,1.30922,1.31006,6010,0,1,0,0,1,0
