0,date,time,p_open,p_high,p_low,p_close,volume,st_bullish,st_bearish,st_neutral,ss_asia,ss_europe,ss_newyork,vol_diff,upper_wick_length,lower_wick_length,support,resistance
13848,2020.07.22,12:30,1.15326,1.15438,1.15298,1.15424,2408,1,0,0,0,1,0,1.0,5.0,4.0,0,0
13849,2020.07.22,12:45,1.15425,1.15468,1.1536,1.15446,2113,1,0,0,0,1,0,-1.0,4.0,2.0,0,0
13850,2020.07.22,13:00,1.15446,1.15718,1.15417,1.15708,3052,1,0,0,0,1,0,3.0,5.0,5.0,0,0
13851,2020.07.22,13:15,1.15707,1.15837,1.15698,1.15756,2525,1,0,0,0,1,0,-1.0,3.0,5.0,0,0
13852,2020.07.22,13:30,1.15757,1.1578,1.15668,1.15706,2109,0,1,0,0,1,0,-1.0,4.0,4.0,0,1
13853,2020.07.22,13:45,1.15706,1.15734,1.15636,1.15685,1775,0,1,0,0,1,0,-1.0,4.0,3.0,0,0
13854,2020.07.22,14:00,1.15686,1.15777,1.15601,1.15614,2117,0,1,0,0,1,0,1.0,3.0,5.0,0,0
13855,2020.07.22,14:15,1.15616,1.15682,1.15563,1.15679,2115,1,0,0,0,1,0,,5.0,3.0,1,0
13856,2020.07.22,14:30,1.1568,1.15775,1.15672,1.15771,2127,1,0,0,0,1,0,0.0,5.0,5.0,0,0
13857,2020.07.22,14:45,1.15772,1.15807,1.15732,1.15781,2136,1,0,0,0,1,0,0.0,4.0,3.0,0,0
13858,2020.07.22,15:00,1.15782,1.15799,1.15709,1.15788,2398,1,0,0,0,1,1,1.0,5.0,1.0,0,0
13859,2020.07.22,15:15,1.15787,1.15918,1.15776,1.15855,2507,1,0,0,0,1,1,0.0,3.0,5.0,0,0
13860,2020.07.22,15:30,1.15853,1.15998,1.15809,1.15911,2463,1,0,0,0,1,1,,3.0,4.0,0,0
13861,2020.07.22,15:45,1.1591,1.16001,1.1587,1.15958,2740,1,0,0,0,1,1,1.0,4.0,4.0,0,0
13862,2020.07.22,16:00,1.15957,1.15968,1.15853,1.15899,2931,0,1,0,0,1,1,0.0,5.0,4.0,0,1
13863,2020.07.22,16:15,1.15899,1.15903,1.15779,1.15856,3160,0,1,0,0,1,1,0.0,5.0,2.0,0,0
13864,2020.07.22,16:30,1.15855,1.16014,1.15841,1.15905,3182,1,0,0,0,1,1,0.0,2.0,5.0,1,0
13865,2020.07.22,16:45,1.15908,1.15956,1.15853,1.15906,2211,0,1,0,0,1,1,-2.0,3.0,3.0,0,1
13866,2020.07.22,17:00,1.15906,1.1591,1.1572,1.15816,3098,0,1,0,0,1,1,3.0,5.0,3.0,0,0
13867,2020.07.22,17:15,1.15815,1.1587,1.15736,1.1574,2505,0,1,0,0,1,1,-1.0,3.0,5.0,0,0
13868,2020.07.22,17:30,1.1574,1.15857,1.15709,1.1583,2349,1,0,0,0,1,1,,5.0,4.0,1,0
13869,2020.07.22,17:45,1.15833,1.1595,1.15786,1.15934,3118,1,0,0,0,1,1,2.0,5.0,4.0,0,0
13870,2020.07.22,18:00,1.15935,1.15935,1.15812,1.15868,2242,0,1,0,0,1,1,-2.0,5.0,3.0,0,1
13871,2020.07.22,18:15,1.1587,1.15936,1.15861,1.15911,2137,1,0,0,0,1,1,,4.0,5.0,1,0
13872,2020.07.22,18:30,1.1591,1.15915,1.15781,1.15837,2543,0,1,0,0,1,1,1.0,5.0,3.0,0,1
13873,2020.07.22,18:45,1.15835,1.15887,1.15831,1.15866,1601,1,0,0,0,1,1,-2.0,4.0,5.0,1,0
13874,2020.07.22,19:00,1.15866,1.15898,1.15799,1.15841,1656,0,1,0,0,0,1,0.0,4.0,3.0,0,1
13875,2020.07.22,19:15,1.1584,1.15847,1.15762,1.15784,2017,0,1,0,0,0,1,2.0,5.0,4.0,0,0
13876,2020.07.22,19:30,1.15785,1.15789,1.15738,1.15777,1573,0,1,0,0,0,1,-2.0,5.0,2.0,0,0
13877,2020.07.22,19:45,1.15777,1.1582,1.15756,1.15772,1028,0,1,0,0,0,1,-2.0,2.0,4.0,0,0
13878,2020.07.22,20:00,1.1577,1.15821,1.15724,1.15725,1191,0,1,0,0,0,1,1.0,3.0,5.0,0,0
13879,2020.07.22,20:15,1.15725,1.15764,1.15706,1.15754,1242,1,0,0,0,0,1,0.0,5.0,4.0,1,0
13880,2020.07.22,20:30,1.15754,1.15762,1.15687,1.15716,1161,0,1,0,0,0,1,,5.0,4.0,0,1
13881,2020.07.22,20:45,1.15717,1.15726,1.15646,1.15687,1408,0,1,0,0,0,1,2.0,5.0,3.0,0,0
13882,2020.07.22,21:00,1.15687,1.15728,1.15658,1.15672,1092,0,1,0,0,0,1,-2.0,3.0,4.0,0,0
13883,2020.07.22,21:15,1.15673,1.15683,1.15656,1.15675,797,1,0,0,0,0,1,-2.0,4.0,2.0,1,0
13884,2020.07.22,21:30,1.15674,1.15681,1.15627,1.15637,750,0,1,0,0,0,1,,5.0,5.0,0,1
13885,2020.07.22,21:45,1.15637,1.15695,1.15637,1.1569,813,1,0,0,0,0,1,0.0,5.0,5.0,1,0
13886,2020.07.22,22:00,1.15689,1.15723,1.15682,1.15722,986,1,0,0,0,0,1,2.0,5.0,5.0,0,0
13887,2020.07.22,22:15,1.15721,1.15721,1.15664,1.15681,703,0,1,0,0,0,1,-2.0,5.0,4.0,0,1
13888,2020.07.22,22:30,1.15682,1.15744,1.1567,1.15739,924,1,0,0,0,0,1,2.0,5.0,5.0,1,0
13889,2020.07.22,22:45,1.1574,1.1579,1.15736,1.15784,1493,1,0,0,0,0,1,4.0,5.0,5.0,0,0
13890,2020.07.22,23:00,1.15782,1.15782,1.15722,1.15722,495,0,1,0,0,0,0,-4.0,5.0,5.0,0,1
13891,2020.07.22,23:15,1.15723,1.15726,1.15673,1.15683,318,0,1,0,0,0,0,-2.0,5.0,5.0,0,0
13892,2020.07.22,23:30,1.15683,1.15708,1.1568,1.15688,385,1,0,0,0,0,0,2.0,2.0,5.0,1,0
13893,2020.07.22,23:45,1.15688,1.1571,1.15682,1.15701,490,1,0,0,0,0,0,2.0,4.0,4.0,0,0
13894,2020.07.23,00:00,1.15723,1.15723,1.15668,1.15681,177,0,1,0,0,0,0,-4.0,5.0,4.0,0,1
13895,2020.07.23,00:30,1.15681,1.15702,1.15671,1.15696,227,1,0,0,0,0,0,2.0,5.0,4.0,1,0
13896,2020.07.23,00:45,1.15686,1.15736,1.15682,1.15708,507,1,0,0,0,0,0,5.0,3.0,5.0,0,0
13897,2020.07.23,01:00,1.15731,1.15759,1.15715,1.15724,373,0,1,0,0,0,0,-2.0,2.0,4.0,0,1
13898,2020.07.23,01:15,1.15725,1.15752,1.15725,1.15738,398,1,0,0,0,0,0,0.0,3.0,5.0,1,0
13899,2020.07.23,01:30,1.15738,1.1575,1.15718,1.15718,440,0,1,0,0,0,0,1.0,4.0,5.0,0,1
13900,2020.07.23,01:45,1.15718,1.15723,1.15693,1.15696,260,0,1,0,0,0,0,-3.0,5.0,5.0,0,0
13901,2020.07.23,02:00,1.15697,1.15723,1.15677,1.15684,473,0,1,0,1,0,0,5.0,3.0,5.0,0,0
13902,2020.07.23,02:15,1.15685,1.15698,1.15678,1.15685,350,0,0,1,1,0,0,-2.0,5.0,5.0,0,0
13903,2020.07.23,02:30,1.15686,1.15698,1.15667,1.15689,436,1,0,0,1,0,0,2.0,4.0,2.0,0,0
13904,2020.07.23,02:45,1.15689,1.15689,1.15641,1.15646,542,0,1,0,1,0,0,2.0,5.0,5.0,0,1
13905,2020.07.23,03:00,1.15647,1.15752,1.15645,1.15708,949,1,0,0,1,0,0,4.0,3.0,5.0,1,0
13906,2020.07.23,03:15,1.15709,1.15714,1.15641,1.15664,899,0,1,0,1,0,0,,5.0,4.0,0,1
13907,2020.07.23,03:30,1.15663,1.15723,1.15662,1.15707,661,1,0,0,1,0,0,-2.0,4.0,5.0,1,0
13908,2020.07.23,03:45,1.15708,1.15713,1.15654,1.15676,828,0,1,0,1,0,0,2.0,5.0,4.0,0,1
13909,2020.07.23,04:00,1.15674,1.15765,1.15643,1.15729,1334,1,0,0,1,0,0,4.0,4.0,4.0,1,0
13910,2020.07.23,04:15,1.1573,1.15743,1.15685,1.15709,1377,0,1,0,1,0,0,0.0,4.0,3.0,0,1
13911,2020.07.23,04:30,1.15711,1.15764,1.15709,1.15758,1413,1,0,0,1,0,0,0.0,5.0,5.0,1,0
13912,2020.07.23,04:45,1.15758,1.15763,1.1572,1.1574,1358,0,1,0,1,0,0,,5.0,3.0,0,1
13913,2020.07.23,05:00,1.1574,1.15748,1.15707,1.15715,1088,0,1,0,1,0,0,-1.0,5.0,5.0,0,0
13914,2020.07.23,05:15,1.15716,1.15748,1.1571,1.15728,886,1,0,0,1,0,0,-1.0,3.0,5.0,1,0
13915,2020.07.23,05:30,1.15728,1.1574,1.15697,1.15698,1223,0,1,0,1,0,0,2.0,4.0,5.0,0,1
13916,2020.07.23,05:45,1.15698,1.15707,1.15656,1.15677,1564,0,1,0,1,0,0,2.0,5.0,3.0,0,0
13917,2020.07.23,06:00,1.15677,1.15695,1.15675,1.15688,912,1,0,0,1,0,0,-3.0,4.0,5.0,1,0
13918,2020.07.23,06:15,1.15689,1.15745,1.15688,1.15739,688,1,0,0,1,0,0,-2.0,5.0,5.0,0,0
13919,2020.07.23,06:30,1.1574,1.15751,1.15722,1.15739,662,0,1,0,1,0,0,,4.0,3.0,0,1
13920,2020.07.23,06:45,1.15739,1.15776,1.15737,1.15769,725,1,0,0,1,0,0,0.0,5.0,5.0,1,0
13921,2020.07.23,07:00,1.15769,1.1578,1.15753,1.15773,527,1,0,0,1,0,0,-2.0,4.0,3.0,0,0
13922,2020.07.23,07:15,1.15773,1.15824,1.15753,1.1581,981,1,0,0,1,0,0,5.0,5.0,4.0,0,0
13923,2020.07.23,07:30,1.1581,1.15838,1.15781,1.15788,1137,0,1,0,1,0,0,1.0,3.0,5.0,0,1
13924,2020.07.23,07:45,1.15788,1.15821,1.15784,1.15803,682,1,0,0,1,0,0,-3.0,3.0,5.0,1,0
13925,2020.07.23,08:00,1.15801,1.15836,1.15799,1.15824,655,1,0,0,1,0,0,,4.0,5.0,0,0
13926,2020.07.23,08:15,1.15824,1.1585,1.1582,1.1584,957,1,0,0,1,0,0,3.0,4.0,5.0,0,0
13927,2020.07.23,08:30,1.1584,1.15849,1.15773,1.15799,1047,0,1,0,1,0,0,0.0,5.0,4.0,0,1
13928,2020.07.23,08:45,1.15799,1.15872,1.15799,1.15841,960,1,0,0,1,0,0,,3.0,5.0,1,0
13929,2020.07.23,09:00,1.1584,1.15914,1.15839,1.15907,1738,1,0,0,1,0,0,5.0,5.0,5.0,0,0
13930,2020.07.23,09:15,1.15908,1.15926,1.15846,1.15896,1588,0,1,0,1,0,0,,4.0,2.0,0,1
13931,2020.07.23,09:30,1.15896,1.15914,1.15843,1.15855,1410,0,1,0,1,0,0,-1.0,4.0,5.0,0,0
13932,2020.07.23,09:45,1.15855,1.15936,1.15854,1.15911,2068,1,0,0,1,0,0,3.0,4.0,5.0,1,0
13933,2020.07.23,10:00,1.15912,1.15983,1.15818,1.15848,2596,0,1,0,1,1,0,2.0,3.0,5.0,0,1
13934,2020.07.23,10:15,1.15847,1.15848,1.1575,1.15758,2149,0,1,0,1,1,0,-1.0,5.0,5.0,0,0
13935,2020.07.23,10:30,1.15758,1.15782,1.15704,1.15742,2406,0,1,0,1,1,0,1.0,4.0,3.0,0,0
13936,2020.07.23,10:45,1.15743,1.15864,1.1574,1.1586,2017,1,0,0,1,1,0,-1.0,5.0,5.0,1,0
13937,2020.07.23,11:00,1.15861,1.15914,1.15835,1.15873,1996,1,0,0,0,1,0,,3.0,4.0,0,0
13938,2020.07.23,11:15,1.15872,1.15915,1.15838,1.15839,1553,0,1,0,0,1,0,-2.0,3.0,5.0,0,1
13939,2020.07.23,11:30,1.15838,1.15902,1.15788,1.15886,1895,1,0,0,0,1,0,2.0,5.0,3.0,1,0
13940,2020.07.23,11:45,1.15887,1.15919,1.15867,1.15883,1936,0,1,0,0,1,0,0.0,2.0,4.0,0,1
13941,2020.07.23,12:00,1.15885,1.15936,1.15865,1.15906,1520,1,0,0,0,1,0,-2.0,3.0,4.0,1,0
13942,2020.07.23,12:15,1.15905,1.15938,1.15855,1.15886,1521,0,1,0,0,1,0,0.0,4.0,4.0,0,1
13943,2020.07.23,12:30,1.15886,1.1594,1.15866,1.15897,1492,1,0,0,0,1,0,,3.0,4.0,1,0
13944,2020.07.23,12:45,1.15899,1.15922,1.1585,1.15916,1528,1,0,0,0,1,0,0.0,5.0,2.0,0,0
13945,2020.07.23,13:00,1.15915,1.15937,1.15876,1.15895,1632,0,1,0,0,1,0,0.0,4.0,4.0,0,1
13946,2020.07.23,13:15,1.15895,1.15945,1.15832,1.15892,1755,0,1,0,0,1,0,0.0,3.0,3.0,0,0
13947,2020.07.23,13:30,1.15893,1.15922,1.15879,1.15885,1239,0,1,0,0,1,0,-2.0,2.0,5.0,0,0
13948,2020.07.23,13:45,1.15884,1.15894,1.15819,1.15869,1549,0,1,0,0,1,0,2.0,5.0,2.0,0,0
13949,2020.07.23,14:00,1.15867,1.15867,1.15783,1.15832,1749,0,1,0,0,1,0,1.0,5.0,3.0,0,0
13950,2020.07.23,14:15,1.15833,1.159,1.15823,1.15836,2019,1,0,0,0,1,0,1.0,1.0,5.0,1,0
13951,2020.07.23,14:30,1.15837,1.15842,1.1574,1.15745,1750,0,1,0,0,1,0,-1.0,5.0,5.0,0,1
13952,2020.07.23,14:45,1.15746,1.15769,1.15688,1.15721,1967,0,1,0,0,1,0,1.0,4.0,3.0,0,0
13953,2020.07.23,15:00,1.15722,1.15748,1.15605,1.15693,2113,0,1,0,0,1,1,0.0,5.0,2.0,0,0
13954,2020.07.23,15:15,1.15689,1.157,1.15605,1.15628,1891,0,1,0,0,1,1,-1.0,5.0,4.0,0,0
13955,2020.07.23,15:30,1.15629,1.15663,1.15537,1.15614,2080,0,1,0,0,1,1,0.0,4.0,2.0,0,0
13956,2020.07.23,15:45,1.15614,1.15614,1.15417,1.15417,2440,0,1,0,0,1,1,1.0,5.0,5.0,0,0
13957,2020.07.23,16:00,1.1542,1.15597,1.15402,1.15582,2259,1,0,0,0,1,1,,5.0,5.0,1,0
13958,2020.07.23,16:15,1.15582,1.15595,1.15528,1.15563,1336,0,1,0,0,1,1,-3.0,5.0,3.0,0,1
13959,2020.07.23,16:30,1.15564,1.15725,1.15561,1.15722,2495,1,0,0,0,1,1,5.0,5.0,5.0,1,0
13960,2020.07.23,16:45,1.15723,1.15868,1.15712,1.15859,2676,1,0,0,0,1,1,0.0,5.0,5.0,0,0
13961,2020.07.23,17:00,1.15858,1.15861,1.15754,1.15757,2546,0,1,0,0,1,1,,5.0,5.0,0,1
13962,2020.07.23,17:15,1.15757,1.15895,1.15757,1.15894,2631,1,0,0,0,1,1,0.0,5.0,5.0,1,0
13963,2020.07.23,17:30,1.15893,1.15932,1.15872,1.15928,2076,1,0,0,0,1,1,-2.0,5.0,4.0,0,0
13964,2020.07.23,17:45,1.15927,1.16091,1.15902,1.15953,2816,1,0,0,0,1,1,2.0,2.0,5.0,0,0
13965,2020.07.23,18:00,1.15953,1.15972,1.15812,1.15887,3150,0,1,0,0,1,1,1.0,5.0,3.0,0,1
13966,2020.07.23,18:15,1.15887,1.1594,1.15836,1.1589,2124,1,0,0,0,1,1,-2.0,3.0,3.0,1,0
13967,2020.07.23,18:30,1.15891,1.16177,1.15873,1.16113,2869,1,0,0,0,1,1,2.0,4.0,5.0,0,0
13968,2020.07.23,18:45,1.16116,1.16268,1.16116,1.16224,3128,1,0,0,0,1,1,0.0,4.0,5.0,0,0
13969,2020.07.23,19:00,1.16221,1.16226,1.16111,1.16175,2610,0,1,0,0,0,1,-1.0,5.0,3.0,0,1
13970,2020.07.23,19:15,1.16176,1.16193,1.1613,1.16189,2004,1,0,0,0,0,1,-2.0,5.0,2.0,1,0
13971,2020.07.23,19:30,1.16186,1.16239,1.16182,1.16191,1761,1,0,0,0,0,1,-1.0,1.0,5.0,0,0
13972,2020.07.23,19:45,1.16192,1.16215,1.16158,1.16203,1777,1,0,0,0,0,1,0.0,4.0,3.0,0,0
13973,2020.07.23,20:00,1.16202,1.16244,1.16189,1.16214,1495,1,0,0,0,0,1,-1.0,3.0,4.0,0,0
13974,2020.07.23,20:15,1.16214,1.1622,1.16133,1.16198,1625,0,1,0,0,0,1,0.0,5.0,2.0,0,1
13975,2020.07.23,20:30,1.16196,1.16209,1.16127,1.1613,1697,0,1,0,0,0,1,0.0,5.0,5.0,0,0
13976,2020.07.23,20:45,1.1613,1.16145,1.16028,1.16077,2380,0,1,0,0,0,1,3.0,5.0,3.0,0,0
13977,2020.07.23,21:00,1.16078,1.16086,1.15987,1.1601,2407,0,1,0,0,0,1,0.0,5.0,4.0,0,0
13978,2020.07.23,21:15,1.16012,1.16068,1.1598,1.1604,2295,1,0,0,0,0,1,,4.0,4.0,1,0
13979,2020.07.23,21:30,1.16039,1.16107,1.16011,1.16091,2232,1,0,0,0,0,1,,5.0,4.0,0,0
13980,2020.07.23,21:45,1.1609,1.16098,1.16028,1.16087,2248,0,1,0,0,0,1,0.0,5.0,1.0,0,1
13981,2020.07.23,22:00,1.16089,1.16095,1.15999,1.15999,2100,0,1,0,0,0,1,,5.0,5.0,0,0
13982,2020.07.23,22:15,1.15999,1.16005,1.15906,1.15936,2136,0,1,0,0,0,1,0.0,5.0,4.0,0,0
13983,2020.07.23,22:30,1.15936,1.15976,1.15915,1.15944,1928,1,0,0,0,0,1,,3.0,4.0,1,0
13984,2020.07.23,22:45,1.15944,1.15974,1.15888,1.15925,1790,0,1,0,0,0,1,,4.0,3.0,0,1
13985,2020.07.23,23:00,1.15926,1.15965,1.159,1.15939,791,1,0,0,0,0,0,-3.0,3.0,4.0,1,0
13986,2020.07.23,23:15,1.15939,1.15939,1.1591,1.15911,239,0,1,0,0,0,0,-4.0,5.0,5.0,0,1
13987,2020.07.23,23:30,1.15911,1.15927,1.159,1.15905,381,0,1,0,0,0,0,3.0,3.0,5.0,0,0
13988,2020.07.23,23:45,1.15905,1.15982,1.15905,1.15914,624,1,0,0,0,0,0,4.0,1.0,5.0,1,0
13989,2020.07.24,00:00,1.15914,1.15956,1.15914,1.15947,181,1,0,0,0,0,0,-4.0,4.0,5.0,0,0
13990,2020.07.24,00:15,1.15948,1.15948,1.15912,1.15929,218,0,1,0,0,0,0,2.0,5.0,3.0,0,1
13991,2020.07.24,00:30,1.1593,1.15958,1.15912,1.1595,444,1,0,0,0,0,0,5.0,5.0,4.0,1,0
13992,2020.07.24,00:45,1.1595,1.15959,1.15944,1.15959,335,1,0,0,0,0,0,-2.0,5.0,3.0,0,0
13993,2020.07.24,01:00,1.15962,1.15994,1.15937,1.15991,572,1,0,0,0,0,0,4.0,5.0,3.0,0,0
13994,2020.07.24,01:15,1.1599,1.16022,1.15986,1.1602,516,1,0,0,0,0,0,,5.0,5.0,0,0
13995,2020.07.24,01:30,1.16019,1.16024,1.16007,1.16008,229,0,1,0,0,0,0,-3.0,4.0,5.0,0,1
13996,2020.07.24,01:45,1.16007,1.16024,1.16007,1.16023,185,1,0,0,0,0,0,-1.0,5.0,5.0,1,0
13997,2020.07.24,02:00,1.16023,1.16024,1.15977,1.15984,556,0,1,0,1,0,0,5.0,5.0,5.0,0,1
13998,2020.07.24,02:15,1.15985,1.15994,1.15966,1.15992,330,1,0,0,1,0,0,-3.0,5.0,2.0,1,0
13999,2020.07.24,02:30,1.15992,1.16012,1.15976,1.15979,316,0,1,0,1,0,0,,3.0,5.0,0,1
14000,2020.07.24,02:45,1.1598,1.15983,1.15947,1.15951,341,0,1,0,1,0,0,0.0,5.0,5.0,0,0
14001,2020.07.24,03:00,1.15952,1.15954,1.15922,1.15928,682,0,1,0,1,0,0,5.0,5.0,5.0,0,0
14002,2020.07.24,03:15,1.15929,1.16064,1.15929,1.16062,1395,1,0,0,1,0,0,5.0,5.0,5.0,1,0
14003,2020.07.24,03:30,1.16065,1.16086,1.16052,1.16071,849,1,0,0,1,0,0,-2.0,3.0,4.0,0,0
14004,2020.07.24,03:45,1.16072,1.16162,1.16071,1.16137,889,1,0,0,1,0,0,0.0,4.0,5.0,0,0
14005,2020.07.24,04:00,1.16137,1.16168,1.16137,1.16156,1098,1,0,0,1,0,0,2.0,4.0,5.0,0,0
14006,2020.07.24,04:15,1.16156,1.16211,1.16115,1.16127,994,0,1,0,1,0,0,,3.0,5.0,0,1
14007,2020.07.24,04:30,1.16126,1.16175,1.16118,1.1613,973,1,0,0,1,0,0,,2.0,5.0,1,0
14008,2020.07.24,04:45,1.16131,1.16152,1.16081,1.16134,1517,1,0,0,1,0,0,3.0,4.0,2.0,0,0
14009,2020.07.24,05:00,1.16133,1.16145,1.16097,1.16115,1235,0,1,0,1,0,0,-1.0,4.0,4.0,0,1
14010,2020.07.24,05:15,1.16116,1.16141,1.16108,1.16123,952,1,0,0,1,0,0,-2.0,3.0,4.0,1,0
14011,2020.07.24,05:30,1.16123,1.16154,1.16104,1.16138,1357,1,0,0,1,0,0,3.0,4.0,4.0,0,0
14012,2020.07.24,05:45,1.1614,1.16156,1.16126,1.16149,1008,1,0,0,1,0,0,-2.0,4.0,3.0,0,0
14013,2020.07.24,06:00,1.1615,1.16184,1.16125,1.16136,1127,0,1,0,1,0,0,1.0,3.0,5.0,0,1
14014,2020.07.24,06:15,1.16135,1.16155,1.16104,1.16126,1345,0,1,0,1,0,0,1.0,4.0,3.0,0,0
14015,2020.07.24,06:30,1.16126,1.16126,1.16078,1.16092,1369,0,1,0,1,0,0,0.0,5.0,4.0,0,0
14016,2020.07.24,06:45,1.16092,1.16139,1.16045,1.16131,1693,1,0,0,1,0,0,2.0,5.0,3.0,1,0
14017,2020.07.24,07:00,1.1613,1.16143,1.16049,1.16051,1294,0,1,0,1,0,0,-2.0,5.0,5.0,0,1
14018,2020.07.24,07:15,1.1605,1.16079,1.1597,1.15979,1552,0,1,0,1,0,0,1.0,4.0,5.0,0,0
14019,2020.07.24,07:30,1.15978,1.16021,1.15956,1.16011,1126,1,0,0,1,0,0,-2.0,5.0,4.0,1,0
14020,2020.07.24,07:45,1.1601,1.16012,1.1595,1.15981,847,0,1,0,1,0,0,-2.0,5.0,3.0,0,1
14021,2020.07.24,08:00,1.15981,1.16002,1.15916,1.15993,1669,1,0,0,1,0,0,5.0,5.0,2.0,1,0
14022,2020.07.24,08:15,1.15993,1.15993,1.15914,1.15915,1000,0,1,0,1,0,0,-3.0,5.0,5.0,0,1
14023,2020.07.24,08:30,1.15914,1.15997,1.15901,1.15995,1402,1,0,0,1,0,0,3.0,5.0,5.0,1,0
14024,2020.07.24,08:45,1.15995,1.16027,1.15971,1.16026,1282,1,0,0,1,0,0,,5.0,3.0,0,0
14025,2020.07.24,09:00,1.16027,1.16124,1.16017,1.16098,1640,1,0,0,1,0,0,2.0,4.0,5.0,0,0
14026,2020.07.24,09:15,1.16099,1.16144,1.16063,1.1611,1773,1,0,0,1,0,0,0.0,3.0,3.0,0,0
14027,2020.07.24,09:30,1.16109,1.16143,1.16072,1.16102,1572,0,1,0,1,0,0,-1.0,3.0,3.0,0,1
14028,2020.07.24,09:45,1.16102,1.16171,1.16102,1.16142,1801,1,0,0,1,0,0,1.0,3.0,5.0,1,0
14029,2020.07.24,10:00,1.16141,1.16167,1.16034,1.16081,2975,0,1,0,1,1,0,4.0,5.0,4.0,0,1
14030,2020.07.24,10:15,1.16109,1.16152,1.15937,1.1606,2642,0,1,0,1,1,0,-1.0,4.0,3.0,0,0
14031,2020.07.24,10:30,1.16052,1.16143,1.15992,1.16133,2839,1,0,0,1,1,0,0.0,5.0,4.0,1,0
14032,2020.07.24,10:45,1.16129,1.16213,1.16076,1.16094,2695,0,1,0,1,1,0,,2.0,5.0,0,1
14033,2020.07.24,11:00,1.16093,1.1614,1.15971,1.16016,2815,0,1,0,0,1,0,0.0,4.0,4.0,0,0
14034,2020.07.24,11:15,1.16016,1.16082,1.15954,1.16074,2304,1,0,0,0,1,0,-1.0,5.0,3.0,1,0
14035,2020.07.24,11:30,1.16075,1.16157,1.15986,1.16006,2866,0,1,0,0,1,0,2.0,3.0,5.0,0,1
14036,2020.07.24,11:45,1.16006,1.16024,1.15925,1.16003,2339,0,1,0,0,1,0,-1.0,5.0,2.0,0,0
14037,2020.07.24,12:00,1.16003,1.16016,1.15911,1.16007,2079,1,0,0,0,1,0,-1.0,5.0,1.0,1,0
14038,2020.07.24,12:15,1.16007,1.16073,1.15999,1.16047,1933,1,0,0,0,1,0,,4.0,5.0,0,0
14039,2020.07.24,12:30,1.16048,1.16118,1.16043,1.16055,1619,1,0,0,0,1,0,-1.0,1.0,5.0,0,0
14040,2020.07.24,12:45,1.16055,1.16107,1.15974,1.15974,1847,0,1,0,0,1,0,1.0,4.0,5.0,0,1
14041,2020.07.24,13:00,1.15974,1.16043,1.15947,1.16011,2005,1,0,0,0,1,0,0.0,4.0,4.0,1,0
14042,2020.07.24,13:15,1.1601,1.16028,1.15947,1.15985,2067,0,1,0,0,1,0,0.0,4.0,3.0,0,1
14043,2020.07.24,13:30,1.15985,1.16001,1.15845,1.15887,1910,0,1,0,0,1,0,,5.0,4.0,0,0
14044,2020.07.24,13:45,1.15888,1.159,1.15812,1.15836,2209,0,1,0,0,1,0,1.0,5.0,4.0,0,0
14045,2020.07.24,14:00,1.15837,1.15886,1.15827,1.15834,2003,0,1,0,0,1,0,,1.0,5.0,0,0
14046,2020.07.24,14:15,1.15833,1.15901,1.15831,1.15883,1755,1,0,0,0,1,0,-1.0,4.0,5.0,1,0
14047,2020.07.24,14:30,1.15882,1.15946,1.1587,1.1594,1481,1,0,0,0,1,0,-1.0,5.0,5.0,0,0
14048,2020.07.24,14:45,1.1594,1.16014,1.15904,1.1601,1661,1,0,0,0,1,0,1.0,5.0,4.0,0,0
14049,2020.07.24,15:00,1.1601,1.16138,1.1601,1.16082,2048,1,0,0,0,1,1,2.0,3.0,5.0,0,0
14050,2020.07.24,15:15,1.16085,1.16121,1.16058,1.16092,1992,1,0,0,0,1,1,,3.0,3.0,0,0
14051,2020.07.24,15:30,1.16091,1.16146,1.16062,1.16093,2109,1,0,0,0,1,1,0.0,2.0,4.0,0,0
14052,2020.07.24,15:45,1.16094,1.16177,1.16065,1.16148,2167,1,0,0,0,1,1,0.0,4.0,4.0,0,0
14053,2020.07.24,16:00,1.16147,1.16218,1.16088,1.16089,2626,0,1,0,0,1,1,2.0,3.0,5.0,0,1
14054,2020.07.24,16:15,1.16087,1.16176,1.16055,1.16137,2434,1,0,0,0,1,1,,4.0,4.0,1,0
14055,2020.07.24,16:30,1.16137,1.16137,1.15979,1.16063,4014,0,1,0,0,1,1,4.0,5.0,3.0,0,1
14056,2020.07.24,16:45,1.16063,1.16206,1.16054,1.16121,3068,1,0,0,0,1,1,-2.0,3.0,5.0,1,0
14057,2020.07.24,17:00,1.16122,1.16235,1.16099,1.16173,3079,1,0,0,0,1,1,0.0,3.0,5.0,0,0
14058,2020.07.24,17:15,1.16172,1.16292,1.16162,1.16275,2685,1,0,0,0,1,1,-1.0,5.0,5.0,0,0
14059,2020.07.24,17:30,1.16275,1.16386,1.16246,1.16317,2676,1,0,0,0,1,1,,3.0,4.0,0,0
14060,2020.07.24,17:45,1.1632,1.16379,1.16238,1.16252,2417,0,1,0,0,1,1,,3.0,5.0,0,1
14061,2020.07.24,18:00,1.16254,1.16329,1.16213,1.16314,2298,1,0,0,0,1,1,,5.0,4.0,1,0
14062,2020.07.24,18:15,1.16313,1.16378,1.16275,1.16368,2209,1,0,0,0,1,1,,5.0,4.0,0,0
