0,date,time,p_open,p_high,p_low,p_close,volume,st_bullish,st_bearish,st_neutral,ss_asia,ss_europe,ss_newyork,vol_diff,upper_wick_length,lower_wick_length,support,resistance
1232,2019.01.18,20:45,1.13657,1.1368,1.13645,1.13652,622,0,1,0,0,0,1,0.0,2.0,4.0,0,0
1233,2019.01.18,21:00,1.13655,1.1366,1.13629,1.13658,873,1,0,0,0,0,1,3.0,5.0,1.0,1,0
1234,2019.01.18,21:15,1.13657,1.13671,1.13641,1.13648,867,0,1,0,0,0,1,,3.0,4.0,0,1
1235,2019.01.18,21:30,1.13648,1.1372,1.13646,1.13715,764,1,0,0,0,0,1,-1.0,5.0,5.0,1,0
1236,2019.01.18,21:45,1.13714,1.13718,1.13692,1.13697,683,0,1,0,0,0,1,-1.0,5.0,5.0,0,1
1237,2019.01.18,22:00,1.13696,1.13698,1.1364,1.13641,939,0,1,0,0,0,1,2.0,5.0,5.0,0,0
1238,2019.01.18,22:15,1.13641,1.13653,1.13626,1.13636,673,0,1,0,0,0,1,-2.0,3.0,4.0,0,0
1239,2019.01.18,22:30,1.13637,1.13642,1.13623,1.13641,508,1,0,0,0,0,1,-2.0,5.0,2.0,1,0
1240,2019.01.18,22:45,1.13641,1.13649,1.1362,1.13639,792,0,1,0,0,0,1,3.0,4.0,2.0,0,1
1241,2019.01.18,23:00,1.13636,1.13658,1.13633,1.13649,514,1,0,0,0,0,0,-2.0,4.0,5.0,1,0
1242,2019.01.18,23:15,1.13649,1.13658,1.13646,1.13647,255,0,1,0,0,0,0,-3.0,2.0,5.0,0,1
1243,2019.01.18,23:30,1.13648,1.13658,1.13639,1.13642,467,0,1,0,0,0,0,5.0,3.0,5.0,0,0
1244,2019.01.18,23:45,1.13643,1.13648,1.13599,1.13607,360,0,1,0,0,0,0,-2.0,5.0,5.0,0,0
1245,2019.01.21,00:00,1.13604,1.13622,1.13599,1.13613,187,1,0,0,0,0,0,-3.0,4.0,4.0,1,0
1246,2019.01.21,00:15,1.13613,1.13668,1.13612,1.13651,405,1,0,0,0,0,0,5.0,4.0,5.0,0,0
1247,2019.01.21,00:30,1.13653,1.13663,1.13646,1.1366,229,1,0,0,0,0,0,-3.0,5.0,3.0,0,0
1248,2019.01.21,00:45,1.13659,1.1366,1.13648,1.13654,260,0,1,0,0,0,0,1.0,5.0,3.0,0,1
1249,2019.01.21,01:00,1.13654,1.13664,1.13648,1.13657,279,1,0,0,0,0,0,0.0,3.0,4.0,1,0
1250,2019.01.21,01:15,1.13657,1.13681,1.13654,1.1368,266,1,0,0,0,0,0,,5.0,5.0,0,0
1251,2019.01.21,01:30,1.13678,1.13678,1.13647,1.13656,183,0,1,0,0,0,0,-2.0,5.0,4.0,0,1
1252,2019.01.21,01:45,1.13657,1.13672,1.13647,1.13654,294,0,1,0,0,0,0,4.0,3.0,4.0,0,0
1253,2019.01.21,02:00,1.13653,1.13761,1.13649,1.13759,655,1,0,0,1,0,0,5.0,5.0,5.0,1,0
1254,2019.01.21,02:15,1.13758,1.13774,1.13734,1.13742,560,0,1,0,1,0,0,-1.0,4.0,4.0,0,1
1255,2019.01.21,02:30,1.13742,1.13756,1.13725,1.13742,412,0,0,1,1,0,0,-2.0,5.0,5.0,0,0
1256,2019.01.21,02:45,1.13742,1.13757,1.13722,1.13743,469,1,0,0,1,0,0,1.0,3.0,3.0,0,0
1257,2019.01.21,03:00,1.13743,1.13759,1.13726,1.13734,664,0,1,0,1,0,0,3.0,3.0,4.0,0,1
1258,2019.01.21,03:15,1.13734,1.13757,1.13721,1.13735,579,1,0,0,1,0,0,-1.0,2.0,4.0,1,0
1259,2019.01.21,03:30,1.13735,1.13773,1.13711,1.13754,670,1,0,0,1,0,0,1.0,4.0,4.0,0,0
1260,2019.01.21,03:45,1.13755,1.13773,1.13753,1.13763,352,1,0,0,1,0,0,-3.0,3.0,5.0,0,0
1261,2019.01.21,04:00,1.13765,1.13789,1.13753,1.13762,753,0,1,0,1,0,0,5.0,2.0,4.0,0,1
1262,2019.01.21,04:15,1.13762,1.13782,1.13757,1.13777,580,1,0,0,1,0,0,-2.0,4.0,4.0,1,0
1263,2019.01.21,04:30,1.13777,1.13799,1.13771,1.13798,332,1,0,0,1,0,0,-3.0,5.0,4.0,0,0
1264,2019.01.21,04:45,1.13797,1.13803,1.13764,1.13767,461,0,1,0,1,0,0,2.0,5.0,5.0,0,1
1265,2019.01.21,05:00,1.13767,1.13772,1.13752,1.13762,390,0,1,0,1,0,0,-1.0,4.0,3.0,0,0
1266,2019.01.21,05:15,1.13763,1.13764,1.13735,1.13759,468,0,1,0,1,0,0,1.0,5.0,1.0,0,0
1267,2019.01.21,05:30,1.1376,1.1377,1.13755,1.13759,322,0,1,0,1,0,0,-2.0,2.0,4.0,0,0
1268,2019.01.21,05:45,1.13757,1.13768,1.13746,1.13752,446,0,1,0,1,0,0,2.0,3.0,4.0,0,0
1269,2019.01.21,06:00,1.13752,1.13753,1.13732,1.13745,357,0,1,0,1,0,0,-1.0,5.0,2.0,0,0
1270,2019.01.21,06:15,1.13744,1.13753,1.13731,1.1375,234,1,0,0,1,0,0,-2.0,5.0,3.0,1,0
1271,2019.01.21,06:30,1.1375,1.13756,1.13736,1.13754,266,1,0,0,1,0,0,1.0,5.0,2.0,0,0
1272,2019.01.21,06:45,1.13752,1.13787,1.13741,1.13786,334,1,0,0,1,0,0,2.0,5.0,4.0,0,0
1273,2019.01.21,07:00,1.13786,1.13787,1.13739,1.13745,463,0,1,0,1,0,0,2.0,5.0,5.0,0,1
1274,2019.01.21,07:15,1.13746,1.13762,1.13738,1.13758,236,1,0,0,1,0,0,-3.0,5.0,4.0,1,0
1275,2019.01.21,07:30,1.13757,1.13781,1.13753,1.13768,349,1,0,0,1,0,0,3.0,3.0,5.0,0,0
1276,2019.01.21,07:45,1.13768,1.13788,1.13755,1.13777,375,1,0,0,1,0,0,0.0,4.0,4.0,0,0
1277,2019.01.21,08:00,1.13778,1.13787,1.13752,1.13768,374,0,1,0,1,0,0,,4.0,3.0,0,1
1278,2019.01.21,08:15,1.13767,1.13792,1.13752,1.13781,493,1,0,0,1,0,0,2.0,4.0,4.0,1,0
1279,2019.01.21,08:30,1.13787,1.13807,1.13785,1.13802,489,1,0,0,1,0,0,,4.0,5.0,0,0
1280,2019.01.21,08:45,1.138,1.13805,1.1379,1.13795,370,0,1,0,1,0,0,-2.0,4.0,4.0,0,1
1281,2019.01.21,09:00,1.13794,1.13913,1.13758,1.13839,1150,1,0,0,1,0,0,5.0,3.0,4.0,1,0
1282,2019.01.21,09:15,1.13837,1.13857,1.138,1.13843,755,1,0,0,1,0,0,-2.0,4.0,2.0,0,0
1283,2019.01.21,09:30,1.13843,1.13851,1.13808,1.13837,709,0,1,0,1,0,0,,5.0,2.0,0,1
1284,2019.01.21,09:45,1.13838,1.13874,1.13805,1.13848,1010,1,0,0,1,0,0,3.0,4.0,3.0,1,0
1285,2019.01.21,10:00,1.13847,1.13867,1.13806,1.13843,1164,0,1,0,1,1,0,1.0,4.0,2.0,0,1
1286,2019.01.21,10:15,1.13843,1.13859,1.13786,1.13804,1015,0,1,0,1,1,0,-1.0,4.0,4.0,0,0
1287,2019.01.21,10:30,1.13804,1.13808,1.13739,1.13763,1184,0,1,0,1,1,0,1.0,5.0,4.0,0,0
1288,2019.01.21,10:45,1.13764,1.13767,1.13724,1.13747,925,0,1,0,1,1,0,-2.0,5.0,3.0,0,0
1289,2019.01.21,11:00,1.13747,1.13763,1.13709,1.13752,1055,1,0,0,0,1,0,1.0,4.0,2.0,1,0
1290,2019.01.21,11:15,1.13753,1.13756,1.13696,1.13734,1124,0,1,0,0,1,0,0.0,5.0,2.0,0,1
1291,2019.01.21,11:30,1.1373,1.13733,1.1366,1.1369,1086,0,1,0,0,1,0,,5.0,3.0,0,0
1292,2019.01.21,11:45,1.13689,1.13723,1.13682,1.13714,904,1,0,0,0,1,0,-1.0,4.0,5.0,1,0
1293,2019.01.21,12:00,1.13714,1.13749,1.1371,1.13749,857,1,0,0,0,1,0,,5.0,5.0,0,0
1294,2019.01.21,12:15,1.13748,1.13776,1.13738,1.13754,683,1,0,0,0,1,0,-2.0,3.0,4.0,0,0
1295,2019.01.21,12:30,1.13754,1.13801,1.13752,1.13791,798,1,0,0,0,1,0,1.0,4.0,5.0,0,0
1296,2019.01.21,12:45,1.13789,1.13793,1.13765,1.13771,734,0,1,0,0,1,0,,5.0,4.0,0,1
1297,2019.01.21,13:00,1.1377,1.13776,1.13727,1.13729,830,0,1,0,0,1,0,1.0,5.0,5.0,0,0
1298,2019.01.21,13:15,1.13729,1.13749,1.13698,1.13698,708,0,1,0,0,1,0,-1.0,4.0,5.0,0,0
1299,2019.01.21,13:30,1.13696,1.13713,1.13677,1.13684,836,0,1,0,0,1,0,1.0,3.0,5.0,0,0
1300,2019.01.21,13:45,1.13682,1.13708,1.13676,1.13685,674,1,0,0,0,1,0,-1.0,2.0,5.0,1,0
1301,2019.01.21,14:00,1.13686,1.13697,1.13627,1.13633,690,0,1,0,0,1,0,0.0,5.0,5.0,0,1
1302,2019.01.21,14:15,1.13632,1.13663,1.13624,1.13638,777,1,0,0,0,1,0,1.0,2.0,4.0,1,0
1303,2019.01.21,14:30,1.13638,1.13657,1.13591,1.13618,933,0,1,0,0,1,0,2.0,4.0,3.0,0,1
1304,2019.01.21,14:45,1.13622,1.13679,1.13608,1.13679,1162,1,0,0,0,1,0,2.0,5.0,5.0,1,0
1305,2019.01.21,15:00,1.13679,1.13688,1.13575,1.13614,1386,0,1,0,0,1,1,1.0,5.0,4.0,0,1
1306,2019.01.21,15:15,1.13613,1.1363,1.13593,1.13613,817,0,0,1,0,1,1,-3.0,5.0,5.0,0,0
1307,2019.01.21,15:30,1.13614,1.13617,1.13568,1.13601,840,0,1,0,0,1,1,0.0,5.0,2.0,0,0
1308,2019.01.21,15:45,1.13601,1.1363,1.13597,1.13612,851,1,0,0,0,1,1,0.0,3.0,5.0,1,0
1309,2019.01.21,16:00,1.13612,1.13625,1.13587,1.13594,969,0,1,0,0,1,1,1.0,4.0,5.0,0,1
1310,2019.01.21,16:15,1.13594,1.13608,1.13573,1.13601,1019,1,0,0,0,1,1,0.0,4.0,2.0,1,0
1311,2019.01.21,16:30,1.13601,1.13652,1.13601,1.13641,788,1,0,0,0,1,1,-2.0,4.0,5.0,0,0
1312,2019.01.21,16:45,1.13641,1.13663,1.13633,1.13648,730,1,0,0,0,1,1,,3.0,4.0,0,0
1313,2019.01.21,17:00,1.13648,1.13683,1.13647,1.13652,779,1,0,0,0,1,1,0.0,1.0,5.0,0,0
1314,2019.01.21,17:15,1.13652,1.13658,1.136,1.13602,747,0,1,0,0,1,1,,5.0,5.0,0,1
1315,2019.01.21,17:30,1.13602,1.13645,1.13588,1.13642,996,1,0,0,0,1,1,2.0,5.0,4.0,1,0
1316,2019.01.21,17:45,1.13647,1.13673,1.13621,1.13634,1394,0,1,0,0,1,1,2.0,3.0,4.0,0,1
1317,2019.01.21,18:00,1.13637,1.13693,1.13635,1.13682,1192,1,0,0,0,1,1,-1.0,5.0,5.0,1,0
1318,2019.01.21,18:15,1.13682,1.13711,1.13661,1.13679,1058,0,1,0,0,1,1,-1.0,3.0,4.0,0,1
1319,2019.01.21,18:30,1.13678,1.13693,1.13657,1.1369,623,1,0,0,0,1,1,-3.0,5.0,3.0,1,0
1320,2019.01.21,18:45,1.1369,1.13705,1.13678,1.13698,465,1,0,0,0,1,1,-2.0,4.0,3.0,0,0
1321,2019.01.21,19:00,1.13697,1.137,1.13676,1.1369,363,0,1,0,0,0,1,-2.0,5.0,3.0,0,1
1322,2019.01.21,19:15,1.1369,1.1369,1.13672,1.13682,316,0,1,0,0,0,1,-1.0,5.0,3.0,0,0
1323,2019.01.21,19:30,1.13684,1.13697,1.13678,1.13685,319,1,0,0,0,0,1,0.0,2.0,4.0,1,0
1324,2019.01.21,19:45,1.13685,1.1369,1.13676,1.13684,358,0,1,0,0,0,1,1.0,4.0,3.0,0,1
1325,2019.01.21,20:00,1.13684,1.13684,1.1364,1.13667,449,0,1,0,0,0,1,2.0,5.0,2.0,0,0
1326,2019.01.21,20:15,1.13666,1.13678,1.1364,1.13655,271,0,1,0,0,0,1,-2.0,4.0,4.0,0,0
1327,2019.01.21,20:30,1.13655,1.13664,1.13654,1.13655,198,0,0,1,0,0,1,-2.0,5.0,5.0,0,0
1328,2019.01.21,20:45,1.13654,1.13693,1.13654,1.13677,419,1,0,0,0,0,1,5.0,3.0,5.0,0,0
1329,2019.01.21,21:00,1.13676,1.13683,1.13675,1.13679,195,1,0,0,0,0,1,-3.0,3.0,5.0,0,0
1330,2019.01.21,21:15,1.13679,1.13682,1.13671,1.13675,150,0,1,0,0,0,1,-2.0,4.0,4.0,0,1
1331,2019.01.21,21:30,1.13675,1.13678,1.13671,1.13675,107,0,0,1,0,0,1,-2.0,5.0,5.0,0,0
1332,2019.01.21,21:45,1.13675,1.13689,1.13675,1.13689,102,1,0,0,0,0,1,,5.0,5.0,0,0
1333,2019.01.21,22:00,1.1369,1.1369,1.1367,1.13676,284,0,1,0,0,0,1,5.0,5.0,4.0,0,1
1334,2019.01.21,22:15,1.13675,1.1368,1.13673,1.13677,119,1,0,0,0,0,1,-3.0,3.0,4.0,1,0
1335,2019.01.21,22:30,1.13676,1.13686,1.13676,1.13685,124,1,0,0,0,0,1,0.0,5.0,5.0,0,0
1336,2019.01.21,22:45,1.13686,1.13715,1.13674,1.13684,354,0,1,0,0,0,1,5.0,2.0,4.0,0,1
1337,2019.01.21,23:00,1.13683,1.13691,1.1368,1.13688,134,1,0,0,0,0,0,-4.0,4.0,4.0,1,0
1338,2019.01.21,23:15,1.13674,1.13691,1.13659,1.13681,668,1,0,0,0,0,0,5.0,4.0,3.0,0,0
1339,2019.01.21,23:30,1.13682,1.13695,1.13663,1.13665,806,0,1,0,0,0,0,2.0,3.0,5.0,0,1
1340,2019.01.21,23:45,1.13667,1.13686,1.13644,1.13659,612,0,1,0,0,0,0,-2.0,3.0,4.0,0,0
1341,2019.01.22,00:00,1.13666,1.13669,1.13659,1.13662,302,0,1,0,0,0,0,-3.0,4.0,4.0,0,0
1342,2019.01.22,00:15,1.13662,1.13692,1.13646,1.13676,332,1,0,0,0,0,0,0.0,4.0,4.0,1,0
1343,2019.01.22,00:30,1.13675,1.13684,1.13658,1.13677,178,1,0,0,0,0,0,-3.0,4.0,2.0,0,0
1344,2019.01.22,00:45,1.13677,1.13701,1.13674,1.13699,220,1,0,0,0,0,0,2.0,5.0,5.0,0,0
1345,2019.01.22,01:00,1.13699,1.13714,1.13686,1.13686,768,0,1,0,0,0,0,5.0,3.0,5.0,0,1
1346,2019.01.22,01:15,1.13688,1.13706,1.13681,1.13697,316,1,0,0,0,0,0,-3.0,4.0,4.0,1,0
1347,2019.01.22,01:30,1.13695,1.13703,1.13678,1.13702,298,1,0,0,0,0,0,,5.0,2.0,0,0
1348,2019.01.22,01:45,1.13701,1.13701,1.13684,1.13689,202,0,1,0,0,0,0,-2.0,5.0,4.0,0,1
1349,2019.01.22,02:00,1.13689,1.13718,1.1368,1.13707,412,1,0,0,1,0,0,5.0,4.0,4.0,1,0
1350,2019.01.22,02:15,1.13707,1.13717,1.13682,1.1371,390,1,0,0,1,0,0,,4.0,2.0,0,0
1351,2019.01.22,02:30,1.13709,1.13713,1.13688,1.13693,374,0,1,0,1,0,0,,5.0,4.0,0,1
1352,2019.01.22,02:45,1.13693,1.13703,1.13678,1.13683,636,0,1,0,1,0,0,4.0,4.0,4.0,0,0
1353,2019.01.22,03:00,1.13683,1.13683,1.13666,1.13673,502,0,1,0,1,0,0,-2.0,5.0,3.0,0,0
1354,2019.01.22,03:15,1.13672,1.13721,1.13672,1.1372,379,1,0,0,1,0,0,-2.0,5.0,5.0,1,0
1355,2019.01.22,03:30,1.1372,1.13723,1.13693,1.13721,423,1,0,0,1,0,0,1.0,5.0,1.0,0,0
1356,2019.01.22,03:45,1.13721,1.13729,1.13694,1.13705,410,0,1,0,1,0,0,,4.0,4.0,0,1
1357,2019.01.22,04:00,1.13706,1.13706,1.13682,1.13706,440,0,0,1,1,0,0,0.0,5.0,5.0,0,0
1358,2019.01.22,04:15,1.13707,1.13708,1.13683,1.13685,295,0,1,0,1,0,0,-2.0,5.0,5.0,0,0
1359,2019.01.22,04:30,1.13685,1.13693,1.13667,1.13679,363,0,1,0,1,0,0,2.0,4.0,3.0,0,0
1360,2019.01.22,04:45,1.13678,1.13709,1.13674,1.13701,584,1,0,0,1,0,0,4.0,4.0,5.0,1,0
1361,2019.01.22,05:00,1.13702,1.13702,1.13674,1.1368,403,0,1,0,1,0,0,-2.0,5.0,4.0,0,1
1362,2019.01.22,05:15,1.13679,1.13709,1.13676,1.13694,468,1,0,0,1,0,0,1.0,3.0,5.0,1,0
1363,2019.01.22,05:30,1.13693,1.13693,1.13622,1.13624,547,0,1,0,1,0,0,1.0,5.0,5.0,0,1
1364,2019.01.22,05:45,1.13624,1.13647,1.13621,1.13625,555,1,0,0,1,0,0,0.0,1.0,5.0,1,0
1365,2019.01.22,06:00,1.13623,1.13626,1.13583,1.13588,659,0,1,0,1,0,0,1.0,5.0,5.0,0,1
1366,2019.01.22,06:15,1.13588,1.13608,1.13584,1.13606,547,1,0,0,1,0,0,-1.0,5.0,5.0,1,0
1367,2019.01.22,06:30,1.13607,1.13608,1.13581,1.13592,456,0,1,0,1,0,0,-1.0,5.0,3.0,0,1
1368,2019.01.22,06:45,1.13592,1.13594,1.13558,1.13586,494,0,1,0,1,0,0,0.0,5.0,2.0,0,0
1369,2019.01.22,07:00,1.13586,1.13593,1.13578,1.13589,335,1,0,0,1,0,0,-2.0,4.0,3.0,1,0
1370,2019.01.22,07:15,1.13589,1.1359,1.1356,1.13562,340,0,1,0,1,0,0,0.0,5.0,5.0,0,1
1371,2019.01.22,07:30,1.1356,1.13593,1.13557,1.1359,384,1,0,0,1,0,0,1.0,5.0,5.0,1,0
1372,2019.01.22,07:45,1.1359,1.1361,1.13575,1.13576,436,0,1,0,1,0,0,1.0,3.0,5.0,0,1
1373,2019.01.22,08:00,1.13577,1.13599,1.13565,1.13565,381,0,1,0,1,0,0,-1.0,2.0,5.0,0,0
1374,2019.01.22,08:15,1.13564,1.13579,1.13499,1.13537,834,0,1,0,1,0,0,5.0,5.0,3.0,0,0
1375,2019.01.22,08:30,1.13538,1.13566,1.13535,1.13557,444,1,0,0,1,0,0,-3.0,4.0,5.0,1,0
1376,2019.01.22,08:45,1.13556,1.13557,1.13498,1.1354,723,0,1,0,1,0,0,4.0,5.0,2.0,0,1
1377,2019.01.22,09:00,1.13539,1.13548,1.13496,1.13524,766,0,1,0,1,0,0,0.0,5.0,3.0,0,0
1378,2019.01.22,09:15,1.13524,1.13538,1.13462,1.13515,1204,0,1,0,1,0,0,3.0,5.0,2.0,0,0
1379,2019.01.22,09:30,1.13514,1.13537,1.13476,1.13532,1230,1,0,0,1,0,0,0.0,5.0,2.0,1,0
1380,2019.01.22,09:45,1.13531,1.13558,1.13512,1.13532,1429,1,0,0,1,0,0,1.0,3.0,3.0,0,0
1381,2019.01.22,10:00,1.13535,1.13606,1.13501,1.13581,1878,1,0,0,1,1,0,2.0,4.0,4.0,0,0
1382,2019.01.22,10:15,1.1358,1.13588,1.1352,1.13541,1403,0,1,0,1,1,0,-2.0,5.0,4.0,0,1
1383,2019.01.22,10:30,1.13541,1.13599,1.1354,1.13584,1049,1,0,0,1,1,0,-2.0,4.0,5.0,1,0
1384,2019.01.22,10:45,1.13584,1.13637,1.13569,1.13606,1203,1,0,0,1,1,0,1.0,3.0,4.0,0,0
1385,2019.01.22,11:00,1.13606,1.13639,1.13569,1.13591,1120,0,1,0,0,1,0,,3.0,4.0,0,1
1386,2019.01.22,11:15,1.1359,1.13618,1.1357,1.13614,1008,1,0,0,0,1,0,,5.0,3.0,1,0
1387,2019.01.22,11:30,1.13614,1.13651,1.13613,1.13635,1186,1,0,0,0,1,0,1.0,3.0,5.0,0,0
1388,2019.01.22,11:45,1.13636,1.13642,1.136,1.13603,912,0,1,0,0,1,0,-2.0,5.0,5.0,0,1
1389,2019.01.22,12:00,1.13602,1.13671,1.13564,1.13631,1311,1,0,0,0,1,0,3.0,4.0,4.0,1,0
1390,2019.01.22,12:15,1.1363,1.13636,1.13604,1.13634,811,1,0,0,0,1,0,-2.0,5.0,1.0,0,0
1391,2019.01.22,12:30,1.13635,1.1365,1.13617,1.13642,813,1,0,0,0,1,0,0.0,4.0,3.0,0,0
1392,2019.01.22,12:45,1.13643,1.13643,1.13603,1.13625,696,0,1,0,0,1,0,-1.0,5.0,3.0,0,1
1393,2019.01.22,13:00,1.13625,1.13628,1.13588,1.13592,790,0,1,0,0,1,0,1.0,5.0,5.0,0,0
1394,2019.01.22,13:15,1.13591,1.13613,1.13576,1.13584,880,0,1,0,0,1,0,1.0,3.0,4.0,0,0
1395,2019.01.22,13:30,1.13585,1.13614,1.13573,1.13605,817,1,0,0,0,1,0,,4.0,4.0,1,0
1396,2019.01.22,13:45,1.13605,1.13619,1.13576,1.13587,903,0,1,0,0,1,0,1.0,4.0,4.0,0,1
1397,2019.01.22,14:00,1.13587,1.13607,1.13563,1.13597,1024,1,0,0,0,1,0,1.0,4.0,3.0,1,0
1398,2019.01.22,14:15,1.13596,1.13611,1.13576,1.13603,974,1,0,0,0,1,0,,4.0,3.0,0,0
1399,2019.01.22,14:30,1.13602,1.13622,1.13587,1.13622,714,1,0,0,0,1,0,-2.0,5.0,3.0,0,0
1400,2019.01.22,14:45,1.13621,1.13628,1.13545,1.13549,1152,0,1,0,0,1,0,4.0,5.0,5.0,0,1
1401,2019.01.22,15:00,1.13548,1.13555,1.13515,1.1354,1204,0,1,0,0,1,1,0.0,5.0,2.0,0,0
1402,2019.01.22,15:15,1.13539,1.13543,1.13462,1.13514,1391,0,1,0,0,1,1,1.0,5.0,2.0,0,0
1403,2019.01.22,15:30,1.13513,1.13546,1.13455,1.13464,1557,0,1,0,0,1,1,1.0,4.0,5.0,0,0
1404,2019.01.22,15:45,1.13463,1.1349,1.13452,1.13456,1231,0,1,0,0,1,1,-2.0,2.0,5.0,0,0
1405,2019.01.22,16:00,1.13458,1.13458,1.13361,1.1344,1877,0,1,0,0,1,1,3.0,5.0,1.0,0,0
1406,2019.01.22,16:15,1.1344,1.13472,1.13419,1.13459,1342,1,0,0,0,1,1,-2.0,4.0,4.0,1,0
1407,2019.01.22,16:30,1.13458,1.13532,1.13455,1.13504,1632,1,0,0,0,1,1,2.0,4.0,5.0,0,0
1408,2019.01.22,16:45,1.13503,1.13556,1.13494,1.13556,1621,1,0,0,0,1,1,,5.0,5.0,0,0
1409,2019.01.22,17:00,1.13556,1.13624,1.13544,1.13622,1703,1,0,0,0,1,1,0.0,5.0,5.0,0,0
1410,2019.01.22,17:15,1.13621,1.13624,1.13577,1.13594,1240,0,1,0,0,1,1,-2.0,5.0,4.0,0,1
1411,2019.01.22,17:30,1.13594,1.13637,1.13555,1.13622,1549,1,0,0,0,1,1,2.0,5.0,3.0,1,0
1412,2019.01.22,17:45,1.13624,1.13647,1.13549,1.13573,1622,0,1,0,0,1,1,0.0,4.0,4.0,0,1
1413,2019.01.22,18:00,1.1357,1.13651,1.1355,1.13604,1607,1,0,0,0,1,1,,3.0,5.0,1,0
1414,2019.01.22,18:15,1.13605,1.1363,1.13586,1.13603,923,0,1,0,0,1,1,-3.0,3.0,4.0,0,1
1415,2019.01.22,18:30,1.13603,1.13613,1.1356,1.13613,764,1,0,0,0,1,1,-1.0,5.0,1.0,1,0
1416,2019.01.22,18:45,1.13612,1.13612,1.13568,1.13591,754,0,1,0,0,1,1,,5.0,3.0,0,1
1417,2019.01.22,19:00,1.13588,1.1368,1.13581,1.13677,875,1,0,0,0,0,1,1.0,5.0,5.0,1,0
1418,2019.01.22,19:15,1.13678,1.13678,1.13637,1.13655,890,0,1,0,0,0,1,0.0,5.0,3.0,0,1
1419,2019.01.22,19:30,1.13654,1.13698,1.13636,1.13682,732,1,0,0,0,0,1,-1.0,4.0,4.0,1,0
1420,2019.01.22,19:45,1.13683,1.13713,1.13674,1.13694,665,1,0,0,0,0,1,,3.0,4.0,0,0
1421,2019.01.22,20:00,1.13693,1.1374,1.13691,1.13707,1379,1,0,0,0,0,1,5.0,2.0,5.0,0,0
1422,2019.01.22,20:15,1.13706,1.1371,1.1365,1.13691,1075,0,1,0,0,0,1,-2.0,5.0,2.0,0,1
1423,2019.01.22,20:30,1.13692,1.13719,1.13675,1.1368,873,0,1,0,0,0,1,-1.0,2.0,5.0,0,0
1424,2019.01.22,20:45,1.13682,1.1369,1.13655,1.13676,731,0,1,0,0,0,1,-1.0,4.0,2.0,0,0
1425,2019.01.22,21:00,1.13679,1.13681,1.13648,1.13672,647,0,1,0,0,0,1,-1.0,5.0,2.0,0,0
1426,2019.01.22,21:15,1.13671,1.13678,1.13636,1.13649,723,0,1,0,0,0,1,1.0,5.0,4.0,0,0
1427,2019.01.22,21:30,1.13651,1.13653,1.13618,1.13638,543,0,1,0,0,0,1,-2.0,5.0,3.0,0,0
1428,2019.01.22,21:45,1.13639,1.13646,1.13611,1.13617,843,0,1,0,0,0,1,3.0,4.0,5.0,0,0
1429,2019.01.22,22:00,1.13615,1.13644,1.13586,1.13591,783,0,1,0,0,0,1,,3.0,5.0,0,0
1430,2019.01.22,22:15,1.13591,1.1361,1.13584,1.13597,554,1,0,0,0,0,1,-2.0,3.0,4.0,1,0
1431,2019.01.22,22:30,1.13597,1.13614,1.1358,1.13587,764,0,1,0,0,0,1,2.0,3.0,4.0,0,1
1432,2019.01.22,22:45,1.13584,1.136,1.1352,1.13523,814,0,1,0,0,0,1,0.0,5.0,5.0,0,0
1433,2019.01.22,23:00,1.13526,1.1361,1.13526,1.13603,606,1,0,0,0,0,0,-2.0,5.0,5.0,1,0
1434,2019.01.22,23:15,1.13602,1.13616,1.13597,1.13609,209,1,0,0,0,0,0,-4.0,4.0,4.0,0,0
1435,2019.01.22,23:30,1.13607,1.13614,1.13596,1.13602,409,0,1,0,0,0,0,5.0,4.0,4.0,0,1
1436,2019.01.22,23:45,1.13603,1.13627,1.13589,1.13589,572,0,1,0,0,0,0,2.0,2.0,5.0,0,0
1437,2019.01.23,00:00,1.13588,1.1363,1.13588,1.1362,394,1,0,0,0,0,0,-2.0,4.0,5.0,1,0
1438,2019.01.23,00:15,1.13629,1.1364,1.13598,1.13627,591,0,1,0,0,0,0,3.0,4.0,2.0,0,1
1439,2019.01.23,00:30,1.13624,1.13642,1.13601,1.13618,391,0,1,0,0,0,0,-2.0,3.0,3.0,0,0
1440,2019.01.23,00:45,1.13618,1.13629,1.13617,1.13625,233,1,0,0,0,0,0,-3.0,4.0,5.0,1,0
1441,2019.01.23,01:00,1.13623,1.13638,1.13612,1.13629,482,1,0,0,0,0,0,5.0,4.0,3.0,0,0
1442,2019.01.23,01:15,1.13628,1.13631,1.13622,1.13626,246,0,1,0,0,0,0,-3.0,4.0,3.0,0,1
1443,2019.01.23,01:30,1.13626,1.13642,1.13612,1.13639,314,1,0,0,0,0,0,2.0,5.0,3.0,1,0
1444,2019.01.23,01:45,1.13638,1.13641,1.13625,1.13634,260,0,1,0,0,0,0,-1.0,5.0,3.0,0,1
1445,2019.01.23,02:00,1.13633,1.13648,1.13616,1.13622,504,0,1,0,1,0,0,5.0,3.0,5.0,0,0
1446,2019.01.23,02:15,1.13623,1.13648,1.13622,1.1364,565,1,0,0,1,0,0,1.0,4.0,5.0,1,0
1447,2019.01.23,02:30,1.1364,1.1364,1.13617,1.13638,369,0,1,0,1,0,0,-2.0,5.0,1.0,0,1
