0,date,time,open,p_high,p_low,p_close,volume,st_bullish,st_bearish,st_neutral,ss_asia,ss_europe,ss_newyork
55,2020.01.06,06:00,1.11661,1.11663,1.11618,1.11644,1435,0,1,0,1,0,0
56,2020.01.06,07:00,1.11644,1.11651,1.11606,1.11624,1009,0,1,0,1,0,0
57,2020.01.06,08:00,1.11624,1.11625,1.11572,1.1161,1819,0,1,0,1,0,0
58,2020.01.06,09:00,1.1161,1.11667,1.11598,1.11649,3773,1,0,0,1,0,0
59,2020.01.06,10:00,1.11648,1.11799,1.11632,1.11786,4892,1,0,0,1,1,0
60,2020.01.06,11:00,1.11785,1.11938,1.11752,1.11936,4676,1,0,0,0,1,0
61,2020.01.06,12:00,1.11934,1.11996,1.119,1.11963,3870,1,0,0,0,1,0
62,2020.01.06,13:00,1.11964,1.12057,1.11963,1.12031,4041,1,0,0,0,1,0
63,2020.01.06,14:00,1.1203,1.12043,1.11952,1.11987,2556,0,1,0,0,1,0
64,2020.01.06,15:00,1.11988,1.12032,1.11912,1.11977,3791,0,1,0,0,1,1
65,2020.01.06,16:00,1.11977,1.12003,1.11826,1.11833,4193,0,1,0,0,1,1
66,2020.01.06,17:00,1.11832,1.11903,1.11822,1.11891,5049,1,0,0,0,1,1
67,2020.01.06,18:00,1.11892,1.11897,1.11811,1.11872,3735,0,1,0,0,1,1
68,2020.01.06,19:00,1.11872,1.11961,1.11842,1.11952,2575,1,0,0,0,0,1
69,2020.01.06,20:00,1.11952,1.1198,1.11918,1.1192,1827,0,1,0,0,0,1
70,2020.01.06,21:00,1.11919,1.11929,1.1188,1.11913,2077,0,1,0,0,0,1
71,2020.01.06,22:00,1.11914,1.1194,1.1189,1.11936,1913,1,0,0,0,0,1
72,2020.01.06,23:00,1.11934,1.11991,1.11929,1.11968,992,1,0,0,0,0,0
73,2020.01.07,00:00,1.11968,1.11968,1.11933,1.11954,1019,0,1,0,0,0,0
74,2020.01.07,01:00,1.11955,1.11974,1.11941,1.11955,1341,0,0,1,0,0,0
75,2020.01.07,02:00,1.11954,1.11956,1.11893,1.11898,1603,0,1,0,1,0,0
76,2020.01.07,03:00,1.11899,1.1197,1.11896,1.11935,1538,1,0,0,1,0,0
77,2020.01.07,04:00,1.11933,1.11935,1.1191,1.11915,842,0,1,0,1,0,0
78,2020.01.07,05:00,1.11915,1.11945,1.11913,1.11923,1049,1,0,0,1,0,0
79,2020.01.07,06:00,1.11923,1.11935,1.11906,1.1191,954,0,1,0,1,0,0
80,2020.01.07,07:00,1.11909,1.11926,1.11828,1.1183,1196,0,1,0,1,0,0
81,2020.01.07,08:00,1.11831,1.11898,1.11809,1.11817,3644,0,1,0,1,0,0
82,2020.01.07,09:00,1.11818,1.11855,1.11731,1.11741,4620,0,1,0,1,0,0
83,2020.01.07,10:00,1.11745,1.11876,1.11726,1.11849,5372,1,0,0,1,1,0
84,2020.01.07,11:00,1.11847,1.11897,1.11806,1.11846,4009,0,1,0,0,1,0
85,2020.01.07,12:00,1.11846,1.11862,1.11649,1.11763,4859,0,1,0,0,1,0
86,2020.01.07,13:00,1.11762,1.11849,1.11721,1.11818,3750,1,0,0,0,1,0
87,2020.01.07,14:00,1.11818,1.11833,1.11711,1.11748,3433,0,1,0,0,1,0
88,2020.01.07,15:00,1.11747,1.11778,1.11547,1.11561,5494,0,1,0,0,1,1
89,2020.01.07,16:00,1.11561,1.11623,1.11445,1.11445,5399,0,1,0,0,1,1
90,2020.01.07,17:00,1.11447,1.11518,1.11343,1.11417,6807,0,1,0,0,1,1
91,2020.01.07,18:00,1.11417,1.11441,1.11337,1.1137,3930,0,1,0,0,1,1
92,2020.01.07,19:00,1.11371,1.11475,1.11368,1.11425,3028,1,0,0,0,0,1
93,2020.01.07,20:00,1.11425,1.11496,1.11413,1.11436,2099,1,0,0,0,0,1
94,2020.01.07,21:00,1.11438,1.1145,1.11418,1.11446,2236,1,0,0,0,0,1
95,2020.01.07,22:00,1.11448,1.11477,1.11424,1.11438,1550,0,1,0,0,0,1
96,2020.01.07,23:00,1.11438,1.11535,1.11438,1.11529,1685,1,0,0,0,0,0
97,2020.01.08,00:00,1.11528,1.11535,1.11441,1.11473,1917,0,1,0,0,0,0
98,2020.01.08,01:00,1.11474,1.11543,1.11465,1.11538,3963,1,0,0,0,0,0
99,2020.01.08,02:00,1.11537,1.11683,1.11526,1.11588,8453,1,0,0,1,0,0
100,2020.01.08,03:00,1.11589,1.11634,1.11549,1.11557,6354,0,1,0,1,0,0
101,2020.01.08,04:00,1.11558,1.11614,1.11531,1.11587,5722,1,0,0,1,0,0
102,2020.01.08,05:00,1.11587,1.11592,1.11536,1.11546,2972,0,1,0,1,0,0
103,2020.01.08,06:00,1.11547,1.11559,1.11451,1.11478,2130,0,1,0,1,0,0
104,2020.01.08,07:00,1.1148,1.11513,1.11474,1.11493,2159,1,0,0,1,0,0
105,2020.01.08,08:00,1.11491,1.11539,1.11485,1.11501,2426,1,0,0,1,0,0
106,2020.01.08,09:00,1.11503,1.11549,1.11433,1.11512,5910,1,0,0,1,0,0
107,2020.01.08,10:00,1.11516,1.11533,1.11302,1.1135,7853,0,1,0,1,1,0
108,2020.01.08,11:00,1.11351,1.11448,1.11253,1.11384,4755,1,0,0,0,1,0
109,2020.01.08,12:00,1.11385,1.11386,1.11254,1.11274,4805,0,1,0,0,1,0
110,2020.01.08,13:00,1.11274,1.11312,1.11197,1.11272,4479,0,1,0,0,1,0
111,2020.01.08,14:00,1.11272,1.11306,1.1114,1.11167,4764,0,1,0,0,1,0
112,2020.01.08,15:00,1.11165,1.11224,1.1111,1.112,5900,1,0,0,0,1,1
113,2020.01.08,16:00,1.112,1.11269,1.11177,1.11244,4489,1,0,0,0,1,1
114,2020.01.08,17:00,1.11245,1.11309,1.11153,1.11198,5161,0,1,0,0,1,1
115,2020.01.08,18:00,1.112,1.11202,1.11087,1.11165,6842,0,1,0,0,1,1
116,2020.01.08,19:00,1.11163,1.1126,1.11132,1.11181,5210,1,0,0,0,0,1
117,2020.01.08,20:00,1.11178,1.11178,1.11105,1.11133,2876,0,1,0,0,0,1
118,2020.01.08,21:00,1.11134,1.11142,1.11083,1.11113,1984,0,1,0,0,0,1
119,2020.01.08,22:00,1.11113,1.11148,1.11098,1.11122,2681,1,0,0,0,0,1
120,2020.01.08,23:00,1.11123,1.11128,1.11018,1.11053,1808,0,1,0,0,0,0
121,2020.01.09,00:00,1.11053,1.11142,1.11033,1.11079,1542,1,0,0,0,0,0
122,2020.01.09,01:00,1.11079,1.11131,1.11071,1.11131,977,1,0,0,0,0,0
123,2020.01.09,02:00,1.11131,1.11159,1.11093,1.11135,2594,1,0,0,1,0,0
124,2020.01.09,03:00,1.11134,1.11194,1.11111,1.11174,2327,1,0,0,1,0,0
125,2020.01.09,04:00,1.11174,1.11191,1.11147,1.11153,1534,0,1,0,1,0,0
126,2020.01.09,05:00,1.11153,1.11179,1.11142,1.11154,1125,1,0,0,1,0,0
127,2020.01.09,06:00,1.11156,1.11159,1.11127,1.11156,1072,0,0,1,1,0,0
128,2020.01.09,07:00,1.11155,1.1119,1.11151,1.11183,1262,1,0,0,1,0,0
129,2020.01.09,08:00,1.11183,1.11191,1.11112,1.11127,2347,0,1,0,1,0,0
130,2020.01.09,09:00,1.11131,1.11204,1.11112,1.11155,3910,1,0,0,1,0,0
131,2020.01.09,10:00,1.11155,1.11178,1.11052,1.11173,4630,1,0,0,1,1,0
132,2020.01.09,11:00,1.11172,1.11192,1.10985,1.10995,5615,0,1,0,0,1,0
133,2020.01.09,12:00,1.10997,1.11118,1.10967,1.11097,3648,1,0,0,0,1,0
134,2020.01.09,13:00,1.11097,1.11127,1.11035,1.11047,2708,0,1,0,0,1,0
135,2020.01.09,14:00,1.11048,1.11168,1.11034,1.11137,3891,1,0,0,0,1,0
136,2020.01.09,15:00,1.11137,1.11174,1.11059,1.11149,4281,1,0,0,0,1,1
137,2020.01.09,16:00,1.11149,1.11149,1.11039,1.11083,3920,0,1,0,0,1,1
138,2020.01.09,17:00,1.11082,1.11108,1.10928,1.11023,4675,0,1,0,0,1,1
139,2020.01.09,18:00,1.11022,1.11062,1.10937,1.11061,4029,1,0,0,0,1,1
140,2020.01.09,19:00,1.11061,1.11115,1.11039,1.11047,2548,0,1,0,0,0,1
141,2020.01.09,20:00,1.11048,1.11087,1.11035,1.11051,2914,1,0,0,0,0,1
142,2020.01.09,21:00,1.11052,1.11099,1.11051,1.1106,1701,1,0,0,0,0,1
143,2020.01.09,22:00,1.1106,1.11075,1.11038,1.11063,1566,1,0,0,0,0,1
144,2020.01.09,23:00,1.11063,1.1107,1.11035,1.11057,1066,0,1,0,0,0,0
145,2020.01.10,00:00,1.11054,1.11068,1.1102,1.11066,823,1,0,0,0,0,0
146,2020.01.10,01:00,1.11066,1.11094,1.11061,1.11094,758,1,0,0,0,0,0
147,2020.01.10,02:00,1.11094,1.11095,1.11062,1.11071,1689,0,1,0,1,0,0
148,2020.01.10,03:00,1.1107,1.11074,1.11022,1.11043,1399,0,1,0,1,0,0
149,2020.01.10,04:00,1.11044,1.11083,1.11036,1.11081,1277,1,0,0,1,0,0
150,2020.01.10,05:00,1.11082,1.11089,1.11072,1.11082,829,0,0,1,1,0,0
151,2020.01.10,06:00,1.11083,1.11111,1.11066,1.11076,997,0,1,0,1,0,0
152,2020.01.10,07:00,1.11075,1.111,1.11071,1.1109,1145,1,0,0,1,0,0
153,2020.01.10,08:00,1.1109,1.11101,1.11069,1.11092,1195,1,0,0,1,0,0
154,2020.01.10,09:00,1.11092,1.11111,1.11044,1.1107,2422,0,1,0,1,0,0
155,2020.01.10,10:00,1.11071,1.11093,1.10934,1.10995,3641,0,1,0,1,1,0
156,2020.01.10,11:00,1.10995,1.11002,1.10912,1.10965,3827,0,1,0,0,1,0
157,2020.01.10,12:00,1.10965,1.10985,1.10902,1.10925,2989,0,1,0,0,1,0
158,2020.01.10,13:00,1.10924,1.10963,1.1085,1.1093,2811,1,0,0,0,1,0
159,2020.01.10,14:00,1.1093,1.10994,1.10918,1.10984,2129,1,0,0,0,1,0
160,2020.01.10,15:00,1.10983,1.11137,1.10899,1.10969,8026,0,1,0,0,1,1
161,2020.01.10,16:00,1.10967,1.11035,1.10864,1.11008,6235,1,0,0,0,1,1
162,2020.01.10,17:00,1.11005,1.1118,1.10984,1.11129,5732,1,0,0,0,1,1
163,2020.01.10,18:00,1.11129,1.11206,1.11112,1.11181,4217,1,0,0,0,1,1
164,2020.01.10,19:00,1.1118,1.11292,1.1118,1.11223,3140,1,0,0,0,0,1
165,2020.01.10,20:00,1.11225,1.11233,1.11185,1.11187,1537,0,1,0,0,0,1
166,2020.01.10,21:00,1.11187,1.11233,1.11172,1.11221,1655,1,0,0,0,0,1
167,2020.01.10,22:00,1.11221,1.11222,1.11195,1.11212,1478,0,1,0,0,0,1
168,2020.01.10,23:00,1.11213,1.11226,1.11157,1.11157,878,0,1,0,0,0,0
169,2020.01.13,00:00,1.11106,1.11206,1.11106,1.11144,912,1,0,0,0,0,0
170,2020.01.13,01:00,1.11145,1.11183,1.11145,1.11162,961,1,0,0,0,0,0
171,2020.01.13,02:00,1.11161,1.11188,1.11159,1.11187,967,1,0,0,1,0,0
172,2020.01.13,03:00,1.11187,1.11214,1.11172,1.11213,1041,1,0,0,1,0,0
173,2020.01.13,04:00,1.11212,1.1126,1.11199,1.11257,785,1,0,0,1,0,0
174,2020.01.13,05:00,1.11257,1.11298,1.11252,1.1129,1142,1,0,0,1,0,0
175,2020.01.13,06:00,1.11291,1.11304,1.11273,1.11273,767,0,1,0,1,0,0
176,2020.01.13,07:00,1.11273,1.11318,1.11271,1.11297,969,1,0,0,1,0,0
177,2020.01.13,08:00,1.11297,1.11303,1.1125,1.11286,1253,0,1,0,1,0,0
178,2020.01.13,09:00,1.11287,1.11301,1.1122,1.11227,2830,0,1,0,1,0,0
179,2020.01.13,10:00,1.11226,1.11296,1.11201,1.11279,3537,1,0,0,1,1,0
180,2020.01.13,11:00,1.1128,1.1136,1.11146,1.11151,4718,0,1,0,0,1,0
181,2020.01.13,12:00,1.1115,1.11195,1.11126,1.11168,2863,1,0,0,0,1,0
182,2020.01.13,13:00,1.11167,1.1124,1.11164,1.11203,2416,1,0,0,0,1,0
183,2020.01.13,14:00,1.11205,1.11261,1.11184,1.11246,2642,1,0,0,0,1,0
184,2020.01.13,15:00,1.11245,1.11283,1.11182,1.11187,3499,0,1,0,0,1,1
185,2020.01.13,16:00,1.11187,1.11268,1.11175,1.1124,4293,1,0,0,0,1,1
186,2020.01.13,17:00,1.11239,1.11381,1.11209,1.1133,4307,1,0,0,0,1,1
187,2020.01.13,18:00,1.11329,1.11469,1.11325,1.11372,3769,1,0,0,0,1,1
188,2020.01.13,19:00,1.11372,1.11418,1.11355,1.11398,2165,1,0,0,0,0,1
189,2020.01.13,20:00,1.114,1.11448,1.11383,1.11397,1777,0,1,0,0,0,1
190,2020.01.13,21:00,1.11396,1.11414,1.11375,1.11381,1485,0,1,0,0,0,1
191,2020.01.13,22:00,1.1138,1.11385,1.1136,1.11376,1330,0,1,0,0,0,1
192,2020.01.13,23:00,1.11376,1.1138,1.11332,1.11337,958,0,1,0,0,0,0
193,2020.01.14,00:00,1.11337,1.1139,1.11314,1.11351,1429,1,0,0,0,0,0
194,2020.01.14,01:00,1.11351,1.11366,1.11334,1.11345,706,0,1,0,0,0,0
195,2020.01.14,02:00,1.11344,1.11422,1.1134,1.11383,1730,1,0,0,1,0,0
196,2020.01.14,03:00,1.11383,1.11409,1.11313,1.11371,3050,0,1,0,1,0,0
197,2020.01.14,04:00,1.11371,1.11386,1.11353,1.11372,1508,1,0,0,1,0,0
198,2020.01.14,05:00,1.11373,1.11388,1.11353,1.11356,1135,0,1,0,1,0,0
199,2020.01.14,06:00,1.11356,1.11381,1.11356,1.11366,918,1,0,0,1,0,0
200,2020.01.14,07:00,1.11365,1.11385,1.11359,1.11369,912,1,0,0,1,0,0
201,2020.01.14,08:00,1.1137,1.11444,1.11348,1.11444,1976,1,0,0,1,0,0
202,2020.01.14,09:00,1.11444,1.11444,1.11373,1.11421,3118,0,1,0,1,0,0
203,2020.01.14,10:00,1.11421,1.1144,1.11333,1.11351,4261,0,1,0,1,1,0
204,2020.01.14,11:00,1.1135,1.11356,1.11303,1.11313,2968,0,1,0,0,1,0
205,2020.01.14,12:00,1.11313,1.11354,1.11283,1.11339,2409,1,0,0,0,1,0
206,2020.01.14,13:00,1.11339,1.11345,1.11263,1.11303,3518,0,1,0,0,1,0
207,2020.01.14,14:00,1.11302,1.11303,1.11194,1.11206,3378,0,1,0,0,1,0
208,2020.01.14,15:00,1.11206,1.11208,1.11051,1.11102,6203,0,1,0,0,1,1
209,2020.01.14,16:00,1.11102,1.11233,1.11045,1.11217,5765,1,0,0,0,1,1
210,2020.01.14,17:00,1.11216,1.11232,1.11137,1.11221,4806,1,0,0,0,1,1
211,2020.01.14,18:00,1.11223,1.11304,1.11203,1.11296,3864,1,0,0,0,1,1
212,2020.01.14,19:00,1.11296,1.11327,1.11273,1.11309,2113,1,0,0,0,0,1
213,2020.01.14,20:00,1.1131,1.11348,1.11299,1.11313,3113,1,0,0,0,0,1
214,2020.01.14,21:00,1.11312,1.1133,1.11279,1.11281,2282,0,1,0,0,0,1
215,2020.01.14,22:00,1.1128,1.11302,1.1127,1.11282,2057,1,0,0,0,0,1
216,2020.01.14,23:00,1.11282,1.11283,1.11246,1.11272,889,0,1,0,0,0,0
217,2020.01.15,00:00,1.11274,1.11286,1.11257,1.1126,733,0,1,0,0,0,0
218,2020.01.15,01:00,1.1126,1.11279,1.1126,1.11275,844,1,0,0,0,0,0
219,2020.01.15,02:00,1.11276,1.11307,1.1127,1.11295,1543,1,0,0,1,0,0
220,2020.01.15,03:00,1.11295,1.11311,1.11272,1.11296,1312,1,0,0,1,0,0
221,2020.01.15,04:00,1.11295,1.11311,1.11269,1.11292,1277,0,1,0,1,0,0
222,2020.01.15,05:00,1.11293,1.1131,1.11281,1.11304,1021,1,0,0,1,0,0
223,2020.01.15,06:00,1.11303,1.11338,1.11296,1.11332,929,1,0,0,1,0,0
224,2020.01.15,07:00,1.11331,1.11345,1.11317,1.1134,816,1,0,0,1,0,0
225,2020.01.15,08:00,1.11339,1.11364,1.11322,1.11355,1143,1,0,0,1,0,0
226,2020.01.15,09:00,1.11355,1.11369,1.1127,1.11284,2194,0,1,0,1,0,0
227,2020.01.15,10:00,1.1128,1.11308,1.11184,1.11299,3416,1,0,0,1,1,0
228,2020.01.15,11:00,1.113,1.11334,1.11256,1.11282,3347,0,1,0,0,1,0
229,2020.01.15,12:00,1.11282,1.11393,1.11249,1.11387,2638,1,0,0,0,1,0
230,2020.01.15,13:00,1.11385,1.11549,1.11379,1.11474,4764,1,0,0,0,1,0
231,2020.01.15,14:00,1.11477,1.11525,1.11396,1.11417,3437,0,1,0,0,1,0
232,2020.01.15,15:00,1.11418,1.11494,1.11401,1.11488,4532,1,0,0,0,1,1
233,2020.01.15,16:00,1.11488,1.11634,1.11486,1.11523,5112,1,0,0,0,1,1
234,2020.01.15,17:00,1.11523,1.11547,1.11431,1.11523,4686,0,0,1,0,1,1
235,2020.01.15,18:00,1.11522,1.11599,1.11496,1.11597,4191,1,0,0,0,1,1
236,2020.01.15,19:00,1.11596,1.11614,1.11562,1.11574,2905,0,1,0,0,0,1
237,2020.01.15,20:00,1.11575,1.11596,1.11496,1.11515,2133,0,1,0,0,0,1
238,2020.01.15,21:00,1.11515,1.1154,1.11494,1.11502,1930,0,1,0,0,0,1
239,2020.01.15,22:00,1.11499,1.11529,1.11481,1.11522,1734,1,0,0,0,0,1
240,2020.01.15,23:00,1.1152,1.11524,1.11482,1.11492,907,0,1,0,0,0,0
241,2020.01.16,00:00,1.11491,1.11532,1.11489,1.11523,1823,1,0,0,0,0,0
242,2020.01.16,01:00,1.11523,1.11527,1.115,1.11525,730,1,0,0,0,0,0
243,2020.01.16,02:00,1.11524,1.1158,1.11523,1.11548,1674,1,0,0,1,0,0
244,2020.01.16,03:00,1.11546,1.11552,1.1153,1.11535,1229,0,1,0,1,0,0
245,2020.01.16,04:00,1.11535,1.11537,1.11508,1.11516,745,0,1,0,1,0,0
246,2020.01.16,05:00,1.11515,1.11548,1.11513,1.11527,741,1,0,0,1,0,0
247,2020.01.16,06:00,1.11526,1.11533,1.11506,1.11509,665,0,1,0,1,0,0
248,2020.01.16,07:00,1.1151,1.11524,1.11496,1.11497,766,0,1,0,1,0,0
249,2020.01.16,08:00,1.11497,1.11505,1.11445,1.11504,1661,1,0,0,1,0,0
250,2020.01.16,09:00,1.11503,1.11528,1.1145,1.11479,2730,0,1,0,1,0,0
251,2020.01.16,10:00,1.11479,1.11636,1.11458,1.11563,4190,1,0,0,1,1,0
252,2020.01.16,11:00,1.11563,1.11593,1.11503,1.11533,3606,0,1,0,0,1,0
253,2020.01.16,12:00,1.11534,1.11631,1.11526,1.11573,2492,1,0,0,0,1,0
254,2020.01.16,13:00,1.11572,1.11606,1.11557,1.11589,2030,1,0,0,0,1,0
255,2020.01.16,14:00,1.11588,1.11727,1.11567,1.11648,3531,1,0,0,0,1,0
256,2020.01.16,15:00,1.11648,1.11698,1.115,1.11514,6032,0,1,0,0,1,1
257,2020.01.16,16:00,1.11514,1.11601,1.1141,1.11414,5137,0,1,0,0,1,1
258,2020.01.16,17:00,1.11413,1.11468,1.1131,1.11402,6275,0,1,0,0,1,1
259,2020.01.16,18:00,1.11399,1.11423,1.11279,1.11303,4540,0,1,0,0,1,1
260,2020.01.16,19:00,1.11304,1.1136,1.11291,1.11346,2201,1,0,0,0,0,1
261,2020.01.16,20:00,1.11347,1.1136,1.11318,1.11347,1678,0,0,1,0,0,1
262,2020.01.16,21:00,1.11347,1.11355,1.11325,1.11347,1439,0,0,1,0,0,1
263,2020.01.16,22:00,1.11348,1.1138,1.11344,1.11376,1349,1,0,0,0,0,1
264,2020.01.16,23:00,1.11375,1.11381,1.11343,1.11358,1023,0,1,0,0,0,0
265,2020.01.17,00:00,1.11358,1.11377,1.11342,1.1137,772,1,0,0,0,0,0
266,2020.01.17,01:00,1.11369,1.11377,1.11356,1.11369,789,0,0,1,0,0,0
267,2020.01.17,02:00,1.11367,1.11393,1.11351,1.11374,1722,1,0,0,1,0,0
268,2020.01.17,03:00,1.11375,1.11391,1.11339,1.11369,1477,0,1,0,1,0,0
269,2020.01.17,04:00,1.11368,1.11425,1.11361,1.11363,1665,0,1,0,1,0,0
270,2020.01.17,05:00,1.11362,1.11378,1.11309,1.1131,1293,0,1,0,1,0,0
271,2020.01.17,06:00,1.11309,1.11337,1.11309,1.1132,821,1,0,0,1,0,0
272,2020.01.17,07:00,1.11321,1.11376,1.11319,1.11364,975,1,0,0,1,0,0
273,2020.01.17,08:00,1.11364,1.11403,1.11347,1.11395,1298,1,0,0,1,0,0
274,2020.01.17,09:00,1.11394,1.11411,1.11349,1.11363,2474,0,1,0,1,0,0
275,2020.01.17,10:00,1.11363,1.11396,1.11339,1.11356,3006,0,1,0,1,1,0
276,2020.01.17,11:00,1.11355,1.11376,1.11248,1.11276,4574,0,1,0,0,1,0
277,2020.01.17,12:00,1.11276,1.11282,1.11156,1.1116,3598,0,1,0,0,1,0
278,2020.01.17,13:00,1.11159,1.11159,1.11063,1.11124,3678,0,1,0,0,1,0
279,2020.01.17,14:00,1.11123,1.11147,1.11059,1.111,2874,0,1,0,0,1,0
280,2020.01.17,15:00,1.111,1.11118,1.1098,1.11005,4758,0,1,0,0,1,1
281,2020.01.17,16:00,1.11005,1.1106,1.10957,1.1101,4291,1,0,0,0,1,1
282,2020.01.17,17:00,1.1101,1.11028,1.10862,1.1094,4911,0,1,0,0,1,1
283,2020.01.17,18:00,1.10939,1.10961,1.10889,1.10917,3416,0,1,0,0,1,1
284,2020.01.17,19:00,1.10918,1.10949,1.1088,1.1091,1947,0,1,0,0,0,1
285,2020.01.17,20:00,1.10912,1.10942,1.10902,1.10926,1488,1,0,0,0,0,1
286,2020.01.17,21:00,1.10926,1.10946,1.10905,1.10929,1014,1,0,0,0,0,1
287,2020.01.17,22:00,1.10928,1.10933,1.10912,1.10926,1123,0,1,0,0,0,1
288,2020.01.17,23:00,1.10925,1.10928,1.10888,1.1089,1143,0,1,0,0,0,0
289,2020.01.20,00:00,1.10899,1.10929,1.10889,1.10903,2299,1,0,0,0,0,0
290,2020.01.20,01:00,1.10902,1.10947,1.10891,1.10945,927,1,0,0,0,0,0
