0,date,time,p_open,p_high,p_low,p_close,volume,st_bullish,st_bearish,st_neutral,ss_asia,ss_europe,ss_newyork,vol_diff,upper_wick_length,lower_wick_length
198,2019.10.14,00:00,1.10319,1.10428,1.10129,1.10271,65561,0,1,0,0,0,0,-3.0,2.2708333333342874,2.958333333334432
199,2019.10.15,00:00,1.10271,1.10461,1.09913,1.10325,97211,1,0,0,0,0,0,3.0,-2.5185185185186403,-6.629629629630071
200,2019.10.16,00:00,1.10328,1.10856,1.10224,1.10714,99832,1,0,0,0,0,0,0.0,-0.3678756476683902,-0.2694300518134551
201,2019.10.17,00:00,1.10715,1.11398,1.10651,1.11242,94679,1,0,0,0,0,0,,-0.29601518026566215,-0.12144212523718934
202,2019.10.18,00:00,1.11241,1.1171,1.11147,1.11701,77999,1,0,0,0,0,0,-1.0,-0.019565217391287033,-0.20434782608693658
203,2019.10.21,00:00,1.11606,1.11793,1.11385,1.11491,67986,0,1,0,0,0,0,-1.0,1.6260869565217946,0.9217391304348481
204,2019.10.22,00:00,1.11489,1.11567,1.11177,1.1124,71541,0,1,0,0,0,0,0.0,0.3132530120482089,0.25301204819283557
205,2019.10.23,00:00,1.11246,1.11401,1.1106,1.11303,61521,1,0,0,0,0,0,-1.0,-1.719298245614124,-3.2631578947370268
206,2019.10.24,00:00,1.11304,1.11627,1.1093,1.11036,78945,0,1,0,0,0,0,2.0,1.2052238805970326,0.3955223880597219
207,2019.10.25,00:00,1.11035,1.11229,1.1073,1.108,56142,0,1,0,0,0,0,-2.0,0.8255319148936914,0.29787234042561234
208,2019.10.28,00:00,1.10794,1.11067,1.10756,1.10996,50801,1,0,0,0,0,0,,-0.35148514851482265,-0.1881188118810891
209,2019.10.29,00:00,1.10993,1.11186,1.10736,1.11119,62439,1,0,0,0,0,0,2.0,-0.5317460317462444,-2.039682539682982
210,2019.10.30,00:00,1.11118,1.11516,1.108,1.11501,84679,1,0,0,0,0,0,2.0,-0.0391644908615855,-0.8302872062663083
211,2019.10.31,00:00,1.11498,1.11756,1.11315,1.11516,88064,1,0,0,0,0,0,0.0,-13.333333333345669,-10.166666666675301
212,2019.11.01,00:00,1.11516,1.11719,1.11281,1.11655,70135,1,0,0,0,0,0,-2.0,-0.4604316546762395,-1.6906474820142794
213,2019.11.04,00:00,1.11678,1.11753,1.11247,1.11272,60605,0,1,0,0,0,0,-1.0,0.18472906403935324,0.06157635467976618
214,2019.11.05,00:00,1.11279,1.11401,1.10635,1.10739,81011,0,1,0,0,0,0,2.0,0.22592592592593203,0.1925925925926261
215,2019.11.06,00:00,1.10741,1.10928,1.10648,1.10657,62661,0,1,0,0,0,0,-2.0,2.2261904761906495,0.10714285714303652
216,2019.11.07,00:00,1.10657,1.10915,1.10359,1.10492,89514,0,1,0,0,0,0,3.0,1.5636363636362365,0.8060606060604298
217,2019.11.08,00:00,1.10491,1.10554,1.10167,1.10196,65927,0,1,0,0,0,0,-2.0,0.21355932203386666,0.09830508474580431
218,2019.11.11,00:00,1.10221,1.10431,1.10165,1.10326,46562,1,0,0,0,0,0,-2.0,-1.0,-0.5333333333332346
219,2019.11.12,00:00,1.10326,1.10386,1.10025,1.10086,62087,0,1,0,0,0,0,2.0,0.2500000000000694,0.2541666666666709
220,2019.11.13,00:00,1.10088,1.10205,1.09954,1.10057,66748,0,1,0,0,0,0,0.0,3.7741935483863576,3.322580645161221
221,2019.11.14,00:00,1.10056,1.10276,1.09891,1.10223,65306,1,0,0,0,0,0,,-0.3173652694610181,-0.9880239520957304
222,2019.11.15,00:00,1.10221,1.10569,1.10146,1.1052,53693,1,0,0,0,0,0,-1.0,-0.16387959866223864,-0.250836120401269
223,2019.11.18,00:00,1.10482,1.10898,1.10482,1.10714,56213,1,0,0,0,0,0,0.0,-0.7931034482758554,0.0
224,2019.11.19,00:00,1.10715,1.10838,1.10626,1.10779,49543,1,0,0,0,0,0,-1.0,-0.9218749999998319,-1.3906250000001463
225,2019.11.20,00:00,1.1078,1.10813,1.1053,1.10723,64093,0,1,0,0,0,0,2.0,0.5789473684213807,3.3859649122809206
226,2019.11.21,00:00,1.10723,1.10969,1.10522,1.10581,63264,0,1,0,0,0,0,,1.732394366197302,0.415492957746393
227,2019.11.22,00:00,1.10583,1.10874,1.10144,1.10192,65616,0,1,0,0,0,0,0.0,0.7442455242966518,0.12276214833760259
228,2019.11.25,00:00,1.10167,1.10322,1.10037,1.10134,55770,0,1,0,0,0,0,-1.0,4.696969696971022,2.9393939393942046
229,2019.11.26,00:00,1.10135,1.10255,1.10073,1.10198,56672,1,0,0,0,0,0,0.0,-0.9047619047619719,-0.9841269841272303
230,2019.11.27,00:00,1.10197,1.10245,1.09924,1.09992,55506,0,1,0,0,0,0,,0.2341463414634453,0.3317073170731961
231,2019.11.28,00:00,1.09992,1.1018,1.09989,1.10073,38372,1,0,0,0,0,0,-2.0,-1.3209876543209065,-0.03703703703700658
232,2019.11.29,00:00,1.10063,1.10283,1.09813,1.10193,53860,1,0,0,0,0,0,3.0,-0.692307692307574,-1.9230769230767655
233,2019.12.02,00:00,1.10227,1.10898,1.1003,1.10785,61721,1,0,0,0,0,0,1.0,-0.20250896057349319,-0.3530465949820889
234,2019.12.03,00:00,1.10788,1.10936,1.10661,1.10812,60284,1,0,0,0,0,0,,-5.166666666665896,-5.29166666666578
235,2019.12.04,00:00,1.10812,1.11162,1.10668,1.10772,68546,0,1,0,0,0,0,1.0,8.75000000000111,2.600000000000111
236,2019.12.05,00:00,1.10772,1.11082,1.10772,1.11042,53691,1,0,0,0,0,0,-2.0,-0.14814814814813596,0.0
237,2019.12.06,00:00,1.11038,1.11098,1.10399,1.10612,51910,0,1,0,0,0,0,,0.14084507042257413,0.5
238,2019.12.09,00:00,1.10548,1.10779,1.10533,1.10634,42103,1,0,0,0,0,0,-1.0,-1.6860465116276877,-0.17441860465125586
239,2019.12.10,00:00,1.10635,1.10976,1.10627,1.10913,52236,1,0,0,0,0,0,2.0,-0.22661870503601778,-0.028776978417215045
240,2019.12.11,00:00,1.10917,1.11447,1.10702,1.11292,63766,1,0,0,0,0,0,2.0,-0.41333333333338546,-0.5733333333333712
241,2019.12.12,00:00,1.11292,1.11542,1.11029,1.11285,82112,0,1,0,0,0,0,2.0,35.71428571428073,36.57142857141951
242,2019.12.13,00:00,1.11285,1.11992,1.11029,1.11185,112993,0,1,0,0,0,0,2.0,7.070000000000911,1.5600000000001777
243,2019.12.16,00:00,1.11244,1.11581,1.11227,1.1143,57338,1,0,0,0,0,0,-3.0,-0.8118279569892056,-0.0913978494623688
244,2019.12.17,00:00,1.11432,1.11747,1.11293,1.1149,64446,1,0,0,0,0,0,1.0,-4.431034482758363,-2.396551724137832
245,2019.12.18,00:00,1.11488,1.11542,1.11103,1.11131,56581,0,1,0,0,0,0,-1.0,0.15126050420167336,0.07843137254903425
246,2019.12.19,00:00,1.11129,1.11443,1.11072,1.11218,61005,1,0,0,0,0,0,0.0,-2.528089887640382,-0.6404494382021603
247,2019.12.20,00:00,1.11215,1.11249,1.10664,1.1076,53574,0,1,0,0,0,0,-1.0,0.07472527472527538,0.2109890109889755
248,2019.12.23,00:00,1.10778,1.10958,1.10699,1.10885,49236,1,0,0,0,0,0,,-0.6822429906543782,-0.7383177570094758
249,2019.12.24,00:00,1.10886,1.11089,1.1069,1.10973,75042,1,0,0,0,0,0,3.0,-1.333333333332908,-2.2528735632179626
250,2019.12.27,00:00,1.10974,1.12208,1.10944,1.11979,136155,1,0,0,0,0,0,5.0,-0.2278606965174007,-0.02985074626865309
