0,date,time,p_open,p_high,p_low,p_close,volume,st_bullish,st_bearish,st_neutral,ss_asia,ss_europe,ss_newyork,vol_diff,upper_wick_length,lower_wick_length,support,resistance,nxt_move_1H
202,2021.02.18,12:00,1.20736,1.20899,1.20625,1.20847,23640,1,0,0,0,1,0,2.0,5.0,3.0,0,0,-3.5
203,2021.02.18,16:00,1.20847,1.20864,1.2062,1.20818,25345,0,1,0,0,1,1,0.0,5.0,1.0,0,1,17.6
204,2021.02.18,20:00,1.20817,1.20946,1.20796,1.20892,7026,1,0,0,0,0,1,-4.0,4.0,5.0,1,0,3.8
205,2021.02.19,00:00,1.20891,1.20984,1.20849,1.20878,6281,0,1,0,0,0,0,-1.0,2.0,4.0,0,1,-2.6
206,2021.02.19,04:00,1.20879,1.20963,1.20823,1.20941,7260,1,0,0,1,0,0,1.0,5.0,3.0,1,0,45.2
207,2021.02.19,08:00,1.20941,1.21415,1.20907,1.21338,18202,1,0,0,1,0,0,5.0,5.0,5.0,0,0,3.0
208,2021.02.19,12:00,1.21341,1.21445,1.21261,1.21306,20180,0,1,0,0,1,0,1.0,3.0,4.0,0,1,-8.7
209,2021.02.19,16:00,1.21305,1.21401,1.21174,1.21269,20635,0,1,0,0,1,1,0.0,3.0,3.0,0,0,-9.6
210,2021.02.19,20:00,1.21271,1.21277,1.21078,1.21171,9266,0,1,0,0,0,1,-3.0,5.0,3.0,0,0,4.3
211,2021.02.22,00:00,1.21121,1.21354,1.21121,1.21263,9355,1,0,0,0,0,0,0.0,4.0,5.0,1,0,-6.3
212,2021.02.22,04:00,1.21264,1.21291,1.21124,1.21202,9330,0,1,0,1,0,0,,5.0,3.0,0,1,-21.2
213,2021.02.22,08:00,1.21202,1.21242,1.20912,1.2108,24136,0,1,0,1,0,0,5.0,5.0,3.0,0,0,16.5
214,2021.02.22,12:00,1.21082,1.21542,1.21077,1.21472,21831,1,0,0,0,1,0,,5.0,5.0,1,0,13.4
215,2021.02.22,16:00,1.21474,1.21676,1.21292,1.21653,29647,1,0,0,0,1,1,2.0,5.0,3.0,0,0,1.6
216,2021.02.22,20:00,1.21652,1.21692,1.21504,1.21558,7521,0,1,0,0,0,1,-4.0,4.0,4.0,0,1,1.7
217,2021.02.23,00:00,1.21521,1.2177,1.21521,1.21756,7247,1,0,0,0,0,0,,5.0,5.0,1,0,0.0
218,2021.02.23,04:00,1.21758,1.2177,1.21645,1.21699,6524,0,1,0,1,0,0,,5.0,3.0,0,1,-19.3
219,2021.02.23,08:00,1.21699,1.218,1.21452,1.21486,19062,0,1,0,1,0,0,5.0,4.0,5.0,0,0,-9.9
220,2021.02.23,12:00,1.21487,1.21581,1.21353,1.21491,22547,1,0,0,0,1,0,1.0,4.0,3.0,1,0,8.3
221,2021.02.23,16:00,1.21492,1.21664,1.21352,1.21457,31580,0,1,0,0,1,1,3.0,3.0,4.0,0,1,6.4
222,2021.02.23,20:00,1.21458,1.21573,1.21416,1.21492,11053,1,0,0,0,0,1,-4.0,3.0,4.0,1,0,8.9
223,2021.02.24,00:00,1.21492,1.21662,1.21428,1.21583,13569,1,0,0,0,0,0,2.0,4.0,4.0,0,0,-4.2
224,2021.02.24,04:00,1.21585,1.2162,1.21453,1.21479,12553,0,1,0,1,0,0,,4.0,5.0,0,1,-1.3
225,2021.02.24,08:00,1.21477,1.21744,1.2144,1.21628,25014,1,0,0,1,0,0,5.0,4.0,5.0,1,0,-2.1
226,2021.02.24,12:00,1.21627,1.21723,1.21233,1.21332,25954,0,1,0,0,1,0,0.0,5.0,4.0,0,1,-14.2
227,2021.02.24,16:00,1.21334,1.21466,1.21091,1.21417,33104,1,0,0,0,1,1,2.0,5.0,2.0,1,0,27.9
228,2021.02.24,20:00,1.21417,1.21745,1.21392,1.21627,12052,1,0,0,0,0,1,-4.0,4.0,5.0,0,0,-2.8
229,2021.02.25,00:00,1.21629,1.21717,1.21565,1.21572,10134,0,1,0,0,0,0,-1.0,3.0,5.0,0,1,-0.5
230,2021.02.25,04:00,1.21573,1.21827,1.2156,1.2178,10100,1,0,0,1,0,0,,5.0,5.0,1,0,40.1
231,2021.02.25,08:00,1.2178,1.22228,1.21676,1.22199,23968,1,0,0,1,0,0,5.0,5.0,5.0,0,0,14.8
232,2021.02.25,12:00,1.22198,1.22376,1.22112,1.22125,32163,0,1,0,0,1,0,2.0,2.0,5.0,0,1,-2.5
233,2021.02.25,16:00,1.22126,1.22428,1.22087,1.22128,43652,1,0,0,0,1,1,2.0,1.0,5.0,1,0,-29.1
234,2021.02.25,20:00,1.22129,1.22137,1.21603,1.21701,38241,0,1,0,0,0,1,-1.0,5.0,5.0,0,1,-23.1
235,2021.02.26,00:00,1.21704,1.21834,1.21372,1.21637,22469,0,1,0,0,0,0,-3.0,4.0,3.0,0,0,7.8
236,2021.02.26,04:00,1.21637,1.21825,1.2145,1.21537,20565,0,1,0,1,0,0,,3.0,4.0,0,0,-22.2
237,2021.02.26,08:00,1.21538,1.21594,1.21228,1.21251,33836,0,1,0,1,0,0,4.0,5.0,5.0,0,0,-30.3
238,2021.02.26,12:00,1.21251,1.21291,1.20925,1.21235,38847,0,1,0,0,1,0,1.0,5.0,1.0,0,0,-18.9
239,2021.02.26,16:00,1.21234,1.21413,1.20736,1.20799,48015,0,1,0,0,1,1,2.0,4.0,5.0,0,0,-11.5
240,2021.02.26,20:00,1.208,1.20899,1.20621,1.20733,21139,0,1,0,0,0,1,-3.0,4.0,3.0,0,0,7.7
241,2021.03.01,00:00,1.20698,1.21011,1.20698,1.20841,14452,1,0,0,0,0,0,-2.0,3.0,5.0,1,0,-12.4
242,2021.03.01,04:00,1.2084,1.20887,1.20748,1.20847,13122,1,0,0,1,0,0,,4.0,2.0,0,0,4.1
243,2021.03.01,08:00,1.20847,1.20928,1.20284,1.20386,23382,0,1,0,1,0,0,4.0,5.0,5.0,0,1,9.0
244,2021.03.01,12:00,1.20392,1.20556,1.20374,1.2053,21618,1,0,0,0,1,0,,5.0,5.0,1,0,11.5
245,2021.03.01,16:00,1.2053,1.20671,1.20276,1.20408,31056,0,1,0,0,1,1,3.0,4.0,4.0,0,1,5.1
246,2021.03.01,20:00,1.20408,1.20514,1.20327,1.20488,11543,1,0,0,0,0,1,-4.0,5.0,3.0,1,0,-0.9
247,2021.03.02,00:00,1.20482,1.20505,1.20271,1.20312,10837,0,1,0,0,0,0,,5.0,5.0,0,1,-11.9
248,2021.03.02,04:00,1.20311,1.20357,1.20152,1.20217,19365,0,1,0,1,0,0,4.0,4.0,4.0,0,0,-23.5
249,2021.03.02,08:00,1.20216,1.20269,1.19917,1.20061,25500,0,1,0,1,0,0,2.0,5.0,3.0,0,0,14.4
250,2021.03.02,12:00,1.20061,1.20377,1.20061,1.20287,25032,1,0,0,0,1,0,,4.0,5.0,1,0,46.9
251,2021.03.02,16:00,1.20287,1.20846,1.20279,1.20796,28043,1,0,0,0,1,1,1.0,5.0,5.0,0,0,9.8
252,2021.03.02,20:00,1.20797,1.20944,1.20794,1.20901,10811,1,0,0,0,0,1,-4.0,4.0,5.0,0,0,-1.0
253,2021.03.03,00:00,1.20901,1.20934,1.20814,1.20915,8582,1,0,0,0,0,0,-2.0,5.0,2.0,0,0,-1.5
254,2021.03.03,04:00,1.20915,1.20919,1.20826,1.2084,6631,0,1,0,1,0,0,-2.0,5.0,5.0,0,1,-8.5
255,2021.03.03,08:00,1.20841,1.21132,1.20741,1.21012,23641,1,0,0,1,0,0,5.0,4.0,4.0,1,0,-10.0
256,2021.03.03,12:00,1.21013,1.21032,1.20433,1.20546,25904,0,1,0,0,1,0,0.0,5.0,5.0,0,1,-0.7
257,2021.03.03,16:00,1.20548,1.20806,1.20426,1.20702,34336,1,0,0,0,1,1,2.0,4.0,4.0,1,0,-2.1
258,2021.03.03,20:00,1.20701,1.20785,1.20614,1.20627,16754,0,1,0,0,0,1,-3.0,3.0,5.0,0,1,-17.9
259,2021.03.04,00:00,1.20628,1.20661,1.20435,1.20621,10922,0,1,0,0,0,0,-2.0,5.0,1.0,0,0,0.1
260,2021.03.04,04:00,1.2062,1.2063,1.20436,1.20561,14515,0,1,0,1,0,0,2.0,5.0,2.0,0,0,-17.0
261,2021.03.04,08:00,1.2056,1.20625,1.20266,1.20322,24385,0,1,0,1,0,0,4.0,5.0,5.0,0,0,0.9
262,2021.03.04,12:00,1.20323,1.20491,1.20275,1.20358,24900,1,0,0,0,1,0,0.0,2.0,4.0,1,0,4.6
263,2021.03.04,16:00,1.20357,1.20537,1.19902,1.19938,39577,0,1,0,0,1,1,3.0,4.0,5.0,0,1,-28.6
264,2021.03.04,20:00,1.1994,1.19999,1.19616,1.19661,35600,0,1,0,0,0,1,-1.0,5.0,5.0,0,0,-8.7
265,2021.03.05,00:00,1.19662,1.19765,1.19529,1.19606,15799,0,1,0,0,0,0,-3.0,3.0,4.0,0,0,-1.4
266,2021.03.05,04:00,1.19606,1.19647,1.19515,1.19591,15467,0,1,0,1,0,0,,4.0,3.0,0,0,-37.2
267,2021.03.05,08:00,1.19593,1.1961,1.19143,1.19272,29040,0,1,0,1,0,0,5.0,5.0,4.0,0,0,-21.2
268,2021.03.05,12:00,1.19271,1.19433,1.18931,1.19178,32756,0,1,0,0,1,0,1.0,4.0,3.0,0,0,12.2
269,2021.03.05,16:00,1.19177,1.19462,1.19053,1.1912,48368,0,1,0,0,1,1,3.0,2.0,5.0,0,0,-0.2
270,2021.03.05,20:00,1.19119,1.19228,1.19051,1.19091,17743,0,1,0,0,0,1,-4.0,2.0,4.0,0,0,11.5
271,2021.03.08,00:00,1.19167,1.19321,1.19166,1.1927,15120,1,0,0,0,0,0,-1.0,4.0,5.0,1,0,-3.8
272,2021.03.08,04:00,1.1927,1.19283,1.18985,1.19121,16322,0,1,0,1,0,0,0.0,5.0,3.0,0,1,-33.2
273,2021.03.08,08:00,1.1912,1.19146,1.18653,1.18721,26972,0,1,0,1,0,0,4.0,5.0,5.0,0,0,-8.8
274,2021.03.08,12:00,1.1872,1.18806,1.18565,1.1871,25555,0,1,0,0,1,0,,4.0,2.0,0,0,-10.9
275,2021.03.08,16:00,1.18712,1.18872,1.18456,1.18565,35928,0,1,0,0,1,1,3.0,4.0,4.0,0,0,-1.6
276,2021.03.08,20:00,1.18567,1.18648,1.1844,1.18462,14418,0,1,0,0,0,1,-3.0,4.0,5.0,0,0,-8.5
277,2021.03.09,00:00,1.18463,1.18525,1.18355,1.18381,12785,0,1,0,0,0,0,-1.0,4.0,5.0,0,0,2.4
278,2021.03.09,04:00,1.18383,1.1867,1.18379,1.18538,18093,1,0,0,1,0,0,3.0,3.0,5.0,1,0,41.9
279,2021.03.09,08:00,1.1854,1.19089,1.18511,1.19053,25754,1,0,0,1,0,0,3.0,5.0,5.0,0,0,6.8
280,2021.03.09,12:00,1.19052,1.19157,1.18822,1.18915,25609,0,1,0,0,1,0,,4.0,4.0,0,1,-0.9
281,2021.03.09,16:00,1.18911,1.1909,1.18813,1.18862,28991,0,1,0,0,1,1,1.0,2.0,5.0,0,0,3.4
282,2021.03.09,20:00,1.18861,1.19049,1.18847,1.18998,12038,1,0,0,0,0,1,-3.0,4.0,5.0,1,0,-2.8
283,2021.03.10,00:00,1.18985,1.19021,1.18837,1.18851,8428,0,1,0,0,0,0,-2.0,5.0,5.0,0,1,-13.4
284,2021.03.10,04:00,1.18852,1.18855,1.18703,1.18752,12196,0,1,0,1,0,0,3.0,5.0,4.0,0,0,-1.6
285,2021.03.10,08:00,1.18751,1.19015,1.18687,1.18997,19118,1,0,0,1,0,0,3.0,5.0,5.0,1,0,11.3
286,2021.03.10,12:00,1.18997,1.19128,1.18817,1.19106,25654,1,0,0,0,1,0,2.0,5.0,3.0,0,0,12.1
287,2021.03.10,16:00,1.19107,1.19249,1.1886,1.19081,29330,0,1,0,0,1,1,1.0,4.0,3.0,0,1,15.5
288,2021.03.10,20:00,1.19082,1.19296,1.19015,1.19283,16781,1,0,0,0,0,1,-3.0,5.0,4.0,1,0,-0.8
289,2021.03.11,00:00,1.19276,1.19288,1.19155,1.19216,7635,0,1,0,0,0,0,-3.0,5.0,3.0,0,1,6.2
290,2021.03.11,04:00,1.19217,1.19345,1.19217,1.19273,11361,1,0,0,1,0,0,3.0,3.0,5.0,1,0,34.2
291,2021.03.11,08:00,1.19274,1.19687,1.19189,1.19637,20838,1,0,0,1,0,0,5.0,5.0,5.0,0,0,5.0
292,2021.03.11,12:00,1.19636,1.19737,1.19424,1.19562,27221,0,1,0,0,1,0,2.0,4.0,3.0,0,1,-14.5
293,2021.03.11,16:00,1.1956,1.1979,1.19279,1.19719,29448,1,0,0,0,1,1,0.0,5.0,3.0,1,0,10.8
294,2021.03.11,20:00,1.19718,1.19898,1.19713,1.19776,14279,1,0,0,0,0,1,-3.0,2.0,5.0,0,0,-1.4
295,2021.03.12,00:00,1.1979,1.19884,1.1979,1.19844,7248,1,0,0,0,0,0,-3.0,3.0,5.0,0,0,-3.9
296,2021.03.12,04:00,1.19844,1.19845,1.19595,1.19631,11382,0,1,0,1,0,0,3.0,5.0,5.0,0,1,-48.6
297,2021.03.12,08:00,1.1963,1.19631,1.19109,1.19177,26603,0,1,0,1,0,0,5.0,5.0,5.0,0,0,-1.0
298,2021.03.12,12:00,1.19176,1.19403,1.19099,1.19263,24359,1,0,0,0,1,0,,3.0,4.0,1,0,16.3
299,2021.03.12,16:00,1.19265,1.19566,1.19112,1.19478,32493,1,0,0,0,1,1,2.0,5.0,4.0,0,0,4.6
300,2021.03.12,20:00,1.19479,1.19612,1.19444,1.19527,10374,1,0,0,0,0,1,-4.0,3.0,4.0,0,0,-5.0
301,2021.03.15,00:00,1.19433,1.19562,1.19426,1.19512,7838,1,0,0,0,0,0,-2.0,4.0,5.0,0,0,11.2
302,2021.03.15,04:00,1.19512,1.19674,1.19425,1.19433,15232,0,1,0,1,0,0,5.0,2.0,5.0,0,1,-24.7
303,2021.03.15,08:00,1.19432,1.19438,1.19178,1.19367,20260,0,1,0,1,0,0,2.0,5.0,2.0,0,0,1.4
304,2021.03.15,12:00,1.19368,1.194,1.19192,1.19249,19327,0,1,0,0,1,0,,5.0,4.0,0,0,-8.1
305,2021.03.15,16:00,1.19248,1.19372,1.19111,1.19229,24573,0,1,0,0,1,1,2.0,3.0,3.0,0,0,8.2
306,2021.03.15,20:00,1.1923,1.19335,1.19193,1.19245,8929,1,0,0,0,0,1,-4.0,2.0,4.0,1,0,1.6
307,2021.03.16,00:00,1.19268,1.19351,1.19222,1.19228,5040,0,1,0,0,0,0,-3.0,2.0,5.0,0,1,-0.1
308,2021.03.16,04:00,1.19228,1.19386,1.19221,1.19376,9258,1,0,0,1,0,0,5.0,5.0,5.0,1,0,0.1
309,2021.03.16,08:00,1.19375,1.19387,1.19137,1.19266,14622,0,1,0,1,0,0,3.0,5.0,3.0,0,1,6.6
310,2021.03.16,12:00,1.19265,1.19518,1.19203,1.19229,21447,0,1,0,0,1,0,3.0,1.0,5.0,0,0,-37.9
311,2021.03.16,16:00,1.19229,1.19274,1.18824,1.18932,28232,0,1,0,0,1,1,2.0,5.0,4.0,0,0,10.2
312,2021.03.16,20:00,1.18932,1.19101,1.18926,1.19021,11770,1,0,0,0,0,1,-3.0,3.0,5.0,1,0,-4.0
313,2021.03.17,00:00,1.19013,1.19061,1.18976,1.19012,4985,0,1,0,0,0,0,-3.0,3.0,3.0,0,1,-5.0
314,2021.03.17,04:00,1.19011,1.19043,1.18926,1.19033,7822,1,0,0,1,0,0,3.0,5.0,2.0,1,0,3.7
315,2021.03.17,08:00,1.19033,1.1908,1.18862,1.1898,11292,0,1,0,1,0,0,3.0,4.0,3.0,0,1,5.0
316,2021.03.17,12:00,1.18984,1.19167,1.18912,1.19117,17864,1,0,0,0,1,0,3.0,5.0,4.0,1,0,-1.5
317,2021.03.17,16:00,1.19116,1.19152,1.18969,1.19015,20389,0,1,0,0,1,1,1.0,5.0,4.0,0,1,0.8
318,2021.03.17,20:00,1.19015,1.19855,1.18977,1.19757,29279,1,0,0,0,0,1,3.0,5.0,5.0,1,0,2.1
319,2021.03.18,00:00,1.19755,1.19876,1.19725,1.19854,7802,1,0,0,0,0,0,-4.0,5.0,5.0,0,0,-1.1
320,2021.03.18,04:00,1.19855,1.19865,1.19553,1.19614,13298,0,1,0,1,0,0,4.0,5.0,5.0,0,1,-20.3
321,2021.03.18,08:00,1.19613,1.19889,1.1935,1.19473,22696,0,1,0,1,0,0,4.0,3.0,4.0,0,0,-13.2
322,2021.03.18,12:00,1.19473,1.19503,1.19218,1.19281,26574,0,1,0,0,1,0,1.0,5.0,4.0,0,0,-13.3
323,2021.03.18,16:00,1.19281,1.19387,1.19085,1.19205,27583,0,1,0,0,1,1,0.0,4.0,4.0,0,0,-2.4
324,2021.03.18,20:00,1.19204,1.19317,1.19061,1.19134,15310,0,1,0,0,0,1,-3.0,3.0,4.0,0,0,-1.9
325,2021.03.19,00:00,1.19118,1.19205,1.19042,1.19073,5526,0,1,0,0,0,0,-4.0,3.0,5.0,0,0,-2.2
326,2021.03.19,04:00,1.19073,1.19198,1.1902,1.19187,11947,1,0,0,1,0,0,5.0,5.0,4.0,1,0,17.4
327,2021.03.19,08:00,1.19186,1.19372,1.1911,1.19226,16435,1,0,0,1,0,0,2.0,3.0,4.0,0,0,-13.9
328,2021.03.19,12:00,1.19226,1.19233,1.18905,1.18999,18934,0,1,0,0,1,0,1.0,5.0,4.0,0,1,-16.5
329,2021.03.19,16:00,1.19001,1.19121,1.1874,1.19071,31182,1,0,0,0,1,1,4.0,5.0,2.0,1,0,0.3
330,2021.03.19,20:00,1.19072,1.19124,1.19021,1.19046,9315,0,1,0,0,0,1,-4.0,3.0,4.0,0,1,-31.4
331,2021.03.22,00:00,1.18707,1.18924,1.18707,1.1885,6813,1,0,0,0,0,0,-2.0,4.0,5.0,1,0,6.5
332,2021.03.22,04:00,1.1885,1.18989,1.18751,1.18935,8392,1,0,0,1,0,0,2.0,4.0,3.0,0,0,7.0
333,2021.03.22,08:00,1.18934,1.19059,1.18745,1.19021,16632,1,0,0,1,0,0,5.0,5.0,2.0,0,0,25.3
334,2021.03.22,12:00,1.19021,1.19312,1.18935,1.19229,18698,1,0,0,0,1,0,1.0,4.0,4.0,0,0,8.1
335,2021.03.22,16:00,1.19229,1.19393,1.19106,1.19391,22078,1,0,0,0,1,1,1.0,5.0,3.0,0,0,7.4
336,2021.03.22,20:00,1.19391,1.19467,1.19316,1.19321,8593,0,1,0,0,0,1,-4.0,3.0,5.0,0,1,-3.2
337,2021.03.23,00:00,1.19322,1.19406,1.19284,1.19331,6259,1,0,0,0,0,0,-2.0,2.0,4.0,1,0,-3.6
338,2021.03.23,04:00,1.1933,1.1937,1.19226,1.19227,11548,0,1,0,1,0,0,5.0,4.0,5.0,0,1,-36.8
339,2021.03.23,08:00,1.19226,1.19317,1.18858,1.18983,18175,0,1,0,1,0,0,3.0,5.0,4.0,0,0,-8.7
340,2021.03.23,12:00,1.18982,1.19001,1.18771,1.18893,24470,0,1,0,0,1,0,2.0,5.0,3.0,0,0,-19.0
341,2021.03.23,16:00,1.18893,1.18912,1.18581,1.18634,24597,0,1,0,0,1,1,0.0,5.0,5.0,0,0,-16.0
342,2021.03.23,20:00,1.18635,1.18661,1.18421,1.18489,12781,0,1,0,0,0,1,-3.0,5.0,4.0,0,0,-6.1
343,2021.03.24,00:00,1.18489,1.18528,1.1836,1.18427,7962,0,1,0,0,0,0,-2.0,4.0,4.0,0,0,3.7
344,2021.03.24,04:00,1.18428,1.18508,1.18397,1.18462,11340,1,0,0,1,0,0,3.0,3.0,4.0,1,0,-3.6
345,2021.03.24,08:00,1.18463,1.18472,1.18122,1.18269,21054,0,1,0,1,0,0,5.0,5.0,3.0,0,1,6.5
346,2021.03.24,12:00,1.1827,1.18446,1.18187,1.18336,21090,1,0,0,0,1,0,0.0,3.0,4.0,1,0,-5.7
347,2021.03.24,16:00,1.18335,1.18389,1.18144,1.18236,26148,0,1,0,0,1,1,2.0,4.0,4.0,0,1,-4.8
348,2021.03.24,20:00,1.18237,1.18305,1.18096,1.18112,13336,0,1,0,0,0,1,-3.0,4.0,5.0,0,0,-0.7
349,2021.03.25,00:00,1.18125,1.18176,1.18089,1.18175,7247,1,0,0,0,0,0,-3.0,5.0,3.0,1,0,10.0
350,2021.03.25,04:00,1.18176,1.18276,1.18042,1.18205,13782,1,0,0,1,0,0,5.0,4.0,3.0,0,0,-1.6
351,2021.03.25,08:00,1.18204,1.1826,1.18013,1.18049,17611,0,1,0,1,0,0,2.0,4.0,5.0,0,1,-10.4
352,2021.03.25,12:00,1.18048,1.18181,1.17909,1.17968,21084,0,1,0,0,1,0,1.0,3.0,4.0,0,0,-28.3
353,2021.03.25,16:00,1.17967,1.18153,1.17626,1.17627,32566,0,1,0,0,1,1,3.0,4.0,5.0,0,0,-0.9
354,2021.03.25,20:00,1.17627,1.17817,1.17617,1.17638,18133,1,0,0,0,0,1,-3.0,1.0,5.0,1,0,2.0
355,2021.03.26,00:00,1.17631,1.17837,1.17631,1.17819,8922,1,0,0,0,0,0,-3.0,5.0,5.0,0,0,0.8
356,2021.03.26,04:00,1.17818,1.17845,1.17746,1.17765,7819,0,1,0,1,0,0,-1.0,4.0,5.0,0,1,0.5
357,2021.03.26,08:00,1.17766,1.17893,1.17751,1.17871,13734,1,0,0,1,0,0,4.0,5.0,5.0,1,0,7.9
358,2021.03.26,12:00,1.17872,1.17972,1.17717,1.17761,19092,0,1,0,0,1,0,2.0,4.0,5.0,0,1,4.3
359,2021.03.26,16:00,1.17761,1.18049,1.1776,1.17987,24229,1,0,0,0,1,1,2.0,4.0,5.0,1,0,-5.0
360,2021.03.26,20:00,1.17988,1.17999,1.17841,1.17934,12714,0,1,0,0,0,1,-3.0,5.0,3.0,0,1,-6.2
361,2021.03.29,00:00,1.17908,1.17937,1.17779,1.17806,5932,0,1,0,0,0,0,-3.0,5.0,5.0,0,0,-2.8
362,2021.03.29,04:00,1.17805,1.17911,1.17751,1.17788,8290,0,1,0,1,0,0,2.0,2.0,4.0,0,0,-12.3
363,2021.03.29,08:00,1.17788,1.17939,1.17628,1.17665,19279,0,1,0,1,0,0,5.0,3.0,5.0,0,0,1.9
364,2021.03.29,12:00,1.17666,1.17886,1.17647,1.17854,19311,1,0,0,0,1,0,0.0,5.0,5.0,1,0,4.0
365,2021.03.29,16:00,1.17853,1.17926,1.17607,1.17739,23868,0,1,0,0,1,1,2.0,4.0,3.0,0,1,1.5
366,2021.03.29,20:00,1.17739,1.17784,1.17622,1.17622,10516,0,1,0,0,0,1,-3.0,4.0,5.0,0,0,0.7
367,2021.03.30,00:00,1.17639,1.17725,1.17629,1.17705,4625,1,0,0,0,0,0,-3.0,4.0,5.0,1,0,1.3
368,2021.03.30,04:00,1.17705,1.17738,1.17601,1.1764,7794,0,1,0,1,0,0,4.0,4.0,4.0,0,1,-27.1
369,2021.03.30,08:00,1.17639,1.17655,1.1733,1.17457,19005,0,1,0,1,0,0,5.0,5.0,4.0,0,0,-5.6
370,2021.03.30,12:00,1.17456,1.17498,1.17274,1.17312,19908,0,1,0,0,1,0,0.0,5.0,5.0,0,0,-16.2
371,2021.03.30,16:00,1.17312,1.17377,1.17112,1.17184,26351,0,1,0,0,1,1,2.0,4.0,4.0,0,0,2.5
372,2021.03.30,20:00,1.17184,1.17231,1.17137,1.17163,6825,0,1,0,0,0,1,-4.0,3.0,4.0,0,0,0.7
373,2021.03.31,00:00,1.17166,1.17259,1.17144,1.17225,5561,1,0,0,0,0,0,-1.0,4.0,5.0,1,0,-1.9
374,2021.03.31,04:00,1.17224,1.1724,1.1704,1.17077,8798,0,1,0,1,0,0,3.0,5.0,5.0,0,1,0.7
375,2021.03.31,08:00,1.17076,1.17479,1.17047,1.17458,19050,1,0,0,1,0,0,5.0,5.0,5.0,1,0,-2.1
376,2021.03.31,12:00,1.17458,1.17458,1.1721,1.17255,18922,0,1,0,0,1,0,,5.0,5.0,0,1,0.1
377,2021.03.31,16:00,1.17256,1.17599,1.17211,1.17498,26555,1,0,0,0,1,1,3.0,4.0,5.0,1,0,-4.7
378,2021.03.31,20:00,1.17497,1.17552,1.17194,1.173,12323,0,1,0,0,0,1,-3.0,5.0,4.0,0,1,1.5
379,2021.04.01,00:00,1.17293,1.17321,1.17209,1.17298,6911,1,0,0,0,0,0,-3.0,4.0,2.0,1,0,0.7
380,2021.04.01,04:00,1.17299,1.17328,1.17144,1.17153,10357,0,1,0,1,0,0,3.0,5.0,5.0,0,1,-1.8
381,2021.04.01,08:00,1.17152,1.17446,1.17126,1.17277,20450,1,0,0,1,0,0,5.0,3.0,5.0,1,0,9.3
382,2021.04.01,12:00,1.17277,1.17539,1.17242,1.17453,19699,1,0,0,0,1,0,,4.0,5.0,0,0,26.0
383,2021.04.01,16:00,1.17452,1.17799,1.17387,1.17729,25942,1,0,0,0,1,1,2.0,5.0,5.0,0,0,-1.4
384,2021.04.01,20:00,1.17731,1.17785,1.17667,1.17761,9051,1,0,0,0,0,1,-4.0,4.0,3.0,0,0,5.5
385,2021.04.02,00:00,1.17761,1.1784,1.17701,1.17715,3667,0,1,0,0,0,0,-3.0,3.0,5.0,0,1,-0.9
386,2021.04.02,04:00,1.17714,1.17813,1.17692,1.17779,6311,1,0,0,1,0,0,4.0,4.0,5.0,1,0,5.3
387,2021.04.02,08:00,1.1778,1.17866,1.17695,1.17817,5683,1,0,0,1,0,0,,4.0,3.0,0,0,-0.6
388,2021.04.02,12:00,1.17816,1.1786,1.17572,1.17687,8449,0,1,0,0,1,0,3.0,5.0,4.0,0,1,-8.2
389,2021.04.02,16:00,1.17687,1.17689,1.1749,1.17608,12413,0,1,0,0,1,1,3.0,5.0,3.0,0,0,5.0
390,2021.04.02,20:00,1.17606,1.17656,1.1754,1.1761,3708,1,0,0,0,0,1,-4.0,4.0,3.0,1,0,2.2
391,2021.04.05,00:00,1.17548,1.17678,1.17532,1.17644,7146,1,0,0,0,0,0,5.0,4.0,5.0,0,0,4.0
392,2021.04.05,04:00,1.17643,1.17718,1.1759,1.1759,5494,0,1,0,1,0,0,-2.0,3.0,5.0,0,1,-18.4
393,2021.04.05,08:00,1.17591,1.17608,1.17406,1.17472,10256,0,1,0,1,0,0,5.0,5.0,4.0,0,0,-2.8
394,2021.04.05,12:00,1.17473,1.17809,1.17378,1.17786,11518,1,0,0,0,1,0,1.0,5.0,4.0,1,0,35.8
395,2021.04.05,16:00,1.17786,1.18167,1.17777,1.1816,17052,1,0,0,0,1,1,3.0,5.0,5.0,0,0,2.9
396,2021.04.05,20:00,1.1816,1.18196,1.18078,1.18119,5940,0,1,0,0,0,1,-4.0,4.0,4.0,0,1,1.7
397,2021.04.06,00:00,1.18122,1.18216,1.18095,1.18139,3661,1,0,0,0,0,0,-2.0,2.0,4.0,1,0,-4.5
398,2021.04.06,04:00,1.1814,1.18171,1.17997,1.18057,10708,0,1,0,1,0,0,5.0,5.0,4.0,0,1,-4.4
399,2021.04.06,08:00,1.18057,1.18208,1.17953,1.18146,20034,1,0,0,1,0,0,5.0,4.0,3.0,1,0,12.6
400,2021.04.06,12:00,1.18146,1.18334,1.18023,1.18286,21998,1,0,0,0,1,0,0.0,5.0,4.0,0,0,22.6
401,2021.04.06,16:00,1.18287,1.1856,1.18262,1.18554,19577,1,0,0,0,1,1,-1.0,5.0,5.0,0,0,21.7
402,2021.04.06,20:00,1.18553,1.18777,1.18521,1.18741,9939,1,0,0,0,0,1,-3.0,5.0,5.0,0,0,0.4
403,2021.04.07,00:00,1.18742,1.18781,1.18684,1.18723,5929,0,1,0,0,0,0,-3.0,3.0,3.0,0,1,-2.8
