0,date,time,p_open,p_high,p_low,p_close,volume,st_bullish,st_bearish,st_neutral,ss_asia,ss_europe,ss_newyork,vol_diff,upper_wick_length,lower_wick_length,support,resistance,nxt_move_1H
203,2020.10.15,00:00,1.17436,1.17577,1.16883,1.17069,104581,0,1,0,0,0,0,0.0,4.0,4.0,0,1,5.7
204,2020.10.16,00:00,1.17069,1.17462,1.1694,1.17135,92679,1,0,0,0,0,0,-1.0,2.0,4.0,1,0,47.4
205,2020.10.19,00:00,1.17156,1.17936,1.17031,1.17679,93561,1,0,0,0,0,0,0.0,4.0,5.0,0,0,47.2
206,2020.10.20,00:00,1.17679,1.18408,1.17599,1.18212,89063,1,0,0,0,0,0,,4.0,5.0,0,0,40.0
207,2020.10.21,00:00,1.1821,1.18808,1.18182,1.18616,111187,1,0,0,0,0,0,2.0,4.0,5.0,0,0,-13.9
208,2020.10.22,00:00,1.18617,1.18669,1.18115,1.1817,91862,0,1,0,0,0,0,-1.0,5.0,5.0,0,1,-24.7
209,2020.10.23,00:00,1.18165,1.18648,1.17868,1.18576,85216,1,0,0,0,0,0,,5.0,4.0,1,0,-5.2
210,2020.10.26,00:00,1.18534,1.18596,1.18032,1.18067,82270,0,1,0,0,0,0,,5.0,5.0,0,1,-10.8
211,2020.10.27,00:00,1.18075,1.18387,1.17924,1.17928,71549,0,1,0,0,0,0,-1.0,2.0,5.0,0,0,-74.7
212,2020.10.28,00:00,1.17946,1.17969,1.17177,1.17442,91788,0,1,0,0,0,0,2.0,5.0,4.0,0,0,-67.6
213,2020.10.29,00:00,1.17443,1.17588,1.16501,1.16727,98430,0,1,0,0,0,0,0.0,5.0,4.0,0,0,-10.2
214,2020.10.30,00:00,1.16732,1.17042,1.16399,1.16452,102576,0,1,0,0,0,0,0.0,3.0,5.0,0,0,-17.6
215,2020.11.02,00:00,1.16467,1.16556,1.16223,1.16397,86892,0,1,0,0,0,0,-1.0,4.0,3.0,0,0,5.1
216,2020.11.03,00:00,1.164,1.17397,1.16274,1.17123,74663,1,0,0,0,0,0,-1.0,4.0,5.0,1,0,31.3
217,2020.11.04,00:00,1.17116,1.1771,1.16028,1.17245,189837,1,0,0,0,0,0,5.0,4.0,2.0,0,0,88.7
218,2020.11.05,00:00,1.17245,1.18597,1.17107,1.1824,135606,1,0,0,0,0,0,-2.0,4.0,5.0,0,0,31.2
219,2020.11.06,00:00,1.18238,1.18909,1.17952,1.18743,129406,1,0,0,0,0,0,,5.0,4.0,0,0,29.2
220,2020.11.09,00:00,1.18893,1.19201,1.17953,1.18126,159097,0,1,0,0,0,0,2.0,4.0,5.0,0,1,-15.3
221,2020.11.10,00:00,1.18127,1.18433,1.178,1.18124,145730,0,1,0,0,0,0,,3.0,3.0,0,0,-34.5
222,2020.11.11,00:00,1.18114,1.18327,1.17455,1.17769,87585,0,1,0,0,0,0,-2.0,4.0,4.0,0,0,13.1
223,2020.11.12,00:00,1.17768,1.18232,1.17586,1.18042,92099,1,0,0,0,0,0,0.0,4.0,4.0,1,0,14.2
224,2020.11.13,00:00,1.18044,1.18374,1.1799,1.18333,76518,1,0,0,0,0,0,-1.0,5.0,5.0,0,0,31.2
225,2020.11.16,00:00,1.184,1.18686,1.18141,1.18487,86194,1,0,0,0,0,0,1.0,4.0,3.0,0,0,25.1
226,2020.11.17,00:00,1.18494,1.18937,1.18425,1.18601,75143,1,0,0,0,0,0,-1.0,2.0,5.0,0,0,-2.8
227,2020.11.18,00:00,1.18596,1.18909,1.1849,1.18526,82067,0,1,0,0,0,0,0.0,2.0,5.0,0,1,-32.8
228,2020.11.19,00:00,1.18522,1.18824,1.18162,1.1871,86123,1,0,0,0,0,0,0.0,5.0,3.0,1,0,8.4
229,2020.11.20,00:00,1.1872,1.18908,1.18497,1.18563,75645,0,1,0,0,0,0,-1.0,3.0,5.0,0,1,-49.7
230,2020.11.23,00:00,1.18542,1.19059,1.18,1.18405,80681,0,1,0,0,0,0,0.0,3.0,4.0,0,0,35.6
231,2020.11.24,00:00,1.18404,1.1896,1.18356,1.18914,82127,1,0,0,0,0,0,0.0,5.0,5.0,1,0,33.8
232,2020.11.25,00:00,1.18892,1.19298,1.18819,1.19155,86429,1,0,0,0,0,0,0.0,4.0,5.0,0,0,11.2
233,2020.11.26,00:00,1.19099,1.1941,1.18853,1.19126,54489,1,0,0,0,0,0,-2.0,3.0,3.0,0,0,22.9
234,2020.11.27,00:00,1.19108,1.19639,1.19066,1.19634,61458,1,0,0,0,0,0,1.0,5.0,5.0,0,0,39.3
235,2020.11.30,00:00,1.19609,1.20032,1.19225,1.1924,91469,0,1,0,0,0,0,3.0,3.0,5.0,0,1,2.0
236,2020.12.01,00:00,1.19254,1.20764,1.19245,1.20672,95945,1,0,0,0,0,0,0.0,5.0,5.0,1,0,41.9
237,2020.12.02,00:00,1.2068,1.21183,1.20399,1.2113,101955,1,0,0,0,0,0,0.0,5.0,4.0,0,0,56.2
238,2020.12.03,00:00,1.21114,1.21745,1.2101,1.21421,94173,1,0,0,0,0,0,,3.0,5.0,0,0,2.8
239,2020.12.04,00:00,1.21417,1.21773,1.21101,1.21195,96375,0,1,0,0,0,0,0.0,3.0,5.0,0,1,-31.6
240,2020.12.07,00:00,1.21298,1.21663,1.20785,1.21089,94165,0,1,0,0,0,0,,3.0,4.0,0,0,16.9
241,2020.12.08,00:00,1.21089,1.21342,1.20954,1.2102,90676,0,1,0,0,0,0,,2.0,5.0,0,0,-36.6
242,2020.12.09,00:00,1.21018,1.21474,1.20588,1.20797,88916,0,1,0,0,0,0,,3.0,4.0,0,0,15.6
243,2020.12.10,00:00,1.20769,1.2159,1.20744,1.21358,106368,1,0,0,0,0,0,1.0,4.0,5.0,1,0,3.9
244,2020.12.11,00:00,1.21353,1.21629,1.21054,1.21107,91157,0,1,0,0,0,0,-1.0,3.0,5.0,0,1,10.2
245,2020.12.14,00:00,1.21347,1.21766,1.21156,1.21436,83088,1,0,0,0,0,0,,3.0,4.0,1,0,-7.8
246,2020.12.15,00:00,1.21433,1.21688,1.21211,1.21497,80920,1,0,0,0,0,0,,3.0,3.0,0,0,43.3
247,2020.12.16,00:00,1.21515,1.22121,1.21249,1.21984,93095,1,0,0,0,0,0,1.0,5.0,4.0,0,0,60.6
248,2020.12.17,00:00,1.21983,1.22727,1.21898,1.22673,87478,1,0,0,0,0,0,,5.0,5.0,0,0,-1.9
249,2020.12.18,00:00,1.22671,1.22708,1.22255,1.22548,80453,0,1,0,0,0,0,,5.0,2.0,0,1,-95.8
250,2020.12.21,00:00,1.22197,1.22528,1.21297,1.22398,136644,1,0,0,0,0,0,4.0,5.0,2.0,1,0,4.1
251,2020.12.22,00:00,1.22398,1.22569,1.21521,1.21616,105674,0,1,0,0,0,0,-2.0,5.0,5.0,0,1,1.7
252,2020.12.23,00:00,1.2162,1.22211,1.21538,1.21852,100873,1,0,0,0,0,0,,3.0,5.0,1,0,29.5
253,2020.12.24,00:00,1.21865,1.22506,1.21772,1.22151,146255,1,0,0,0,0,0,3.0,3.0,5.0,0,0,24.4
254,2020.12.29,00:00,1.22127,1.2275,1.22067,1.2248,82081,1,0,0,0,0,0,-3.0,4.0,5.0,0,0,35.0
255,2020.12.30,00:00,1.22472,1.231,1.22437,1.2295,88349,1,0,0,0,0,0,0.0,4.0,5.0,0,0,0.0
