0,date,time,p_open,p_high,p_low,p_close,volume,st_bullish,st_bearish,st_neutral,ss_asia,ss_europe,ss_newyork,vol_diff,upper_wick_length,lower_wick_length
245,2019.12.12,00:00,143.251,144.15,142.479,143.883,187052,1,0,0,0,0,0,2.0,5.0,3.0
246,2019.12.13,00:00,143.887,147.957,143.887,145.78,244939,1,0,0,0,0,0,2.0,3.0,5.0
247,2019.12.16,00:00,145.703,146.811,145.701,145.988,154217,1,0,0,0,0,0,-2.0,2.0,5.0
248,2019.12.17,00:00,145.898,146.085,143.478,143.736,163473,0,1,0,0,0,0,0.0,5.0,5.0
249,2019.12.18,00:00,143.736,143.86,143.072,143.262,165659,0,1,0,0,0,0,0.0,5.0,4.0
250,2019.12.19,00:00,143.26,143.866,141.981,142.257,161752,0,1,0,0,0,0,,4.0,5.0
251,2019.12.20,00:00,142.265,143.054,142.085,142.294,130021,1,0,0,0,0,0,-1.0,2.0,5.0
252,2019.12.23,00:00,142.219,142.54,141.161,141.493,123907,0,1,0,0,0,0,,4.0,4.0
253,2019.12.24,00:00,141.474,142.728,141.151,142.273,202668,1,0,0,0,0,0,4.0,4.0,4.0
254,2019.12.27,00:00,142.227,143.641,142.032,143.262,102202,1,0,0,0,0,0,-3.0,4.0,5.0
255,2019.12.30,00:00,143.175,143.429,142.589,142.775,138630,0,1,0,0,0,0,2.0,4.0,4.0
