0,date,time,p_open,p_high,p_low,p_close,volume,st_bullish,st_bearish,st_neutral,ss_asia,ss_europe,ss_newyork,vol_diff,upper_wick_length,lower_wick_length,support,resistance,nxt_move_1H
214,2021.02.22,12:00,148.051,148.251,147.82,147.978,29424,0,1,0,0,1,0,,3.0,4.0,0,0,-27.7
215,2021.02.22,16:00,147.977,147.982,147.543,147.929,40991,0,1,0,0,1,1,2.0,5.0,1.0,0,0,17.5
216,2021.02.22,20:00,147.928,147.948,147.718,147.768,14876,0,1,0,0,0,1,-4.0,5.0,4.0,0,0,-5.8
217,2021.02.23,00:00,147.72,147.866,147.66,147.784,15010,1,0,0,0,0,0,0.0,4.0,4.0,1,0,7.3
218,2021.02.23,04:00,147.784,147.939,147.747,147.931,7937,1,0,0,1,0,0,-3.0,5.0,5.0,0,0,40.1
219,2021.02.23,08:00,147.932,148.34,147.743,148.32,27089,1,0,0,1,0,0,5.0,5.0,4.0,0,0,1.7
220,2021.02.23,12:00,148.323,148.357,148.168,148.316,29575,0,1,0,0,1,0,0.0,5.0,2.0,0,1,-28.4
221,2021.02.23,16:00,148.316,148.407,147.884,148.294,45313,0,1,0,0,1,1,3.0,5.0,2.0,0,0,40.1
222,2021.02.23,20:00,148.294,148.609,148.285,148.473,21681,1,0,0,0,0,1,-3.0,3.0,5.0,1,0,149.7
223,2021.02.24,00:00,148.462,150.106,148.295,149.455,22342,1,0,0,0,0,0,0.0,4.0,5.0,0,0,-61.9
224,2021.02.24,04:00,149.458,149.487,149.234,149.471,21883,1,0,0,1,0,0,,5.0,1.0,0,0,47.2
225,2021.02.24,08:00,149.471,149.959,149.37,149.796,34128,1,0,0,1,0,0,3.0,4.0,5.0,0,0,-13.3
226,2021.02.24,12:00,149.795,149.826,149.369,149.431,36135,0,1,0,0,1,0,0.0,5.0,5.0,0,1,-15.4
227,2021.02.24,16:00,149.43,149.771,149.215,149.314,50217,0,1,0,0,1,1,2.0,2.0,5.0,0,0,8.9
228,2021.02.24,20:00,149.313,149.736,149.304,149.685,20710,1,0,0,0,0,1,-3.0,5.0,5.0,1,0,27.7
229,2021.02.25,00:00,149.676,150.013,149.54,149.922,23631,1,0,0,0,0,0,1.0,5.0,4.0,0,0,-0.9
230,2021.02.25,04:00,149.922,150.004,149.837,149.958,20212,1,0,0,1,0,0,-1.0,4.0,3.0,0,0,41.4
231,2021.02.25,08:00,149.96,150.418,149.748,150.319,34134,1,0,0,1,0,0,4.0,5.0,4.0,0,0,-5.9
232,2021.02.25,12:00,150.32,150.359,149.961,150.127,45146,0,1,0,0,1,0,2.0,5.0,3.0,0,1,-59.4
233,2021.02.25,16:00,150.133,150.441,149.367,149.532,58304,0,1,0,0,1,1,2.0,4.0,5.0,0,0,-88.8
234,2021.02.25,20:00,149.532,149.574,148.479,148.69,50605,0,1,0,0,0,1,-1.0,5.0,5.0,0,0,-25.8
235,2021.02.26,00:00,148.689,149.17,148.221,148.565,35996,0,1,0,0,0,0,-2.0,3.0,4.0,0,0,-18.7
236,2021.02.26,04:00,148.574,148.627,148.034,148.137,34508,0,1,0,1,0,0,,5.0,5.0,0,0,-63.3
237,2021.02.26,08:00,148.138,148.498,147.401,148.47,51561,1,0,0,1,0,0,3.0,5.0,2.0,1,0,-2.4
238,2021.02.26,12:00,148.469,148.474,147.789,148.383,54455,0,1,0,0,1,0,0.0,5.0,1.0,0,1,25.3
239,2021.02.26,16:00,148.382,149.074,148.042,148.716,66497,1,0,0,0,1,1,2.0,4.0,4.0,1,0,-33.6
240,2021.02.26,20:00,148.716,148.738,148.29,148.358,31483,0,1,0,0,0,1,-3.0,5.0,5.0,0,1,2.1
241,2021.03.01,00:00,148.349,149.175,148.311,149.125,30243,1,0,0,0,0,0,,5.0,5.0,1,0,12.2
242,2021.03.01,04:00,149.124,149.297,148.727,148.96,23037,0,1,0,1,0,0,-2.0,4.0,3.0,0,1,-20.1
243,2021.03.01,08:00,148.959,149.202,148.526,148.842,33722,0,1,0,1,0,0,3.0,4.0,3.0,0,0,-12.6
244,2021.03.01,12:00,148.838,149.13,148.4,148.64,33896,0,1,0,0,1,0,0.0,3.0,4.0,0,0,-6.3
245,2021.03.01,16:00,148.641,148.845,148.337,148.631,46297,0,1,0,0,1,1,2.0,3.0,3.0,0,0,22.2
246,2021.03.01,20:00,148.632,148.796,148.559,148.668,22290,1,0,0,0,0,1,-3.0,3.0,4.0,1,0,8.6
247,2021.03.02,00:00,148.67,148.882,148.543,148.645,20912,0,1,0,0,0,0,,2.0,4.0,0,1,-43.2
248,2021.03.02,04:00,148.642,148.675,148.111,148.29,26271,0,1,0,1,0,0,2.0,5.0,4.0,0,0,3.2
249,2021.03.02,08:00,148.291,148.558,148.143,148.21,36330,0,1,0,1,0,0,2.0,2.0,5.0,0,0,0.7
250,2021.03.02,12:00,148.212,148.935,148.15,148.738,38569,1,0,0,0,1,0,0.0,4.0,5.0,1,0,16.7
251,2021.03.02,16:00,148.736,149.102,148.524,149.089,47601,1,0,0,0,1,1,2.0,5.0,4.0,0,0,9.3
252,2021.03.02,20:00,149.09,149.195,148.784,148.796,21806,0,1,0,0,0,1,-3.0,4.0,5.0,0,1,0.5
253,2021.03.03,00:00,148.795,149.177,148.789,149.133,15580,1,0,0,0,0,0,-2.0,5.0,5.0,1,0,4.7
254,2021.03.03,04:00,149.134,149.224,149.063,149.101,16473,0,1,0,1,0,0,0.0,3.0,4.0,0,1,-11.8
255,2021.03.03,08:00,149.101,149.697,148.945,149.455,33128,1,0,0,1,0,0,5.0,4.0,4.0,1,0,-12.5
256,2021.03.03,12:00,149.452,149.572,149.028,149.324,40006,0,1,0,0,1,0,2.0,4.0,3.0,0,1,5.7
257,2021.03.03,16:00,149.327,149.539,149.085,149.425,59178,1,0,0,0,1,1,3.0,4.0,3.0,1,0,-0.9
258,2021.03.03,20:00,149.426,149.53,149.218,149.258,33468,0,1,0,0,0,1,-3.0,4.0,5.0,0,1,-17.6
259,2021.03.04,00:00,149.286,149.347,149.042,149.197,18590,0,1,0,0,0,0,-3.0,4.0,3.0,0,0,6.7
260,2021.03.04,04:00,149.198,149.436,149.109,149.4,22316,1,0,0,1,0,0,2.0,5.0,4.0,1,0,31.9
261,2021.03.04,08:00,149.4,149.755,149.316,149.507,37207,1,0,0,1,0,0,4.0,3.0,5.0,0,0,38.2
262,2021.03.04,12:00,149.508,150.137,149.414,150.068,38431,1,0,0,0,1,0,0.0,5.0,5.0,0,0,59.3
263,2021.03.04,16:00,150.066,150.73,149.987,150.073,67310,1,0,0,0,1,1,4.0,1.0,5.0,0,0,-50.6
264,2021.03.04,20:00,150.071,150.224,149.767,149.956,49968,0,1,0,0,0,1,-2.0,4.0,3.0,0,1,-23.2
265,2021.03.05,00:00,149.952,150.08,149.535,149.734,25145,0,1,0,0,0,0,-3.0,4.0,4.0,0,0,13.1
266,2021.03.05,04:00,149.738,150.231,149.666,150.118,24378,1,0,0,1,0,0,,4.0,5.0,1,0,13.5
267,2021.03.05,08:00,150.117,150.366,149.803,149.876,43050,0,1,0,1,0,0,4.0,3.0,5.0,0,1,-30.6
268,2021.03.05,12:00,149.884,149.972,149.497,149.954,48292,1,0,0,0,1,0,1.0,5.0,1.0,1,0,14.4
269,2021.03.05,16:00,149.955,150.116,149.357,149.692,70285,0,1,0,0,1,1,3.0,4.0,3.0,0,1,31.7
270,2021.03.05,20:00,149.691,150.041,149.674,149.861,27828,1,0,0,0,0,1,-4.0,3.0,5.0,1,0,31.5
271,2021.03.08,00:00,149.576,150.356,149.519,150.143,26757,1,0,0,0,0,0,,4.0,5.0,0,0,-17.1
272,2021.03.08,04:00,150.144,150.185,149.68,149.892,24377,0,1,0,1,0,0,,5.0,3.0,0,1,0.3
273,2021.03.08,08:00,149.892,150.196,149.683,150.156,37250,1,0,0,1,0,0,3.0,5.0,3.0,1,0,39.0
274,2021.03.08,12:00,150.156,150.586,150.015,150.529,42131,1,0,0,0,1,0,1.0,5.0,4.0,0,0,9.6
275,2021.03.08,16:00,150.529,150.682,150.264,150.674,56226,1,0,0,0,1,1,2.0,5.0,2.0,0,0,1.7
276,2021.03.08,20:00,150.673,150.699,150.389,150.495,29423,0,1,0,0,0,1,-3.0,5.0,4.0,0,1,-1.9
277,2021.03.09,00:00,150.483,150.845,150.37,150.768,21978,1,0,0,0,0,0,-2.0,5.0,4.0,1,0,38.2
278,2021.03.09,04:00,150.768,151.227,150.762,151.096,29490,1,0,0,1,0,0,2.0,4.0,5.0,0,0,-3.5
279,2021.03.09,08:00,151.098,151.192,150.809,151.011,41775,0,1,0,1,0,0,3.0,4.0,3.0,0,1,-2.9
280,2021.03.09,12:00,151.013,151.261,150.78,151.197,43174,1,0,0,0,1,0,0.0,5.0,3.0,1,0,1.7
281,2021.03.09,16:00,151.198,151.278,150.699,150.739,49984,0,1,0,0,1,1,1.0,5.0,5.0,0,1,-17.2
282,2021.03.09,20:00,150.74,150.818,150.527,150.645,24094,0,1,0,0,0,1,-3.0,4.0,3.0,0,0,6.8
283,2021.03.10,00:00,150.642,150.939,150.595,150.748,20109,1,0,0,0,0,0,-1.0,3.0,5.0,1,0,3.7
284,2021.03.10,04:00,150.748,150.976,150.74,150.877,21188,1,0,0,1,0,0,0.0,3.0,5.0,0,0,21.1
285,2021.03.10,08:00,150.876,151.187,150.723,151.149,30967,1,0,0,1,0,0,3.0,5.0,4.0,0,0,-0.6
286,2021.03.10,12:00,151.149,151.181,150.641,150.839,39508,0,1,0,0,1,0,2.0,5.0,4.0,0,1,8.7
287,2021.03.10,16:00,150.843,151.046,150.728,150.88,50707,1,0,0,0,1,1,2.0,3.0,4.0,1,0,2.7
288,2021.03.10,20:00,150.879,151.073,150.86,150.956,31068,1,0,0,0,0,1,-2.0,3.0,5.0,0,0,9.6
289,2021.03.11,00:00,150.945,151.169,150.905,151.108,17316,1,0,0,0,0,0,-3.0,4.0,5.0,0,0,39.8
290,2021.03.11,04:00,151.11,151.567,151.11,151.515,22548,1,0,0,1,0,0,2.0,5.0,5.0,0,0,12.0
291,2021.03.11,08:00,151.513,151.687,151.148,151.316,33325,0,1,0,1,0,0,3.0,4.0,4.0,0,1,12.3
292,2021.03.11,12:00,151.315,151.667,151.271,151.615,38641,1,0,0,0,1,0,1.0,5.0,5.0,1,0,0.3
293,2021.03.11,16:00,151.616,151.67,151.475,151.608,44541,0,1,0,0,1,1,1.0,4.0,2.0,0,1,3.2
294,2021.03.11,20:00,151.607,151.834,151.507,151.778,27277,1,0,0,0,0,1,-2.0,5.0,4.0,1,0,31.5
295,2021.03.12,00:00,151.778,152.149,151.72,152.055,15786,1,0,0,0,0,0,-3.0,4.0,5.0,0,0,-6.8
296,2021.03.12,04:00,152.054,152.081,151.901,151.97,20239,0,1,0,1,0,0,2.0,5.0,4.0,0,1,-14.7
297,2021.03.12,08:00,151.97,152.235,151.754,151.799,42371,0,1,0,1,0,0,5.0,3.0,5.0,0,0,-50.7
298,2021.03.12,12:00,151.797,151.93,151.247,151.464,39365,0,1,0,0,1,0,,5.0,4.0,0,0,-1.8
299,2021.03.12,16:00,151.463,151.825,151.229,151.802,47230,1,0,0,0,1,1,1.0,5.0,4.0,1,0,8.3
300,2021.03.12,20:00,151.801,151.908,151.722,151.732,20793,0,1,0,0,0,1,-3.0,3.0,5.0,0,1,-18.2
301,2021.03.15,00:00,151.798,152.021,151.54,151.937,14256,1,0,0,0,0,0,-2.0,5.0,3.0,1,0,2.9
302,2021.03.15,04:00,151.938,152.05,151.887,152.028,23827,1,0,0,1,0,0,4.0,5.0,4.0,0,0,5.3
303,2021.03.15,08:00,152.027,152.103,151.884,152.057,32535,1,0,0,1,0,0,2.0,4.0,2.0,0,0,1.4
304,2021.03.15,12:00,152.056,152.117,151.808,151.982,33873,0,1,0,0,1,0,0.0,5.0,3.0,0,1,-60.6
305,2021.03.15,16:00,151.984,152.001,151.202,151.572,45482,0,1,0,0,1,1,2.0,5.0,3.0,0,0,24.3
306,2021.03.15,20:00,151.572,151.716,151.445,151.611,20025,1,0,0,0,0,1,-3.0,4.0,3.0,1,0,3.4
307,2021.03.16,00:00,151.616,151.75,151.49,151.662,11300,1,0,0,0,0,0,-3.0,4.0,3.0,0,0,-1.2
308,2021.03.16,04:00,151.662,151.738,151.357,151.43,18527,0,1,0,1,0,0,4.0,5.0,5.0,0,1,-44.9
309,2021.03.16,08:00,151.429,151.493,150.908,150.934,26251,0,1,0,1,0,0,3.0,5.0,5.0,0,0,-12.1
310,2021.03.16,12:00,150.932,151.288,150.787,151.253,38484,1,0,0,0,1,0,3.0,5.0,4.0,1,0,21.5
311,2021.03.16,16:00,151.254,151.503,151.016,151.449,46711,1,0,0,0,1,1,2.0,5.0,3.0,0,0,0.1
312,2021.03.16,20:00,151.449,151.504,151.376,151.407,25080,0,1,0,0,0,1,-3.0,3.0,4.0,0,1,-16.2
313,2021.03.17,00:00,151.345,151.702,151.214,151.608,9799,1,0,0,0,0,0,-4.0,5.0,4.0,1,0,-6.7
314,2021.03.17,04:00,151.606,151.635,151.456,151.595,16058,0,1,0,1,0,0,4.0,5.0,2.0,0,1,6.0
315,2021.03.17,08:00,151.594,152.007,151.516,151.684,23586,1,0,0,1,0,0,3.0,2.0,5.0,1,0,-14.4
316,2021.03.17,12:00,151.685,151.863,151.535,151.818,33867,1,0,0,0,1,0,3.0,5.0,3.0,0,0,-1.3
317,2021.03.17,16:00,151.817,151.85,151.484,151.574,39608,0,1,0,0,1,1,1.0,5.0,4.0,0,1,-14.4
318,2021.03.17,20:00,151.574,152.069,151.34,151.989,45421,1,0,0,0,0,1,1.0,5.0,4.0,1,0,17.6
319,2021.03.18,00:00,151.994,152.245,151.821,152.21,18244,1,0,0,0,0,0,-3.0,5.0,3.0,0,0,1.4
320,2021.03.18,04:00,152.21,152.259,151.621,151.966,27993,0,1,0,1,0,0,3.0,5.0,3.0,0,1,25.9
321,2021.03.18,08:00,151.966,152.549,151.88,152.278,38730,1,0,0,1,0,0,2.0,3.0,5.0,1,0,-0.1
322,2021.03.18,12:00,152.281,152.548,151.892,152.14,44929,0,1,0,0,1,0,1.0,3.0,4.0,0,1,-16.8
323,2021.03.18,16:00,152.141,152.175,151.724,151.931,46480,0,1,0,0,1,1,0.0,5.0,3.0,0,0,-26.8
324,2021.03.18,20:00,151.929,152.046,151.456,151.564,29459,0,1,0,0,0,1,-2.0,5.0,5.0,0,0,9.9
325,2021.03.19,00:00,151.555,151.804,151.555,151.681,14158,1,0,0,0,0,0,-3.0,3.0,5.0,1,0,-0.7
326,2021.03.19,04:00,151.681,151.797,151.475,151.558,26720,0,1,0,1,0,0,5.0,4.0,4.0,0,1,-14.5
327,2021.03.19,08:00,151.559,151.787,151.33,151.576,26936,1,0,0,1,0,0,0.0,3.0,3.0,1,0,-9.2
328,2021.03.19,12:00,151.575,151.695,151.16,151.236,34136,0,1,0,0,1,0,2.0,4.0,5.0,0,1,-59.5
329,2021.03.19,16:00,151.236,151.254,150.565,151.045,53107,0,1,0,0,1,1,3.0,5.0,2.0,0,0,34.9
330,2021.03.19,20:00,151.044,151.186,150.914,150.931,18941,0,1,0,0,0,1,-4.0,3.0,5.0,0,0,-68.2
331,2021.03.22,00:00,150.258,150.818,150.232,150.607,13020,1,0,0,0,0,0,-2.0,4.0,5.0,1,0,-13.8
332,2021.03.22,04:00,150.609,150.68,150.405,150.654,16645,1,0,0,1,0,0,2.0,5.0,2.0,0,0,9.4
333,2021.03.22,08:00,150.654,150.774,150.43,150.677,25434,1,0,0,1,0,0,3.0,4.0,2.0,0,0,12.3
334,2021.03.22,12:00,150.678,150.897,150.49,150.673,29984,0,1,0,0,1,0,1.0,3.0,3.0,0,1,-15.8
335,2021.03.22,16:00,150.67,150.747,150.332,150.684,35103,1,0,0,0,1,1,1.0,5.0,1.0,1,0,18.9
336,2021.03.22,20:00,150.682,150.936,150.631,150.733,16469,1,0,0,0,0,1,-3.0,2.0,5.0,0,0,-4.6
337,2021.03.23,00:00,150.87,150.89,150.658,150.73,13106,0,1,0,0,0,0,-2.0,5.0,4.0,0,1,-24.7
338,2021.03.23,04:00,150.731,150.774,150.411,150.415,19021,0,1,0,1,0,0,3.0,5.0,5.0,0,0,-27.4
339,2021.03.23,08:00,150.413,150.611,150.137,150.195,28601,0,1,0,1,0,0,3.0,3.0,5.0,0,0,-105.6
340,2021.03.23,12:00,150.196,150.241,149.081,149.734,44142,0,1,0,0,1,0,3.0,5.0,3.0,0,0,54.4
341,2021.03.23,16:00,149.736,149.959,149.625,149.696,42131,0,1,0,0,1,1,,2.0,4.0,0,0,-41.0
342,2021.03.23,20:00,149.698,149.809,149.215,149.297,27723,0,1,0,0,0,1,-2.0,5.0,5.0,0,0,-30.1
343,2021.03.24,00:00,149.251,149.412,148.914,149.159,16244,0,1,0,0,0,0,-3.0,4.0,3.0,0,0,-26.5
344,2021.03.24,04:00,149.161,149.185,148.649,148.773,20733,0,1,0,1,0,0,2.0,5.0,4.0,0,0,-12.2
345,2021.03.24,08:00,148.774,148.956,148.527,148.762,31988,0,1,0,1,0,0,3.0,3.0,3.0,0,0,19.4
346,2021.03.24,12:00,148.761,149.342,148.721,149.094,32515,1,0,0,0,1,0,0.0,4.0,5.0,1,0,10.1
347,2021.03.24,16:00,149.093,149.443,149.048,149.271,39704,1,0,0,0,1,1,2.0,3.0,5.0,0,0,-17.6
348,2021.03.24,20:00,149.267,149.267,148.724,148.782,23801,0,1,0,0,0,1,-3.0,5.0,5.0,0,1,2.9
349,2021.03.25,00:00,148.78,149.13,148.753,149.13,17435,1,0,0,0,0,0,-2.0,5.0,5.0,1,0,23.2
350,2021.03.25,04:00,149.13,149.362,149.031,149.202,22746,1,0,0,1,0,0,2.0,3.0,4.0,0,0,16.9
351,2021.03.25,08:00,149.201,149.531,148.97,149.31,25160,1,0,0,1,0,0,1.0,4.0,3.0,0,0,27.4
352,2021.03.25,12:00,149.314,149.805,149.273,149.564,34525,1,0,0,0,1,0,2.0,3.0,5.0,0,0,15.1
353,2021.03.25,16:00,149.563,149.956,149.522,149.915,47058,1,0,0,0,1,1,2.0,5.0,5.0,0,0,9.9
354,2021.03.25,20:00,149.915,150.055,149.868,149.944,25821,1,0,0,0,0,1,-3.0,3.0,4.0,0,0,26.3
355,2021.03.26,00:00,149.947,150.318,149.871,150.251,15858,1,0,0,0,0,0,-2.0,5.0,5.0,0,0,7.3
356,2021.03.26,04:00,150.25,150.391,150.15,150.348,15750,1,0,0,1,0,0,,5.0,3.0,0,0,46.8
357,2021.03.26,08:00,150.354,150.859,150.131,150.725,24988,1,0,0,1,0,0,3.0,5.0,4.0,0,0,35.3
358,2021.03.26,12:00,150.723,151.212,150.648,151.158,33204,1,0,0,0,1,0,2.0,5.0,5.0,0,0,33.0
359,2021.03.26,16:00,151.157,151.542,150.99,151.169,41190,1,0,0,0,1,1,2.0,2.0,4.0,0,0,-20.6
360,2021.03.26,20:00,151.168,151.336,151.062,151.219,21216,1,0,0,0,0,1,-3.0,3.0,4.0,0,0,9.1
361,2021.03.29,00:00,151.3,151.427,151.003,151.069,15124,0,1,0,0,0,0,-2.0,4.0,5.0,0,1,-24.2
362,2021.03.29,04:00,151.068,151.141,150.761,150.876,18051,0,1,0,1,0,0,1.0,5.0,4.0,0,0,-18.0
363,2021.03.29,08:00,150.875,151.703,150.581,151.401,31984,1,0,0,1,0,0,4.0,4.0,4.0,1,0,10.5
364,2021.03.29,12:00,151.401,151.808,151.383,151.626,31267,1,0,0,0,1,0,,3.0,5.0,0,0,-5.4
365,2021.03.29,16:00,151.627,151.754,151.084,151.2,42024,0,1,0,0,1,1,2.0,5.0,5.0,0,1,-7.0
366,2021.03.29,20:00,151.207,151.253,151.014,151.014,20522,0,1,0,0,0,1,-3.0,5.0,5.0,0,0,-0.7
367,2021.03.30,00:00,151.014,151.337,151.007,151.247,11553,1,0,0,0,0,0,-3.0,4.0,5.0,1,0,22.0
368,2021.03.30,04:00,151.247,151.557,151.153,151.517,18060,1,0,0,1,0,0,3.0,5.0,4.0,0,0,38.6
369,2021.03.30,08:00,151.518,151.943,151.336,151.829,30894,1,0,0,1,0,0,4.0,5.0,4.0,0,0,-3.8
370,2021.03.30,12:00,151.828,151.905,151.507,151.602,32885,0,1,0,0,1,0,0.0,5.0,4.0,0,1,-32.3
371,2021.03.30,16:00,151.602,151.685,151.184,151.297,39954,0,1,0,0,1,1,2.0,5.0,4.0,0,0,3.1
372,2021.03.30,20:00,151.296,151.64,151.215,151.604,16672,1,0,0,0,0,1,-3.0,5.0,5.0,1,0,53.1
373,2021.03.31,00:00,151.612,152.171,151.479,152.117,16936,1,0,0,0,0,0,0.0,5.0,5.0,0,0,6.7
374,2021.03.31,04:00,152.114,152.238,151.859,152.167,22206,1,0,0,1,0,0,2.0,5.0,2.0,0,0,17.4
375,2021.03.31,08:00,152.166,152.412,152.063,152.308,31241,1,0,0,1,0,0,3.0,4.0,4.0,0,0,12.5
376,2021.03.31,12:00,152.309,152.537,152.257,152.412,32111,1,0,0,0,1,0,0.0,3.0,5.0,0,0,24.7
377,2021.03.31,16:00,152.412,152.784,152.206,152.628,42594,1,0,0,0,1,1,2.0,4.0,4.0,0,0,-3.6
378,2021.03.31,20:00,152.626,152.748,152.557,152.593,21729,0,1,0,0,0,1,-3.0,2.0,5.0,0,1,-8.6
379,2021.04.01,00:00,152.507,152.793,152.471,152.758,12979,1,0,0,0,0,0,-3.0,5.0,5.0,1,0,-2.3
380,2021.04.01,04:00,152.757,152.77,152.351,152.388,20395,0,1,0,1,0,0,3.0,5.0,5.0,0,1,-6.1
381,2021.04.01,08:00,152.389,152.751,152.29,152.593,36329,1,0,0,1,0,0,4.0,4.0,4.0,1,0,-1.8
382,2021.04.01,12:00,152.593,152.733,152.451,152.664,34051,1,0,0,0,1,0,,4.0,3.0,0,0,33.6
383,2021.04.01,16:00,152.663,153.069,152.637,152.802,41624,1,0,0,0,1,1,2.0,2.0,5.0,0,0,-3.0
384,2021.04.01,20:00,152.802,153.039,152.773,152.964,16334,1,0,0,0,0,1,-4.0,4.0,5.0,0,0,12.0
385,2021.04.02,00:00,152.97,153.159,152.931,153.117,7791,1,0,0,0,0,0,-3.0,5.0,5.0,0,0,4.0
386,2021.04.02,04:00,153.117,153.199,153.033,153.128,13528,1,0,0,1,0,0,4.0,3.0,3.0,0,0,-4.9
387,2021.04.02,08:00,153.127,153.15,152.702,152.722,12591,0,1,0,1,0,0,,5.0,5.0,0,1,0.8
388,2021.04.02,12:00,152.719,153.045,152.71,153.008,15242,1,0,0,0,1,0,2.0,5.0,5.0,1,0,7.7
389,2021.04.02,16:00,153.009,153.122,152.91,152.99,26865,0,1,0,0,1,1,4.0,3.0,4.0,0,1,-10.0
390,2021.04.02,20:00,152.989,153.17,152.81,153.017,42699,1,0,0,0,0,1,3.0,3.0,3.0,1,0,-7.4
391,2021.04.05,00:00,152.816,153.096,152.816,152.967,13576,1,0,0,0,0,0,-4.0,3.0,5.0,0,0,-2.8
392,2021.04.05,04:00,152.968,153.068,152.904,152.994,13176,1,0,0,1,0,0,,3.0,4.0,0,0,29.7
393,2021.04.05,08:00,152.994,153.365,152.883,153.312,20210,1,0,0,1,0,0,3.0,5.0,4.0,0,0,-2.9
394,2021.04.05,12:00,153.316,153.336,153.137,153.305,20865,0,1,0,0,1,0,0.0,5.0,1.0,0,1,-25.3
395,2021.04.05,16:00,153.306,153.332,152.884,153.054,31747,0,1,0,0,1,1,3.0,5.0,4.0,0,0,16.0
396,2021.04.05,20:00,153.057,153.278,153.044,153.141,16284,1,0,0,0,0,1,-3.0,3.0,5.0,1,0,8.6
397,2021.04.06,00:00,153.14,153.364,152.972,153.3,12437,1,0,0,0,0,0,-2.0,5.0,3.0,0,0,4.8
398,2021.04.06,04:00,153.299,153.412,153.201,153.311,20136,1,0,0,1,0,0,4.0,3.0,3.0,0,0,-2.8
399,2021.04.06,08:00,153.31,153.384,152.839,152.954,34230,0,1,0,1,0,0,4.0,5.0,4.0,0,1,-75.9
400,2021.04.06,12:00,152.956,153.054,152.08,152.109,36826,0,1,0,0,1,0,0.0,5.0,5.0,0,0,-24.3
401,2021.04.06,16:00,152.107,152.234,151.837,151.873,40155,0,1,0,0,1,1,0.0,4.0,5.0,0,0,-19.4
402,2021.04.06,20:00,151.875,151.908,151.643,151.653,23053,0,1,0,0,0,1,-3.0,5.0,5.0,0,0,-6.0
403,2021.04.07,00:00,151.653,151.969,151.583,151.858,13570,1,0,0,0,0,0,-3.0,4.0,5.0,1,0,-10.0
404,2021.04.07,04:00,151.858,151.869,151.625,151.743,23030,0,1,0,1,0,0,4.0,5.0,3.0,0,1,-47.0
405,2021.04.07,08:00,151.743,151.943,151.155,151.938,35641,1,0,0,1,0,0,3.0,5.0,2.0,1,0,13.0
406,2021.04.07,12:00,151.939,152.073,151.144,151.199,35185,0,1,0,0,1,0,,5.0,5.0,0,1,-48.3
407,2021.04.07,16:00,151.199,151.285,150.661,150.767,42462,0,1,0,0,1,1,2.0,5.0,5.0,0,0,6.0
408,2021.04.07,20:00,150.766,150.911,150.721,150.891,20387,1,0,0,0,0,1,-3.0,5.0,4.0,1,0,8.8
409,2021.04.08,00:00,150.884,150.999,150.784,150.829,11522,0,1,0,0,0,0,-3.0,3.0,4.0,0,1,-7.2
410,2021.04.08,04:00,150.836,151.014,150.712,150.895,17124,1,0,0,1,0,0,3.0,4.0,3.0,1,0,7.4
411,2021.04.08,08:00,150.895,151.088,150.165,150.235,29790,0,1,0,1,0,0,4.0,4.0,5.0,0,1,-14.0
412,2021.04.08,12:00,150.234,150.638,150.025,150.175,33770,0,1,0,0,1,0,1.0,2.0,4.0,0,0,-14.1
413,2021.04.08,16:00,150.176,150.216,149.884,150.107,39338,0,1,0,0,1,1,1.0,5.0,2.0,0,0,9.1
414,2021.04.08,20:00,150.107,150.166,149.975,150.044,18175,0,1,0,0,0,1,-3.0,4.0,4.0,0,0,-5.6
415,2021.04.09,00:00,150.043,150.326,149.919,150.213,12802,1,0,0,0,0,0,-2.0,4.0,4.0,1,0,-9.9
416,2021.04.09,04:00,150.212,150.227,150.016,150.197,17693,0,1,0,1,0,0,2.0,5.0,1.0,0,1,-42.7
417,2021.04.09,08:00,150.197,150.444,149.589,150.366,30487,1,0,0,1,0,0,4.0,5.0,2.0,1,0,28.5
418,2021.04.09,12:00,150.365,150.729,150.219,150.718,32238,1,0,0,0,1,0,0.0,5.0,4.0,0,0,20.3
419,2021.04.09,16:00,150.718,150.932,150.32,150.49,38955,0,1,0,0,1,1,2.0,4.0,4.0,0,1,-7.4
420,2021.04.09,20:00,150.49,150.506,150.246,150.282,13970,0,1,0,0,0,1,-4.0,5.0,5.0,0,0,-13.9
421,2021.04.12,00:00,150.337,150.477,150.107,150.471,11237,1,0,0,0,0,0,-1.0,5.0,2.0,1,0,-0.3
422,2021.04.12,04:00,150.47,150.474,149.784,149.862,23950,0,1,0,1,0,0,5.0,5.0,5.0,0,1,-2.6
423,2021.04.12,08:00,149.861,150.479,149.758,150.422,31123,1,0,0,1,0,0,2.0,5.0,5.0,1,0,10.8
424,2021.04.12,12:00,150.422,150.587,150.129,150.512,27266,1,0,0,0,1,0,-1.0,5.0,2.0,0,0,-5.1
425,2021.04.12,16:00,150.516,150.536,150.257,150.352,30152,0,1,0,0,1,1,1.0,5.0,4.0,0,1,-7.4
426,2021.04.12,20:00,150.352,150.41,150.183,150.183,14708,0,1,0,0,0,1,-3.0,4.0,5.0,0,0,1.4
427,2021.04.13,00:00,150.21,150.555,150.197,150.548,10925,1,0,0,0,0,0,-2.0,5.0,5.0,1,0,16.7
428,2021.04.13,04:00,150.549,150.722,150.411,150.585,21120,1,0,0,1,0,0,5.0,3.0,3.0,0,0,10.3
